ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 188.0, 5.0, None, None,2018-10-29 00:00:00, -1.3, None, 4.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 01:00:00, -1.7, None, 4.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 02:00:00, -2.0, None, 3.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 03:00:00, -2.1, None, 3.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 04:00:00, -2.2, None, 3.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 05:00:00, -2.3, None, 3.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 06:00:00, -2.3, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 07:00:00, -2.4, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 08:00:00, -2.4, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 09:00:00, -2.4, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 10:00:00, -2.5, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 11:00:00, -2.5, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 12:00:00, -2.6, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 13:00:00, -2.6, None, 3.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 14:00:00, -2.5, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 15:00:00, -2.5, None, 2.0, None,44
None, 189.0, 5.0, 228.0, None,2018-10-29 16:00:00, -2.6, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 18:00:00, -1.7, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 19:00:00, -1.1, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 20:00:00, -0.3, None, 1.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 21:00:00, 0.1, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-29 22:00:00, 0.3, None, 2.0, None,44
None, 188.0, 5.0, None, None,2018-10-29 23:00:00, 0.3, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-30 00:00:00, -0.5, None, 2.0, None,44
None, 189.0, 5.0, None, None,2018-10-30 01:00:00, -0.9, None, 1.0, None,44
None, 189.0, 6.0, None, None,2018-10-30 02:00:00, -1.2, None, 1.0, None,44
None, 189.0, 6.0, None, None,2018-10-30 03:00:00, -1.3, None, 1.0, None,44
None, 190.0, 6.0, None, None,2018-10-30 04:00:00, -1.4, None, 2.0, None,44
None, 190.0, 6.0, None, None,2018-10-30 05:00:00, -1.5, None, 2.0, None,44
None, 191.0, 6.0, None, None,2018-10-30 06:00:00, -0.7, None, 2.0, None,44
None, 192.0, 6.0, None, None,2018-10-30 07:00:00, -0.3, None, 2.0, None,44
None, 192.0, 6.0, None, None,2018-10-30 08:00:00, -0.1, None, 2.0, None,44
None, 193.0, 8.0, None, None,2018-10-30 09:00:00, -0.3, None, 3.0, None,44
None, 194.0, 8.0, None, None,2018-10-30 10:00:00, 0.1, None, 4.0, None,44
None, 194.0, 8.0, None, None,2018-10-30 11:00:00, 0.2, None, 4.0, None,44
None, 194.0, 9.0, None, None,2018-10-30 12:00:00, -0.1, None, 4.0, None,44
None, 195.0, 9.0, None, None,2018-10-30 13:00:00, 0.0, None, 5.0, None,44
None, 194.0, 9.0, None, None,2018-10-30 14:00:00, -0.2, None, 5.0, None,44
None, 194.0, 9.0, None, None,2018-10-30 15:00:00, -0.1, None, 6.0, None,44
None, 194.0, 9.0, 240.0, None,2018-10-30 16:00:00, -0.2, None, 6.0, None,44
None, 195.0, 9.0, None, None,2018-10-30 17:00:00, 0.2, None, 7.0, None,44
None, 195.0, 9.0, None, None,2018-10-30 18:00:00, 0.5, None, 8.0, None,44
None, 194.0, 9.0, None, None,2018-10-30 19:00:00, 1.0, None, 8.0, None,44
None, 194.0, 9.0, None, None,2018-10-30 20:00:00, 2.1, None, 8.0, None,44
None, 195.0, 9.0, None, None,2018-10-30 21:00:00, 2.0, None, 9.0, None,44
None, 194.0, 10.0, None, None,2018-10-30 23:00:00, 2.1, None, 10.0, None,44
None, 194.0, 10.0, None, None,2018-10-31 00:00:00, 1.6, None, 10.0, None,44
None, 194.0, 10.0, None, None,2018-10-31 01:00:00, 0.5, None, 10.0, None,44
None, 194.0, 11.0, None, None,2018-10-31 02:00:00, -0.3, None, 10.0, None,44
None, 194.0, 11.0, None, None,2018-10-31 03:00:00, -0.5, None, 11.0, None,44
None, 194.0, 11.0, None, None,2018-10-31 04:00:00, -0.5, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 05:00:00, -0.8, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 06:00:00, -1.0, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 07:00:00, -1.5, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 08:00:00, -1.3, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 09:00:00, -1.6, None, 11.0, None,44
None, 195.0, 11.0, None, None,2018-10-31 10:00:00, -1.7, None, 11.0, None,44
None, 196.0, 11.0, None, None,2018-10-31 11:00:00, -1.8, None, 12.0, None,44
None, 197.0, 11.0, None, None,2018-10-31 12:00:00, -1.9, None, 11.0, None,44
None, 198.0, 11.0, None, None,2018-10-31 13:00:00, -1.9, None, 12.0, None,44
None, 199.0, 13.0, None, None,2018-10-31 14:00:00, -2.1, None, 12.0, None,44
None, 200.0, 14.0, None, None,2018-10-31 15:00:00, -2.2, None, 12.0, None,44
None, 200.0, 14.0, 268.0, None,2018-10-31 16:00:00, -1.8, None, 12.0, None,44
None, 201.0, 15.0, None, None,2018-10-31 17:00:00, -1.2, None, 12.0, None,44
None, 201.0, 15.0, None, None,2018-10-31 18:00:00, -0.7, None, 13.0, None,44
None, 202.0, 16.0, None, None,2018-10-31 19:00:00, -1.5, None, 13.0, None,44
None, 203.0, 16.0, None, None,2018-10-31 20:00:00, -0.2, None, 14.0, None,44
None, 203.0, 16.0, None, None,2018-10-31 21:00:00, -0.5, None, 14.0, None,44
None, 203.0, 17.0, None, None,2018-10-31 22:00:00, -1.1, None, 14.0, None,44
None, 203.0, 17.0, None, None,2018-10-31 23:00:00, -1.1, None, 15.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 00:00:00, -1.5, None, 15.0, None,44
None, 202.0, 17.0, None, None,2018-11-01 01:00:00, -2.2, None, 15.0, None,44
None, 202.0, 17.0, None, None,2018-11-01 02:00:00, -3.7, None, 16.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 03:00:00, -4.9, None, 16.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 04:00:00, -6.8, None, 16.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 05:00:00, -7.9, None, 17.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 06:00:00, -9.5, None, 17.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 07:00:00, -8.7, None, 17.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 08:00:00, -11.3, None, 17.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 09:00:00, -9.7, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 10:00:00, -10.0, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 11:00:00, -9.0, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 12:00:00, -9.3, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 13:00:00, -8.4, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 14:00:00, -8.4, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 15:00:00, -7.8, None, 18.0, None,44
None, 203.0, 17.0, 274.0, None,2018-11-01 16:00:00, -7.8, None, 18.0, None,44
None, 203.0, 17.0, None, None,2018-11-01 17:00:00, -7.1, None, 18.0, None,44
None, 204.0, 17.0, None, None,2018-11-01 18:00:00, -6.4, None, 18.0, None,44
None, 204.0, 17.0, None, None,2018-11-01 19:00:00, -5.9, None, 18.0, None,44
None, 205.0, 17.0, None, None,2018-11-01 20:00:00, -5.6, None, 18.0, None,44
None, 205.0, 17.0, None, None,2018-11-01 21:00:00, -5.2, None, 18.0, None,44
None, 205.0, 17.0, None, None,2018-11-01 22:00:00, -4.9, None, 18.0, None,44
None, 205.0, 17.0, None, None,2018-11-01 23:00:00, -5.0, None, 18.0, None,44
None, 206.0, 17.0, None, None,2018-11-02 00:00:00, -5.2, None, 18.0, None,44
None, 207.0, 17.0, None, None,2018-11-02 01:00:00, -5.2, None, 18.0, None,44
None, 208.0, 17.0, None, None,2018-11-02 02:00:00, -5.2, None, 19.0, None,44
None, 208.0, 17.0, None, None,2018-11-02 03:00:00, -5.2, None, 19.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 04:00:00, -5.2, None, 19.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 05:00:00, -5.1, None, 19.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 06:00:00, -4.9, None, 20.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 07:00:00, -5.0, None, 20.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 08:00:00, -4.9, None, 20.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 09:00:00, -4.6, None, 20.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 10:00:00, -4.7, None, 20.0, None,44
None, 209.0, 17.0, None, None,2018-11-02 11:00:00, -4.5, None, 20.0, None,44
None, 210.0, 17.0, None, None,2018-11-02 12:00:00, -4.4, None, 20.0, None,44
None, 210.0, 17.0, None, None,2018-11-02 13:00:00, -4.3, None, 21.0, None,44
None, 210.0, 17.0, None, None,2018-11-02 14:00:00, -4.3, None, 21.0, None,44
None, 211.0, 17.0, None, None,2018-11-02 15:00:00, -4.3, None, 21.0, None,44
None, 212.0, 18.0, 283.0, None,2018-11-02 16:00:00, -4.2, None, 21.0, None,44
None, 213.0, 24.0, None, None,2018-11-02 17:00:00, -3.8, None, 21.0, None,44
None, 214.0, 24.0, None, None,2018-11-02 18:00:00, -4.1, None, 21.0, None,44
None, 214.0, 25.0, None, None,2018-11-02 19:00:00, -4.5, None, 21.0, None,44
None, 215.0, 25.0, None, None,2018-11-02 20:00:00, -5.1, None, 21.0, None,44
None, 216.0, 25.0, None, None,2018-11-02 21:00:00, -5.2, None, 22.0, None,44
None, 217.0, 25.0, None, None,2018-11-02 22:00:00, -5.5, None, 22.0, None,44
None, 218.0, 26.0, None, None,2018-11-02 23:00:00, -5.7, None, 22.0, None,44
None, 219.0, 32.0, None, None,2018-11-03 00:00:00, -5.8, None, 23.0, None,44
None, 220.0, 32.0, None, None,2018-11-03 01:00:00, -6.4, None, 23.0, None,44
None, 221.0, 32.0, None, None,2018-11-03 02:00:00, -6.7, None, 24.0, None,44
None, 221.0, 33.0, None, None,2018-11-03 03:00:00, -6.8, None, 25.0, None,44
None, 222.0, 34.0, None, None,2018-11-03 04:00:00, -6.8, None, 25.0, None,44
None, 222.0, 35.0, None, None,2018-11-03 05:00:00, -7.1, None, 26.0, None,44
None, 223.0, 36.0, None, None,2018-11-03 06:00:00, -7.5, None, 27.0, None,44
None, 223.0, 36.0, None, None,2018-11-03 07:00:00, -7.7, None, 28.0, None,44
None, 223.0, 36.0, None, None,2018-11-03 08:00:00, -8.0, None, 28.0, None,44
None, 224.0, 36.0, None, None,2018-11-03 09:00:00, -8.2, None, 28.0, None,44
None, 225.0, 37.0, None, None,2018-11-03 10:00:00, -8.4, None, 30.0, None,44
None, 225.0, 40.0, None, None,2018-11-03 11:00:00, -8.4, None, 31.0, None,44
None, 226.0, 40.0, None, None,2018-11-03 12:00:00, -8.4, None, 33.0, None,44
None, 227.0, 40.0, None, None,2018-11-03 13:00:00, -8.5, None, 33.0, None,44
None, 228.0, 41.0, None, None,2018-11-03 14:00:00, -8.5, None, 33.0, None,44
None, 229.0, 44.0, None, None,2018-11-03 15:00:00, -8.5, None, 34.0, None,44
None, 231.0, 45.0, 292.0, None,2018-11-03 16:00:00, -8.4, None, 34.0, None,44
None, 233.0, 46.0, None, None,2018-11-03 17:00:00, -7.8, None, 35.0, None,44
None, 233.0, 47.0, None, None,2018-11-03 18:00:00, -6.9, None, 36.0, None,44
None, 233.0, 47.0, None, None,2018-11-03 19:00:00, -6.6, None, 37.0, None,44
None, 233.0, 48.0, None, None,2018-11-03 20:00:00, -5.4, None, 38.0, None,44
None, 233.0, 48.0, None, None,2018-11-03 21:00:00, -4.7, None, 38.0, None,44
None, 233.0, 48.0, None, None,2018-11-03 22:00:00, -5.7, None, 39.0, None,44
None, 233.0, 48.0, None, None,2018-11-03 23:00:00, -5.6, None, 39.0, None,44
None, 233.0, 48.0, None, None,2018-11-04 00:00:00, -5.6, None, 40.0, None,44
None, 234.0, 48.0, None, None,2018-11-04 01:00:00, -6.0, None, 40.0, None,44
None, 235.0, 49.0, None, None,2018-11-04 02:00:00, -5.7, None, 40.0, None,44
None, 236.0, 50.0, None, None,2018-11-04 03:00:00, -5.7, None, 41.0, None,44
None, 237.0, 51.0, None, None,2018-11-04 04:00:00, -5.4, None, 42.0, None,44
None, 238.0, 52.0, None, None,2018-11-04 05:00:00, -5.2, None, 42.0, None,44
None, 238.0, 53.0, None, None,2018-11-04 06:00:00, -4.4, None, 43.0, None,44
None, 239.0, 57.0, None, None,2018-11-04 07:00:00, -4.7, None, 44.0, None,44
None, 241.0, 59.0, None, None,2018-11-04 09:00:00, -4.9, None, 44.0, None,44
None, 241.0, 60.0, None, None,2018-11-04 10:00:00, -4.9, None, 45.0, None,44
None, 242.0, 62.0, None, None,2018-11-04 11:00:00, -5.6, None, 46.0, None,44
None, 242.0, 62.0, None, None,2018-11-04 12:00:00, -5.8, None, 46.0, None,44
None, 242.0, 63.0, None, None,2018-11-04 13:00:00, -7.3, None, 46.0, None,44
None, 243.0, 63.0, None, None,2018-11-04 14:00:00, -7.7, None, 46.0, None,44
None, 243.0, 64.0, None, None,2018-11-04 15:00:00, -7.6, None, 47.0, None,44
None, 244.0, 64.0, 292.0, None,2018-11-04 16:00:00, -7.8, None, 47.0, None,44
None, 244.0, 65.0, None, None,2018-11-04 17:00:00, -8.5, None, 47.0, None,44
None, 244.0, 65.0, None, None,2018-11-04 18:00:00, -8.4, None, 48.0, None,44
None, 245.0, 65.0, None, None,2018-11-04 19:00:00, -7.9, None, 48.0, None,44
None, 245.0, 65.0, None, None,2018-11-04 20:00:00, -7.9, None, 48.0, None,44
None, 245.0, 65.0, None, None,2018-11-04 21:00:00, -7.9, None, 49.0, None,44
None, 246.0, 65.0, None, None,2018-11-04 22:00:00, -7.9, None, 49.0, None,44
None, 245.0, 65.0, None, None,2018-11-04 23:00:00, -7.6, None, 49.0, None,44
