time,tasmin,tasmax,pcp,week_of_year
2017-08-27,9.6,13.6,7.8,35
2017-08-28,6.2,21.3,0.0,35
2017-08-29,9.0,24.2,0.0,35
2017-08-30,8.9,16.0,3.4,35
2017-08-31,7.8,12.8,1.1,35
2017-09-01,8.1,14.0,5.0,35
2017-09-02,8.2,16.0,20.5,35
