CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None,-0.599,97.0, None, None, None, None, 28.43, None, 0.552, 233.2, None, None, None, None, None, None, None, None, None,2019-04-09 00:00:00, None, 208.0,15
None,-0.594,97.3, None, None, None, None, 38.55, None, 0.0, 218.7, None, None, None, None, None, None, None, None, None,2019-04-09 01:00:00, None, 208.5,15
None,-0.787,97.4, None, None, None, None, 13.01, None, 0.393, 225.8, None, None, None, None, None, None, None, None, None,2019-04-09 02:00:00, None, 207.1,15
None,-0.933,97.5, None, None, None, None, 20.75, None, 1.717, 226.9, None, None, None, None, None, None, None, None, None,2019-04-09 03:00:00, None, 207.0,15
None,-1.248,97.6, None, None, None, None, 22.36, None, 0.218, 236.2, None, None, None, None, None, None, None, None, None,2019-04-09 04:00:00, None, 210.2,15
None,-1.322,97.6, None, None, None, None, 23.82, None, 0.131, 239.1, None, None, None, None, None, None, None, None, None,2019-04-09 05:00:00, None, 209.1,15
None,-1.37,97.6, None, None, None, None, 10.06, None, 0.0, 235.2, None, None, None, None, None, None, None, None, None,2019-04-09 06:00:00, None, 207.8,15
None,-1.369,97.6, None, None, None, None, 10.21, None, 0.0, 238.6, None, None, None, None, None, None, None, None, None,2019-04-09 07:00:00, None, 211.2,15
None,-1.37,97.6, None, None, None, None, 13.31, None, 0.014, 241.1, None, None, None, None, None, None, None, None, None,2019-04-09 08:00:00, None, 211.6,15
None,-1.03,97.2, None, None, None, None, 16.47, None, 0.615, 237.1, None, None, None, None, None, None, None, None, None,2019-04-09 09:00:00, None, 211.3,15
None,1.033,88.4, None, None, None, None, 13.6, None, 1.113, 231.8, None, None, None, None, None, None, None, None, None,2019-04-09 10:00:00, None, 210.0,15
None,0.074,90.9, None, None, None, None, 20.82, None, 0.706, 234.2, None, None, None, None, None, None, None, None, None,2019-04-09 11:00:00, None, 209.4,15
None,0.978,88.7, None, None, None, None, 18.76, None, 3.082, 225.2, None, None, None, None, None, None, None, None, None,2019-04-09 12:00:00, None, 210.2,15
None,1.257,90.4, None, None, None, None, 28.19, None, 2.825, 227.9, None, None, None, None, None, None, None, None, None,2019-04-09 13:00:00, None, 211.0,15
None,2.394,83.8, None, None, None, None, 19.34, None, 2.221, 236.3, None, None, None, None, None, None, None, None, None,2019-04-09 14:00:00, None, 210.4,15
None,1.985,86.1, None, None, None, None, 36.79, None, 2.149, 243.2, None, None, None, None, None, None, None, None, None,2019-04-09 15:00:00, None, 210.4,15
None,1.632,89.6, None, None, None, None, 25.96, None, 2.73, 236.4, None, None, None, None, None, None, None, None, None,2019-04-09 16:00:00, None, 210.4,15
None,2.193,89.7, None, None, None, None, 22.33, None, 2.577, 236.1, None, None, None, None, None, None, None, None, None,2019-04-09 17:00:00, None, 210.1,15
