RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
90.7, None, None, None, 2.372, 212.3, -11.0, -9.9, None, 810.0, None, None, 118.0, None, 118.3, None, None, -9.9, None, -9.2, 91.0, 32.73, None, -9.9, 1009.5, 0.0, 0.0,2021-12-10 00:00:00, 810.0,50
90.7, None, None, None, 2.56, 208.8, -11.0, -10.1, None, 810.0, None, None, 118.0, None, 117.9, None, None, -10.08, None, -9.2, 91.0, 31.22, None, -10.1, 1009.6, 0.0, 0.0,2021-12-10 01:00:00, 810.0,50
88.8, None, None, None, 2.648, 185.6, -13.0, -11.2, None, 810.0, None, None, 118.0, None, 117.5, None, None, -11.22, None, -9.2, 89.0, 30.97, None, -11.2, 1009.9, 0.0, 0.0,2021-12-10 02:00:00, 810.0,50
87.8, None, None, None, 2.029, 173.9, -14.0, -12.4, None, 811.0, None, None, 117.0, None, 117.2, None, None, -12.36, None, -9.2, 88.0, 31.45, None, -12.4, 1011.5, 0.1, 0.0,2021-12-10 03:00:00, 811.0,50
87.1, None, None, None, 1.596, 161.2, -14.0, -12.5, None, 811.0, None, None, 117.0, None, 116.5, None, None, -12.48, None, -9.2, 87.0, 30.61, None, -12.5, 1011.6, 0.0, -1.0,2021-12-10 04:00:00, 811.0,50
86.0, None, None, None, 0.615, 170.9, -15.0, -13.6, None, 811.0, None, None, 116.0, None, 116.0, None, None, -13.65, None, -9.2, 86.0, 34.63, None, -13.7, 1012.0, 0.0, -1.0,2021-12-10 05:00:00, 811.0,50
86.7, None, None, None, 0.914, 152.6, -15.0, -13.9, None, 812.0, None, None, 116.0, None, 115.8, None, None, -13.74, None, -9.2, 87.0, 32.28, None, -13.7, 1013.3, 0.0, 0.0,2021-12-10 06:00:00, 812.0,50
87.4, None, None, None, 1.159, 148.5, -15.0, -13.8, None, 812.0, None, None, 116.0, None, 116.1, None, None, -13.65, None, -13.7, 87.0, 23.81, None, -13.7, 1013.3, 0.0, 1.0,2021-12-10 07:00:00, 812.0,50
87.9, None, None, None, 1.546, 163.4, -14.0, -13.8, None, 812.0, None, None, 116.0, None, 116.1, None, None, -12.65, None, -12.7, 88.0, 35.79, None, -12.7, None, 0.1, 0.0,2021-12-10 08:00:00, 812.0,50
89.8, None, None, None, 2.641, 178.7, -12.0, -13.8, None, 812.0, None, None, 116.0, None, 115.9, None, None, -10.74, None, -10.8, 90.0, 39.14, None, -10.7, 1012.5, 0.1, 0.0,2021-12-10 09:00:00, 812.0,50
