CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
None, None, -15.4, 88.0, None, None, None, None, None, -16.2, -16.4, None, None, -18.0,2021-12-10 00:00:00,50
None, None, -15.4, 88.0, None, None, None, None, None, -16.2, -16.4, None, None, -17.0,2021-12-10 01:00:00,50
None, None, -15.4, 88.0, None, None, None, None, None, -16.2, -16.4, None, None, -18.0,2021-12-10 02:00:00,50
None, None, -15.4, 87.0, None, None, None, None, None, -16.5, -16.7, None, None, -18.0,2021-12-10 03:00:00,50
None, None, -15.4, 87.0, None, None, None, None, None, -16.4, -16.7, None, None, -18.0,2021-12-10 04:00:00,50
None, None, -16.3, 87.0, None, None, None, None, None, -16.6, -16.8, None, None, -18.0,2021-12-10 08:00:00,50
None, None, -15.5, 88.0, None, None, None, None, None, -15.6, -16.8, None, None, -17.0,2021-12-10 11:00:00,50
None, None, -15.4, 88.0, None, None, None, None, None, -15.6, -16.8, None, None, -17.0,2021-12-10 12:00:00,50
None, None, -15.2, 88.0, None, None, None, None, None, -15.4, -16.8, None, None, -17.0,2021-12-10 13:00:00,50
None, None, -15.0, 88.0, None, None, None, None, None, -15.0, -16.8, None, None, -16.0,2021-12-10 14:00:00,50
None, None, -15.0, 89.0, None, None, None, None, None, -15.0, -16.8, None, None, -16.0,2021-12-10 15:00:00,50
None, None, -15.0, 89.0, None, None, None, None, None, -15.1, -16.8, None, None, -16.0,2021-12-10 16:00:00,50
None, None, -15.0, 89.0, None, None, None, None, None, -15.1, -16.8, None, None, -16.0,2021-12-10 17:00:00,50
