ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0, -14.0,0.0,2020-04-01,43.0,-3.0,14
5.0,0.0, -18.5,5.0,2020-04-02,43.0,1.0,14
1.0,0.0, -9.5,1.0,2020-04-03,47.0,-1.5,14
0.0,0.0, -20.0,0.0,2020-04-04,47.0,2.5,14
0.0,0.0, -9.0,0.0,2020-04-05,45.0,1.5,14
0.0,0.0, -14.0,0.0,2020-04-06,45.0,9.0,14
0.0,0.0, -5.5,0.0,2020-04-07,43.0,6.5,14
