wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
199.0, 79.0, 3.6, 0.0, -8.3, 5.7, -5.2, -5.3, 211.0, 0.0, None, 78.0,2021-04-09 00:00:00,15,
185.0, 79.0, 4.5, 0.0, -8.3, 4.5, -5.2, -5.4, 228.0, 0.0, None, 77.0,2021-04-09 01:00:00,15,
169.0, 78.0, 5.7, 0.0, -8.5, 6.6, -5.3, -5.7, 199.0, 0.0, None, 89.0,2021-04-09 02:00:00,15,
189.0, 77.0, 4.5, 0.0, -8.8, 6.0, -5.4, -5.6, 185.0, 0.0, None, 92.0,2021-04-09 03:00:00,15,
159.0, 89.0, 6.6, 0.0, -7.2, 5.1, -5.7, -5.8, 169.0, 0.0, None, 90.0,2021-04-09 04:00:00,15,
163.0, 92.0, 6.0, 0.0, -6.7, 5.0, -5.6, -5.6, 189.0, 0.0, None, 84.0,2021-04-09 05:00:00,15,
186.0, 90.0, 5.1, 0.0, -7.2, 5.5, -5.8, -5.2, 159.0, 0.0, None, 82.0,2021-04-09 06:00:00,15,
193.0, 84.0, 5.0, 0.0, -7.9, 6.6, -5.6, -4.8, 163.0, 0.0, None, 81.0,2021-04-09 07:00:00,15,
191.0, 82.0, 5.5, 0.0, -7.8, 9.4, -5.2, -4.4, 186.0, 0.0, None, 76.0,2021-04-09 08:00:00,15,
177.0, 81.0, 6.6, 0.0, -7.6, 9.7, -4.8, -4.1, 193.0, 0.0, None, 71.0,2021-04-09 09:00:00,15,
198.0, 76.0, 9.4, 0.0, -8.0, 9.7, -4.4, -3.6, 191.0, 0.0, None, 68.0,2021-04-09 10:00:00,15,
204.0, 71.0, 9.7, 0.0, -8.6, 9.0, -4.1, -2.9, 177.0, 0.0, None, 65.0,2021-04-09 11:00:00,15,
206.0, 68.0, 9.7, 0.0, -8.6, 10.2, -3.6, -0.9, 198.0, 0.0, None, 59.0,2021-04-09 12:00:00,15,
192.0, 65.0, 9.0, 0.0, -8.6, 14.5, -2.9, 1.1, 204.0, 0.0, None, 50.0,2021-04-09 13:00:00,15,
203.0, 59.0, 10.2, 0.0, -7.9, 14.6, -0.9, 3.2, 206.0, 0.0, None, 42.0,2021-04-09 14:00:00,15,
179.0, 50.0, 14.5, 0.0, -8.2, 13.6, 1.1, 4.2, 192.0, 0.0, None, 42.0,2021-04-09 15:00:00,15,
