AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
2.3, 0.0,0.0, 4.7, 0.016,2020-01-29 00:00:00, 236.0, 0.6,100.0,5
2.4, None,0.0, 4.6, None,2020-01-29 00:15:00, 237.0, None,100.0,5
2.9, None,0.0, 3.3, None,2020-01-29 00:30:00, 177.0, None,100.0,5
3.4, None,0.0, 4.5, None,2020-01-29 00:45:00, 88.0, None,100.0,5
3.5, -1.0,0.0, 4.1, 0.016,2020-01-29 01:00:00, 87.0, 0.5,100.0,5
3.6, None,0.0, 4.2, None,2020-01-29 01:15:00, 89.0, None,100.0,5
3.4, None,0.0, 4.3, None,2020-01-29 01:30:00, 110.0, None,100.0,5
3.3, None,0.0, 4.7, None,2020-01-29 01:45:00, 183.0, None,100.0,5
3.5, 0.0,0.0, 2.7, 0.014,2020-01-29 02:00:00, 128.0, 0.5,100.0,5
3.6, None,0.0, 3.7, None,2020-01-29 02:15:00, 120.0, None,100.0,5
3.5, None,0.0, 3.7, None,2020-01-29 02:30:00, 118.0, None,100.0,5
3.3, None,0.0, 2.3, None,2020-01-29 02:45:00, 280.0, None,100.0,5
3.3, 1.0,0.0, 1.1, 0.015,2020-01-29 03:00:00, 23.0, 0.9,100.0,5
3.4, None,0.254, 1.9, None,2020-01-29 03:15:00, 72.0, None,100.0,5
3.5, None,0.254, 2.9, None,2020-01-29 03:30:00, 54.0, None,100.0,5
3.4, None,0.255, 3.4, None,2020-01-29 03:45:00, 62.0, None,100.0,5
3.3, 0.0,0.254, 4.6, 0.016,2020-01-29 04:00:00, 81.0, 0.7,100.0,5
3.3, None,0.508, 4.0, None,2020-01-29 04:15:00, 64.0, None,100.0,5
3.3, None,0.508, 3.5, None,2020-01-29 04:30:00, 35.0, None,100.0,5
3.3, None,0.508, 1.7, None,2020-01-29 04:45:00, 332.0, None,100.0,5
3.4, 2.0,0.763, 3.3, 0.018,2020-01-29 05:00:00, 342.0, 0.8,100.0,5
3.3, None,0.762, 2.4, None,2020-01-29 05:15:00, 14.0, None,100.0,5
3.3, None,0.762, 2.4, None,2020-01-29 05:30:00, 279.0, None,100.0,5
3.3, None,0.762, 2.9, None,2020-01-29 05:45:00, 334.0, None,100.0,5
3.3, 4.0,0.509, 3.6, 0.016,2020-01-29 06:00:00, 60.0, 0.9,100.0,5
3.1, None,1.016, 1.8, None,2020-01-29 06:15:00, 81.0, None,100.0,5
3.1, None,0.762, 2.6, None,2020-01-29 06:30:00, 294.0, None,100.0,5
3.1, None,1.017, 2.7, None,2020-01-29 06:45:00, 322.0, None,100.0,5
3.0, 3.0,0.762, 4.6, 0.016,2020-01-29 07:00:00, 32.0, 0.8,100.0,5
