WDIR_VECT,time,TEMP_MEAN,week_of_year
32.8,2019-03-12 00:00:00,1.1,11
21.7,2019-03-12 01:00:00,1.2,11
9.6,2019-03-12 02:00:00,1.3,11
1.2,2019-03-12 03:00:00,1.6,11
7.3,2019-03-12 04:00:00,1.7,11
16.2,2019-03-12 05:00:00,1.7,11
286.2,2019-03-12 06:00:00,1.8,11
174.1,2019-03-12 07:00:00,1.9,11
212.0,2019-03-12 08:00:00,2.1,11
23.4,2019-03-12 09:00:00,2.3,11
27.0,2019-03-12 10:00:00,2.6,11
125.5,2019-03-12 11:00:00,3.2,11
124.0,2019-03-12 12:00:00,4.1,11
131.0,2019-03-12 13:00:00,4.8,11
20.9,2019-03-12 14:00:00,5.2,11
12.0,2019-03-12 15:00:00,5.2,11
28.8,2019-03-12 16:00:00,6.2,11
28.1,2019-03-12 17:00:00,6.6,11
28.2,2019-03-12 18:00:00,6.8,11
22.6,2019-03-12 19:00:00,5.9,11
18.2,2019-03-12 20:00:00,5.0,11
10.9,2019-03-12 21:00:00,4.1,11
13.6,2019-03-12 22:00:00,3.5,11
12.2,2019-03-12 23:00:00,3.5,11
19.0,2019-03-13 00:00:00,3.7,11
3.6,2019-03-13 01:00:00,3.3,11
358.2,2019-03-13 02:00:00,3.3,11
13.3,2019-03-13 03:00:00,3.2,11
12.1,2019-03-13 04:00:00,3.0,11
2.9,2019-03-13 05:00:00,3.0,11
9.8,2019-03-13 06:00:00,2.9,11
8.8,2019-03-13 07:00:00,2.9,11
11.4,2019-03-13 08:00:00,2.8,11
13.6,2019-03-13 09:00:00,2.9,11
11.5,2019-03-13 10:00:00,3.2,11
284.2,2019-03-13 11:00:00,4.5,11
23.0,2019-03-13 12:00:00,5.4,11
22.7,2019-03-13 13:00:00,5.9,11
84.7,2019-03-13 14:00:00,7.2,11
127.5,2019-03-13 15:00:00,8.0,11
207.6,2019-03-13 16:00:00,8.1,11
177.2,2019-03-13 17:00:00,8.3,11
180.6,2019-03-13 18:00:00,8.6,11
152.1,2019-03-13 19:00:00,8.4,11
169.1,2019-03-13 20:00:00,7.1,11
7.0,2019-03-13 21:00:00,5.3,11
1.1,2019-03-13 22:00:00,4.4,11
5.2,2019-03-13 23:00:00,4.0,11
5.3,2019-03-14 00:00:00,3.9,11
4.1,2019-03-14 01:00:00,3.9,11
5.8,2019-03-14 02:00:00,3.9,11
9.3,2019-03-14 03:00:00,4.1,11
67.7,2019-03-14 04:00:00,3.9,11
9.6,2019-03-14 05:00:00,3.8,11
6.0,2019-03-14 06:00:00,3.8,11
17.9,2019-03-14 07:00:00,3.8,11
17.0,2019-03-14 08:00:00,3.8,11
18.0,2019-03-14 09:00:00,4.0,11
8.9,2019-03-14 10:00:00,4.6,11
18.2,2019-03-14 11:00:00,5.2,11
18.4,2019-03-14 12:00:00,6.1,11
18.8,2019-03-14 13:00:00,6.4,11
20.5,2019-03-14 14:00:00,6.6,11
11.0,2019-03-14 15:00:00,6.9,11
13.9,2019-03-14 16:00:00,7.1,11
17.7,2019-03-14 17:00:00,7.4,11
16.2,2019-03-14 18:00:00,7.1,11
20.7,2019-03-14 19:00:00,6.3,11
22.1,2019-03-14 20:00:00,5.7,11
27.1,2019-03-14 21:00:00,5.3,11
20.9,2019-03-14 22:00:00,5.0,11
25.3,2019-03-14 23:00:00,4.8,11
21.6,2019-03-15 00:00:00,4.6,11
11.7,2019-03-15 01:00:00,4.7,11
6.4,2019-03-15 02:00:00,4.8,11
11.6,2019-03-15 03:00:00,4.9,11
20.3,2019-03-15 04:00:00,5.0,11
10.9,2019-03-15 05:00:00,5.1,11
12.6,2019-03-15 06:00:00,5.1,11
10.1,2019-03-15 07:00:00,5.1,11
15.7,2019-03-15 08:00:00,5.2,11
12.1,2019-03-15 09:00:00,5.3,11
14.8,2019-03-15 10:00:00,5.9,11
17.1,2019-03-15 11:00:00,6.8,11
29.7,2019-03-15 12:00:00,7.9,11
23.6,2019-03-15 13:00:00,9.5,11
20.2,2019-03-15 14:00:00,11.0,11
10.2,2019-03-15 15:00:00,11.6,11
3.0,2019-03-15 16:00:00,11.8,11
9.0,2019-03-15 17:00:00,12.0,11
5.7,2019-03-15 18:00:00,11.4,11
356.0,2019-03-15 19:00:00,10.5,11
18.6,2019-03-15 20:00:00,9.2,11
10.3,2019-03-15 21:00:00,7.6,11
19.3,2019-03-15 22:00:00,7.1,11
17.1,2019-03-15 23:00:00,6.7,11
11.2,2019-03-16 00:00:00,6.2,11
9.4,2019-03-16 01:00:00,6.0,11
5.1,2019-03-16 02:00:00,6.0,11
18.4,2019-03-16 03:00:00,5.8,11
21.5,2019-03-16 04:00:00,5.9,11
15.3,2019-03-16 05:00:00,5.8,11
6.8,2019-03-16 06:00:00,5.4,11
2.4,2019-03-16 07:00:00,5.3,11
15.2,2019-03-16 08:00:00,5.2,11
2.6,2019-03-16 09:00:00,5.9,11
24.3,2019-03-16 10:00:00,7.1,11
48.4,2019-03-16 11:00:00,9.0,11
6.1,2019-03-16 12:00:00,10.7,11
236.0,2019-03-16 13:00:00,12.2,11
247.9,2019-03-16 14:00:00,13.0,11
256.7,2019-03-16 15:00:00,12.9,11
268.9,2019-03-16 16:00:00,12.5,11
278.4,2019-03-16 17:00:00,12.2,11
275.2,2019-03-16 18:00:00,11.8,11
256.7,2019-03-16 19:00:00,11.2,11
349.6,2019-03-16 20:00:00,10.3,11
359.4,2019-03-16 21:00:00,9.1,11
4.3,2019-03-16 22:00:00,8.4,11
11.6,2019-03-16 23:00:00,7.6,11
0.9,2019-03-17 00:00:00,7.2,11
17.6,2019-03-17 01:00:00,6.6,11
4.7,2019-03-17 02:00:00,5.9,11
3.7,2019-03-17 03:00:00,5.9,11
1.3,2019-03-17 04:00:00,5.7,11
2.2,2019-03-17 05:00:00,5.8,11
1.8,2019-03-17 06:00:00,5.2,11
2.2,2019-03-17 07:00:00,4.8,11
353.8,2019-03-17 08:00:00,4.5,11
174.5,2019-03-17 11:00:00,9.9,11
171.6,2019-03-17 12:00:00,11.8,11
205.6,2019-03-17 13:00:00,13.8,11
252.4,2019-03-17 14:00:00,14.9,11
267.5,2019-03-17 15:00:00,15.1,11
267.1,2019-03-17 16:00:00,15.0,11
275.1,2019-03-17 17:00:00,15.5,11
278.0,2019-03-17 18:00:00,15.8,11
281.4,2019-03-17 19:00:00,15.2,11
11.6,2019-03-17 20:00:00,12.3,11
10.0,2019-03-17 21:00:00,10.6,11
3.2,2019-03-17 22:00:00,10.5,11
5.2,2019-03-17 23:00:00,10.3,11
5.9,2019-03-18 00:00:00,9.8,11
357.1,2019-03-18 01:00:00,9.7,11
354.8,2019-03-18 02:00:00,9.4,11
355.7,2019-03-18 03:00:00,9.1,11
359.7,2019-03-18 04:00:00,8.3,11
359.0,2019-03-18 05:00:00,7.6,11
357.8,2019-03-18 06:00:00,7.2,11
12.5,2019-03-18 07:00:00,7.2,11
350.3,2019-03-18 08:00:00,7.4,11
18.8,2019-03-18 09:00:00,7.9,11
54.8,2019-03-18 10:00:00,10.8,11
241.7,2019-03-18 11:00:00,13.0,11
257.0,2019-03-18 12:00:00,14.5,11
268.7,2019-03-18 13:00:00,15.8,11
279.5,2019-03-18 14:00:00,16.3,11
268.8,2019-03-18 15:00:00,16.7,11
262.4,2019-03-18 16:00:00,17.4,11
263.9,2019-03-18 17:00:00,17.5,11
273.6,2019-03-18 18:00:00,17.7,11
338.5,2019-03-18 19:00:00,16.6,11
16.3,2019-03-18 20:00:00,13.7,11
10.0,2019-03-18 21:00:00,11.8,11
359.0,2019-03-18 22:00:00,11.7,11
2.8,2019-03-18 23:00:00,11.7,11
