AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.4, None,2020-04-08,-8.0,6.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4, None,2020-04-09,-6.4,14.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-04-10,-1.9,8.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8, None,2020-04-11,-9.2,1.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6, None,2020-04-12,-14.0,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-04-13,-9.8,4.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.7, None,2020-04-14,-2.3,1.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-08 00:00:00, None, None,15,262.0,746.0, None, None,4.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-08 01:00:00, None, None,15,262.0,746.0, None, None,3.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-08 02:00:00, None, None,15,262.0,746.0, None, None,1.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-08 03:00:00, None, None,15,262.0,746.0, None, None,-1.3,,,,,,,,,,,,,,,,,,,,,
