ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0,-4.0,0.0,2021-01-08,47.0,2.5,2
0.2,0.0,-5.0,0.2,2021-01-09,46.0,0.0,2
1.0,0.0,-3.0,1.0,2021-01-10,46.0,0.5,2
10.6,0.0,-1.0,10.6,2021-01-11,47.0,1.5,2
19.6,14.4,0.0,5.2,2021-01-12,58.0,3.5,2
0.4,0.4,0.0,0.0,2021-01-13,54.0,4.0,2
0.0,0.0,-5.5,0.0,2021-01-14,53.0,3.5,2
