AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,1.1, None,2019-12-24,-13.6,-3.4,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1, None,2019-12-25,-16.8,-4.8,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-12-26,-19.2,-8.8,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-12-27,-9.6,-7.2,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-12-28,-10.1,-7.1,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-12-29,-10.2,-2.8,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.5, None,2019-12-30,-13.1,-5.5,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 00:00:00, None, None,52,627.0,308.0, None, None,-6.4,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 07:00:00, None, None,52,627.0,308.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 08:00:00, None, None,52,627.0,308.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 09:00:00, None, None,52,627.0,308.0, None, None,-6.1,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 10:00:00, None, None,52,627.0,308.0, None, None,-6.3,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 11:00:00, None, None,52,627.0,308.0, None, None,-6.0,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 12:00:00, None, None,52,627.0,308.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 13:00:00, None, None,52,627.0,308.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 14:00:00, None, None,52,627.0,308.0, None, None,-6.3,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 15:00:00, None, None,52,627.0,308.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 16:00:00, None, None,52,627.0,308.0, 270.0, None,-6.0,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 17:00:00, None, None,52,627.0,308.0, None, None,-5.7,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 18:00:00, None, None,52,627.0,308.0, None, None,-5.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 19:00:00, None, None,52,627.0,308.0, None, None,-4.7,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 20:00:00, None, None,52,627.0,308.0, None, None,-4.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 21:00:00, None, None,52,627.0,308.0, None, None,-3.8,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 22:00:00, None, None,52,627.0,308.0, None, None,-4.0,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-24 23:00:00, None, None,52,627.0,308.0, None, None,-4.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-25 00:00:00, None, None,52,627.0,308.0, None, None,-5.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-25 01:00:00, None, None,52,627.0,308.0, None, None,-5.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-25 02:00:00, None, None,52,627.0,308.0, None, None,-7.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-25 03:00:00, None, None,52,628.0,308.0, None, None,-9.7,,,,,,,,,,,,,,,,,,,,,
,,,2019-12-25 04:00:00, None, None,52,628.0,308.0, None, None,-11.2,,,,,,,,,,,,,,,,,,,,,
