TempC,time,RH,week_of_year
-1.986,2020-04-15 00:00:00,98.8,16
-1.613,2020-04-15 01:00:00,99.2,16
-1.699,2020-04-15 02:00:00,99.3,16
-1.842,2020-04-15 03:00:00,99.3,16
-1.842,2020-04-15 04:00:00,99.3,16
-3.006,2020-04-15 05:00:00,99.0,16
-2.771,2020-04-15 06:00:00,98.9,16
0.273,2020-04-15 07:00:00,99.1,16
4.22,2020-04-15 08:00:00,90.9,16
7.015,2020-04-15 09:00:00,71.2,16
7.87,2020-04-15 10:00:00,48.6,16
8.99,2020-04-15 11:00:00,42.2,16
8.469,2020-04-15 12:00:00,38.8,16
10.198,2020-04-15 13:00:00,36.2,16
10.051,2020-04-15 14:00:00,33.4,16
10.565,2020-04-15 15:00:00,32.1,16
10.32,2020-04-15 16:00:00,31.7,16
9.361,2020-04-15 17:00:00,32.9,16
5.539,2020-04-15 18:00:00,42.3,16
0.687,2020-04-15 19:00:00,70.9,16
-1.015,2020-04-15 20:00:00,80.7,16
-2.044,2020-04-15 21:00:00,85.3,16
-2.276,2020-04-15 22:00:00,86.1,16
-2.508,2020-04-15 23:00:00,86.2,16
-2.16,2020-04-16 00:00:00,84.7,16
-1.584,2020-04-16 01:00:00,79.5,16
-2.566,2020-04-16 02:00:00,83.4,16
-2.712,2020-04-16 03:00:00,84.1,16
-3.627,2020-04-16 04:00:00,85.5,16
-3.419,2020-04-16 05:00:00,86.8,16
-0.451,2020-04-16 06:00:00,83.8,16
2.983,2020-04-16 07:00:00,65.6,16
5.282,2020-04-16 08:00:00,56.4,16
8.344,2020-04-16 09:00:00,43.5,16
10.956,2020-04-16 10:00:00,36.5,16
13.016,2020-04-16 11:00:00,31.8,16
14.745,2020-04-16 12:00:00,28.3,16
14.601,2020-04-16 13:00:00,27.1,16
15.748,2020-04-16 14:00:00,25.9,16
15.939,2020-04-16 15:00:00,24.8,16
15.461,2020-04-16 16:00:00,25.6,16
15.008,2020-04-16 17:00:00,26.7,16
11.467,2020-04-16 18:00:00,31.4,16
5.693,2020-04-16 19:00:00,45.8,16
3.406,2020-04-16 20:00:00,65.9,16
4.844,2020-04-16 21:00:00,70.2,16
7.419,2020-04-16 22:00:00,63.7,16
6.839,2020-04-16 23:00:00,60.2,16
5.719,2020-04-17 00:00:00,88.0,16
4.506,2020-04-17 01:00:00,93.6,16
5.514,2020-04-17 02:00:00,95.1,16
4.688,2020-04-17 03:00:00,95.3,16
3.195,2020-04-17 04:00:00,96.1,16
3.485,2020-04-17 05:00:00,97.8,16
3.009,2020-04-17 06:00:00,97.2,16
3.722,2020-04-17 07:00:00,98.6,16
4.921,2020-04-17 08:00:00,98.4,16
5.693,2020-04-17 09:00:00,97.8,16
6.433,2020-04-17 10:00:00,96.7,16
6.306,2020-04-17 11:00:00,95.2,16
7.142,2020-04-17 12:00:00,93.7,16
6.914,2020-04-17 13:00:00,93.9,16
7.167,2020-04-17 14:00:00,90.7,16
8.095,2020-04-17 15:00:00,87.7,16
8.593,2020-04-17 16:00:00,83.0,16
8.27,2020-04-17 17:00:00,84.5,16
5.462,2020-04-17 18:00:00,90.6,16
3.512,2020-04-17 19:00:00,95.1,16
1.126,2020-04-17 20:00:00,97.7,16
1.48,2020-04-17 21:00:00,99.0,16
-0.76,2020-04-17 22:00:00,99.0,16
-0.704,2020-04-17 23:00:00,99.5,16
-0.704,2020-04-18 00:00:00,99.8,16
-1.584,2020-04-18 01:00:00,99.6,16
-1.527,2020-04-18 02:00:00,99.6,16
-2.918,2020-04-18 03:00:00,99.1,16
-2.8,2020-04-18 04:00:00,99.1,16
-2.888,2020-04-18 05:00:00,99.2,16
-2.276,2020-04-18 06:00:00,99.4,16
1.724,2020-04-18 07:00:00,99.1,16
3.958,2020-04-18 08:00:00,90.8,16
5.514,2020-04-18 09:00:00,80.9,16
7.368,2020-04-18 10:00:00,74.3,16
9.879,2020-04-18 11:00:00,63.4,16
9.41,2020-04-18 12:00:00,52.7,16
10.907,2020-04-18 13:00:00,44.7,16
12.195,2020-04-18 14:00:00,38.4,16
12.243,2020-04-18 15:00:00,31.4,16
12.364,2020-04-18 16:00:00,29.5,16
10.883,2020-04-18 17:00:00,33.2,16
6.331,2020-04-18 18:00:00,43.6,16
1.832,2020-04-18 19:00:00,74.5,16
-0.116,2020-04-18 20:00:00,85.2,16
-0.958,2020-04-18 21:00:00,89.8,16
-1.842,2020-04-18 22:00:00,91.8,16
-0.958,2020-04-18 23:00:00,88.8,16
-1.413,2020-04-19 00:00:00,87.3,16
-0.817,2020-04-19 01:00:00,88.0,16
1.153,2020-04-19 02:00:00,81.4,16
2.423,2020-04-19 03:00:00,70.2,16
2.664,2020-04-19 04:00:00,66.3,16
-0.171,2020-04-19 05:00:00,75.0,16
1.071,2020-04-19 06:00:00,79.3,16
5.796,2020-04-19 07:00:00,69.5,16
9.188,2020-04-19 08:00:00,52.9,16
11.929,2020-04-19 09:00:00,44.4,16
13.137,2020-04-19 10:00:00,41.9,16
14.098,2020-04-19 11:00:00,38.3,16
15.199,2020-04-19 12:00:00,34.2,16
15.772,2020-04-19 13:00:00,32.5,16
16.463,2020-04-19 14:00:00,32.3,16
16.987,2020-04-19 15:00:00,29.5,16
17.011,2020-04-19 16:00:00,31.2,16
15.247,2020-04-19 17:00:00,34.8,16
11.175,2020-04-19 18:00:00,41.3,16
4.063,2020-04-19 19:00:00,64.4,16
1.67,2020-04-19 20:00:00,81.5,16
0.412,2020-04-19 21:00:00,86.9,16
-0.395,2020-04-19 22:00:00,89.2,16
-0.902,2020-04-19 23:00:00,92.2,16
-1.213,2020-04-20 00:00:00,93.9,16
-1.27,2020-04-20 01:00:00,95.5,16
-0.676,2020-04-20 02:00:00,94.7,16
-0.986,2020-04-20 03:00:00,94.2,16
-1.384,2020-04-20 04:00:00,94.6,16
-1.613,2020-04-20 05:00:00,95.5,16
0.88,2020-04-20 06:00:00,93.4,16
4.869,2020-04-20 07:00:00,81.8,16
8.817,2020-04-20 08:00:00,67.0,16
12.389,2020-04-20 09:00:00,53.8,16
14.481,2020-04-20 10:00:00,45.3,16
15.915,2020-04-20 11:00:00,37.9,16
17.011,2020-04-20 12:00:00,34.2,16
17.153,2020-04-20 13:00:00,30.7,16
17.677,2020-04-20 14:00:00,30.3,16
18.057,2020-04-20 15:00:00,30.0,16
18.081,2020-04-20 16:00:00,29.6,16
16.654,2020-04-20 17:00:00,30.1,16
10.785,2020-04-20 18:00:00,38.0,16
4.48,2020-04-20 19:00:00,63.9,16
1.643,2020-04-20 20:00:00,78.7,16
0.412,2020-04-20 21:00:00,86.3,16
