ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
0.0,0.0,0.0,2020-11-11, 0.0,46
29.0,29.0,0.0,2020-11-12, 0.0,46
4.0,4.0,0.0,2020-11-15, 0.0,46
36.0,36.0,0.0,2020-11-16, 0.0,46
