AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
14.0,0.0,6.8, None,2019-07-16 00:00:00,251.0,86.0,29
13.9,0.0,8.9, None,2019-07-16 00:15:00,233.0,85.0,29
14.0,0.0,8.8, None,2019-07-16 00:30:00,236.0,85.0,29
13.7,0.0,7.6, None,2019-07-16 00:45:00,234.0,87.0,29
13.7,0.0,9.3, None,2019-07-16 01:00:00,235.0,87.0,29
13.8,0.0,9.9, None,2019-07-16 01:15:00,234.0,86.0,29
13.6,0.0,8.8, None,2019-07-16 01:30:00,232.0,87.0,29
13.2,0.0,9.3, None,2019-07-16 01:45:00,217.0,88.0,29
12.9,0.0,7.3, None,2019-07-16 02:00:00,239.0,90.0,29
12.8,0.0,9.2, None,2019-07-16 02:15:00,232.0,90.0,29
12.7,0.0,8.4, None,2019-07-16 02:30:00,238.0,90.0,29
12.9,0.0,9.2, None,2019-07-16 02:45:00,242.0,90.0,29
12.9,0.0,9.2, None,2019-07-16 03:00:00,211.0,90.0,29
12.3,0.0,8.8, None,2019-07-16 03:15:00,220.0,92.0,29
12.4,0.0,9.6, None,2019-07-16 03:30:00,215.0,91.0,29
12.1,0.0,7.4, None,2019-07-16 03:45:00,230.0,92.0,29
12.1,0.0,8.9, None,2019-07-16 04:00:00,223.0,93.0,29
11.9,0.0,7.6, None,2019-07-16 04:15:00,234.0,94.0,29
11.8,0.0,7.6, None,2019-07-16 04:30:00,220.0,94.0,29
11.1,0.0,5.5, None,2019-07-16 04:45:00,257.0,96.0,29
10.7,0.0,5.5, None,2019-07-16 05:00:00,254.0,97.0,29
11.1,0.0,5.7, None,2019-07-16 05:15:00,245.0,100.0,29
11.7,0.0,4.9, None,2019-07-16 05:30:00,252.0,98.0,29
12.5,0.0,3.4, None,2019-07-16 05:45:00,226.0,94.0,29
13.3,0.0,3.2, None,2019-07-16 06:00:00,256.0,90.0,29
14.1,0.0,2.9, None,2019-07-16 06:15:00,218.0,86.0,29
15.0,0.0,2.3, None,2019-07-16 06:30:00,220.0,82.0,29
16.1,0.0,1.6, None,2019-07-16 06:45:00,214.0,79.0,29
17.0,0.0,2.0, None,2019-07-16 07:00:00,226.0,76.0,29
17.9,0.0,2.9, None,2019-07-16 07:15:00,256.0,72.0,29
18.8,0.0,3.3, None,2019-07-16 07:30:00,98.0,69.0,29
19.1,0.0,3.9, None,2019-07-16 07:45:00,106.0,66.0,29
19.6,0.0,5.4, None,2019-07-16 08:00:00,90.0,65.0,29
19.2,0.0,4.6, None,2019-07-16 08:15:00,103.0,66.0,29
19.5,0.0,4.6, None,2019-07-16 08:30:00,49.0,66.0,29
20.2,0.0,6.5, None,2019-07-16 08:45:00,125.0,64.0,29
20.9,0.0,6.2, None,2019-07-16 09:00:00,82.0,61.0,29
22.3,0.0,6.3, None,2019-07-16 09:15:00,104.0,56.0,29
22.5,0.0,7.2, None,2019-07-16 09:30:00,94.0,56.0,29
22.1,0.0,8.1, None,2019-07-16 09:45:00,109.0,55.0,29
22.4,0.0,7.9, None,2019-07-16 10:00:00,72.0,55.0,29
22.8,0.0,8.1, None,2019-07-16 10:15:00,96.0,56.0,29
23.0,0.0,8.6, None,2019-07-16 10:30:00,75.0,53.0,29
22.1,0.0,9.1, None,2019-07-16 10:45:00,100.0,58.0,29
22.1,0.0,8.7, None,2019-07-16 11:00:00,101.0,59.0,29
22.0,0.0,9.6, None,2019-07-16 11:15:00,76.0,57.0,29
21.5,0.0,8.7, None,2019-07-16 11:30:00,92.0,60.0,29
