AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
-5.7, -3.0,0.0, 8.0, 0.407,2019-02-12 00:00:00, 57.0, 44.6,94.0,7
-5.7, None,0.0, 6.6, None,2019-02-12 00:15:00, 35.0, None,94.0,7
-5.7, None,0.0, 7.3, None,2019-02-12 00:30:00, 48.0, None,94.0,7
-5.6, None,0.0, 7.3, None,2019-02-12 00:45:00, 32.0, None,94.0,7
-5.6, -2.0,0.0, 5.0, 0.419,2019-02-12 01:00:00, 28.0, 46.0,94.0,7
-5.6, None,0.0, 7.3, None,2019-02-12 01:15:00, 62.0, None,94.0,7
-5.5, None,0.0, 8.5, None,2019-02-12 01:30:00, 78.0, None,94.0,7
-5.4, None,0.0, 5.6, None,2019-02-12 01:45:00, 54.0, None,94.0,7
-5.4, -2.0,0.0, 8.0, 0.434,2019-02-12 02:00:00, 61.0, 47.0,94.0,7
-5.4, None,0.0, 9.0, None,2019-02-12 02:15:00, 63.0, None,94.0,7
-5.3, None,0.0, 7.6, None,2019-02-12 02:30:00, 55.0, None,94.0,7
-5.4, None,0.0, 6.8, None,2019-02-12 02:45:00, 18.0, None,94.0,7
-5.4, 0.0,0.0, 6.5, 0.427,2019-02-12 03:00:00, 347.0, 47.2,94.0,7
-5.5, None,0.0, 5.7, None,2019-02-12 03:15:00, 331.0, None,94.0,7
-5.5, None,0.0, 7.0, None,2019-02-12 03:30:00, 307.0, None,94.0,7
-5.6, None,0.0, 7.9, None,2019-02-12 03:45:00, 315.0, None,94.0,7
-5.6, 1.0,0.0, 7.5, 0.43,2019-02-12 04:00:00, 308.0, 47.9,94.0,7
-5.6, None,0.0, 7.6, None,2019-02-12 04:15:00, 307.0, None,94.0,7
-5.5, None,0.0, 6.7, None,2019-02-12 04:30:00, 292.0, None,94.0,7
-5.5, None,0.0, 7.3, None,2019-02-12 04:45:00, 313.0, None,94.0,7
-5.6, 1.0,0.0, 7.3, 0.421,2019-02-12 05:00:00, 307.0, 49.3,94.0,7
-5.6, None,0.0, 7.4, None,2019-02-12 05:15:00, 308.0, None,94.0,7
-5.6, None,0.0, 7.3, None,2019-02-12 05:30:00, 307.0, None,94.0,7
-5.6, None,0.0, 6.6, None,2019-02-12 05:45:00, 309.0, None,94.0,7
-5.6, 0.0,0.0, 7.4, 0.464,2019-02-12 06:00:00, 288.0, 50.3,94.0,7
-5.6, None,0.0, 6.6, None,2019-02-12 06:15:00, 295.0, None,94.0,7
-5.6, None,0.0, 8.4, None,2019-02-12 06:30:00, 293.0, None,94.0,7
