ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None, -15.0, None,2016-12-16, 10.0,-11.0,51
None, None, -21.0, None,2016-12-17, 10.0,-9.0,51
0.6, None, -12.0, 0.8,2016-12-18, 10.0,-5.0,51
2.6, None, -7.5, 3.4,2016-12-19, 10.0,-2.0,51
None, None, -3.5, None,2016-12-21, 13.0,3.0,51
