ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
5.8,5.8,0.5,0.0,2016-02-12,45.0,2.0,7
0.8,0.8,1.0,0.0,2016-02-13,42.0,4.5,7
23.0,23.0,0.0,0.0,2016-02-14,41.0,3.0,7
8.0,8.0,0.5,0.0,2016-02-15,39.0,5.5,7
0.0,0.0,0.5,0.0,2016-02-16,38.0,9.0,7
11.0,11.0,0.5,0.0,2016-02-17,34.0,3.0,7
11.4,11.4,1.0,0.0,2016-02-18,33.0,4.0,7
