CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -0.417, 43.58, None, None, None, None, 13.08, None, 16.15, 137.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 00:00:00, None, None,17
None, -0.607, 42.59, None, None, None, None, 9.34, None, 16.14, 125.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 01:00:00, None, None,17
None, -0.531, 41.75, None, None, None, None, 10.69, None, 14.43, 123.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 02:00:00, None, None,17
None, -0.554, 40.91, None, None, None, None, 13.71, None, 12.28, 118.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 03:00:00, None, None,17
None, -0.788, 40.79, None, None, None, None, 18.03, None, 12.09, 124.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 04:00:00, None, None,17
None, -1.054, 41.44, None, None, None, None, 9.33, None, 14.87, 129.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 05:00:00, None, None,17
None, -1.308, 42.07, None, None, None, None, 11.34, None, 14.6, 118.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 06:00:00, None, None,17
None, -1.0, 41.43, None, None, None, None, 12.61, None, 18.63, 136.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 07:00:00, None, None,17
None, -0.698, 47.59, None, None, None, None, 19.81, None, 21.97, 160.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 08:00:00, None, None,17
None, 0.397, 46.39, None, None, None, None, 19.35, None, 24.76, 224.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 09:00:00, None, None,17
None, 1.111, 44.24, None, None, None, None, 12.09, None, 28.9, 244.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 10:00:00, None, None,17
None, 2.115, 41.24, None, None, None, None, 15.39, None, 28.79, 265.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 11:00:00, None, None,17
None, 3.354, 39.11, None, None, None, None, 17.95, None, 27.7, 288.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 12:00:00, None, None,17
None, 4.317, 32.83, None, None, None, None, 15.75, None, 23.14, 297.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 13:00:00, None, None,17
None, 5.544, 29.13, None, None, None, None, 18.58, None, 20.96, 299.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 14:00:00, None, None,17
None, 6.505, 24.72, None, None, None, None, 15.41, None, 22.89, 307.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 15:00:00, None, None,17
None, 7.19, 19.88, None, None, None, None, 18.59, None, 18.64, 294.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 16:00:00, None, None,17
None, 7.791, 19.74, None, None, None, None, 32.61, None, 12.67, 268.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 17:00:00, None, None,17
None, 8.06, 20.3, None, None, None, None, 24.85, None, 14.03, 241.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 18:00:00, None, None,17
None, 7.692, 22.14, None, None, None, None, 14.03, None, 17.43, 217.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 19:00:00, None, None,17
None, 7.436, 23.03, None, None, None, None, 8.31, None, 20.28, 229.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 20:00:00, None, None,17
None, 6.975, 23.94, None, None, None, None, 6.273, None, 26.53, 244.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 21:00:00, None, None,17
None, 6.218, 29.4, None, None, None, None, 10.09, None, 27.35, 249.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 22:00:00, None, None,17
None, 4.85, 32.17, None, None, None, None, 6.997, None, 28.07, 240.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 00:00:00, None, None,17
None, 5.183, 28.74, None, None, None, None, 6.907, None, 25.26, 237.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 01:00:00, None, None,17
None, 4.903, 28.44, None, None, None, None, 10.15, None, 22.8, 238.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 02:00:00, None, None,17
None, 4.685, 28.45, None, None, None, None, 12.4, None, 12.32, 214.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 03:00:00, None, None,17
None, 4.485, 28.37, None, None, None, None, 13.48, None, 12.48, 227.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 04:00:00, None, None,17
None, 4.274, 29.1, None, None, None, None, 9.21, None, 12.11, 229.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 05:00:00, None, None,17
None, 4.796, 26.31, None, None, None, None, 8.55, None, 9.71, 201.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 06:00:00, None, None,17
None, 4.748, 26.6, None, None, None, None, 7.721, None, 10.23, 208.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 07:00:00, None, None,17
None, 6.461, 21.99, None, None, None, None, 24.47, None, 5.258, 216.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 08:00:00, None, None,17
None, 6.086, 30.54, None, None, None, None, 16.04, None, 8.47, 227.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 09:00:00, None, None,17
None, 7.353, 29.99, None, None, None, None, 11.64, None, 11.69, 249.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 10:00:00, None, None,17
None, 9.12, 27.95, None, None, None, None, 14.11, None, 10.64, 260.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 11:00:00, None, None,17
None, 11.02, 26.89, None, None, None, None, 24.5, None, 6.349, 283.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 12:00:00, None, None,17
None, 11.32, 30.07, None, None, None, None, 29.17, None, 6.43, 332.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 13:00:00, None, None,17
None, 12.66, 24.68, None, None, None, None, 45.33, None, 4.857, 342.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 14:00:00, None, None,17
None, 12.03, 23.98, None, None, None, None, 40.93, None, 5.48, 350.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 15:00:00, None, None,17
None, 12.17, 26.13, None, None, None, None, 37.29, None, 4.333, 1.125, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-24 16:00:00, None, None,17
