pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 0.49, None, None, None, None, None, 15.88, None, 0.0, 74.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 00:00:00, None, None, 163.8,17
None, None, 0.999, None, None, None, None, None, 7.97, None, 0.0, 74.63, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 01:00:00, None, None, 163.8,17
None, None, 0.877, None, None, None, None, None, 8.8, None, 0.0, 73.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 02:00:00, None, None, 163.3,17
None, None, 0.627, None, None, None, None, None, 6.943, None, 0.0, 72.76, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 03:00:00, None, None, 163.8,17
None, None, 0.717, None, None, None, None, None, 7.332, None, 0.0, 73.97, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 04:00:00, None, None, 163.8,17
None, None, 0.237, None, None, None, None, None, 8.31, None, 0.0, 79.49, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 05:00:00, None, None, 163.1,17
None, None, -0.217, None, None, None, None, None, 9.43, None, 0.0, 74.41, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 06:00:00, None, None, 163.4,17
None, None, 0.312, None, None, None, None, None, 8.91, None, 0.0, 78.63, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 07:00:00, None, None, 163.2,17
None, None, 1.321, None, None, None, None, None, 13.38, None, 0.0, 91.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 08:00:00, None, None, 163.3,17
None, None, 1.732, None, None, None, None, None, 11.81, None, 0.055, 103.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 09:00:00, None, None, 164.8,17
None, None, 3.763, None, None, None, None, None, 15.37, None, 0.569, 104.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 10:00:00, None, None, 164.4,17
None, None, 5.567, None, None, None, None, None, 19.35, None, 0.295, 100.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 11:00:00, None, None, 165.2,17
None, None, 6.664, None, None, None, None, None, 25.28, None, 0.041, 106.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 12:00:00, None, None, None,17
None, None, 8.56, None, None, None, None, None, 26.6, None, 0.0, 119.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 13:00:00, None, None, 173.1,17
None, None, 9.01, None, None, None, None, None, 27.01, None, 0.014, 124.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 14:00:00, None, None, None,17
None, None, 10.96, None, None, None, None, None, 22.93, None, 0.008, 135.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 15:00:00, None, None, None,17
None, None, 12.15, None, None, None, None, None, 31.87, None, 0.0, 159.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 16:00:00, None, None, None,17
None, None, 11.19, None, None, None, None, None, 44.72, None, 0.0, 165.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 17:00:00, None, None, 162.9,17
None, None, 11.32, None, None, None, None, None, 30.11, None, 0.0, 203.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 18:00:00, None, None, 162.8,17
None, None, 10.99, None, None, None, None, None, 32.91, None, 0.0, 208.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 19:00:00, None, None, 161.8,17
None, None, 9.35, None, None, None, None, None, 42.57, None, 0.0, 228.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 20:00:00, None, None, None,17
None, None, 8.67, None, None, None, None, None, 38.23, None, 0.0, 106.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 21:00:00, None, None, 162.5,17
None, None, 7.237, None, None, None, None, None, 6.761, None, 9.25, 92.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-23 22:00:00, None, None, 161.9,17
