air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,0.622, None, None, None, None, 257.95,2018-04-23 00:00:00, None, None, None,17
None,-0.243, None, None, None, None, 258.12,2018-04-23 01:00:00, None, None, None,17
None,-0.141, None, None, None, None, 257.9,2018-04-23 02:00:00, None, None, None,17
None,-0.029, None, None, None, None, 257.8,2018-04-23 03:00:00, None, None, None,17
None,-0.457, None, None, None, None, 257.95,2018-04-23 04:00:00, None, None, None,17
None,-0.606, None, None, None, None, 257.52,2018-04-23 05:00:00, None, None, None,17
None,-0.437, None, None, None, None, 257.59,2018-04-23 06:00:00, None, None, None,17
None,0.466, None, None, None, None, 257.33,2018-04-23 07:00:00, None, None, None,17
None,2.431, None, None, None, None, 257.43,2018-04-23 08:00:00, None, None, None,17
None,2.898, None, None, None, None, 257.39,2018-04-23 09:00:00, None, None, None,17
None,5.147, None, None, None, None, 257.32,2018-04-23 10:00:00, None, None, None,17
None,5.05, None, None, None, None, 257.7,2018-04-23 11:00:00, None, None, None,17
None,6.731, None, None, None, None, 257.3,2018-04-23 12:00:00, None, None, None,17
None,7.39, None, None, None, None, 256.97,2018-04-23 13:00:00, None, None, None,17
None,8.55, None, None, None, None, 255.52,2018-04-23 14:00:00, None, None, None,17
None,8.87, None, None, None, None, 253.89,2018-04-23 15:00:00, None, None, None,17
None,9.61, None, None, None, None, 253.0,2018-04-23 16:00:00, None, None, None,17
None,8.88, None, None, None, None, 253.09,2018-04-23 17:00:00, None, None, None,17
None,8.14, None, None, None, None, 253.09,2018-04-23 18:00:00, None, None, None,17
None,7.6, None, None, None, None, 252.41,2018-04-23 19:00:00, None, None, None,17
None,7.01, None, None, None, None, 252.53,2018-04-23 20:00:00, None, None, None,17
None,6.373, None, None, None, None, 252.52,2018-04-23 21:00:00, None, None, None,17
None,6.42, None, None, None, None, 251.79,2018-04-23 22:00:00, None, None, None,17
None,5.59, None, None, None, None, 252.35,2018-04-23 23:00:00, None, None, None,17
None,5.082, None, None, None, None, 251.69,2018-04-24 00:00:00, None, None, None,17
None,4.631, None, None, None, None, 252.2,2018-04-24 01:00:00, None, None, None,17
None,4.678, None, None, None, None, 252.0,2018-04-24 02:00:00, None, None, None,17
None,3.75, None, None, None, None, 251.71,2018-04-24 03:00:00, None, None, None,17
None,4.762, None, None, None, None, 252.17,2018-04-24 04:00:00, None, None, None,17
None,5.684, None, None, None, None, 251.98,2018-04-24 05:00:00, None, None, None,17
None,4.575, None, None, None, None, 252.19,2018-04-24 06:00:00, None, None, None,17
None,6.118, None, None, None, None, 251.66,2018-04-24 07:00:00, None, None, None,17
None,6.732, None, None, None, None, 251.42,2018-04-24 08:00:00, None, None, None,17
None,7.44, None, None, None, None, 251.39,2018-04-24 09:00:00, None, None, None,17
None,8.5, None, None, None, None, 250.49,2018-04-24 10:00:00, None, None, None,17
None,8.48, None, None, None, None, 251.86,2018-04-24 11:00:00, None, None, None,17
None,8.26, None, None, None, None, 251.32,2018-04-24 12:00:00, None, None, None,17
None,7.84, None, None, None, None, 251.21,2018-04-24 13:00:00, None, None, None,17
None,8.13, None, None, None, None, 250.59,2018-04-24 14:00:00, None, None, None,17
None,7.73, None, None, None, None, 250.29,2018-04-24 15:00:00, None, None, None,17
None,8.05, None, None, None, None, 249.75,2018-04-24 16:00:00, None, None, None,17
None,6.989, None, None, None, None, 249.36,2018-04-24 17:00:00, None, None, None,17
None,6.62, None, None, None, None, 249.5,2018-04-24 18:00:00, None, None, None,17
None,6.487, None, None, None, None, 248.77,2018-04-24 19:00:00, None, None, None,17
None,5.967, None, None, None, None, 249.22,2018-04-24 20:00:00, None, None, None,17
None,5.618, None, None, None, None, 248.48,2018-04-24 21:00:00, None, None, None,17
None,5.486, None, None, None, None, 248.64,2018-04-24 22:00:00, None, None, None,17
None,4.856, None, None, None, None, 248.11,2018-04-24 23:00:00, None, None, None,17
None,3.731, None, None, None, None, 248.54,2018-04-25 00:00:00, None, None, None,17
None,3.067, None, None, None, None, 248.04,2018-04-25 01:00:00, None, None, None,17
None,4.265, None, None, None, None, 248.33,2018-04-25 02:00:00, None, None, None,17
None,3.571, None, None, None, None, 248.44,2018-04-25 03:00:00, None, None, None,17
None,4.245, None, None, None, None, 248.24,2018-04-25 04:00:00, None, None, None,17
None,3.132, None, None, None, None, 247.9,2018-04-25 05:00:00, None, None, None,17
