CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.125, 54.93, None, None, None, None, 24.88, None, 7.445, 40.92, None, None, None, None, None, None, None, None, None,2018-04-23 00:00:00, None, 386.4,17
None, -1.55, 54.48, None, None, None, None, 63.33, None, 2.409, 354.7, None, None, None, None, None, None, None, None, None,2018-04-23 01:00:00, None, 386.1,17
None, -1.639, 52.73, None, None, None, None, 66.59, None, 2.121, 358.5, None, None, None, None, None, None, None, None, None,2018-04-23 02:00:00, None, 386.3,17
None, -1.844, 52.78, None, None, None, None, 34.6, None, 3.584, 35.34, None, None, None, None, None, None, None, None, None,2018-04-23 03:00:00, None, 386.2,17
None, -2.008, 53.39, None, None, None, None, 25.92, None, 5.66, 43.76, None, None, None, None, None, None, None, None, None,2018-04-23 04:00:00, None, 385.9,17
None, -1.831, 51.25, None, None, None, None, 53.37, None, 3.531, 54.57, None, None, None, None, None, None, None, None, None,2018-04-23 05:00:00, None, 386.0,17
None, -2.019, 52.07, None, None, None, None, 67.17, None, 2.011, 76.07, None, None, None, None, None, None, None, None, None,2018-04-23 06:00:00, None, 386.0,17
None, -1.11, 47.95, None, None, None, None, 48.65, None, 5.0, 13.94, None, None, None, None, None, None, None, None, None,2018-04-23 07:00:00, None, 385.8,17
None, 0.121, 47.22, None, None, None, None, 37.25, None, 8.64, 11.29, None, None, None, None, None, None, None, None, None,2018-04-23 08:00:00, None, 385.7,17
None, 1.934, 43.31, None, None, None, None, 35.38, None, 12.91, 21.41, None, None, None, None, None, None, None, None, None,2018-04-23 09:00:00, None, 385.8,17
