CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.232, 49.25, None, None, None, None,16.79, None,3.503,169.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 00:00:00, None, None, 174.4,17
None, -2.136, 49.38, None, None, None, None,18.13, None,3.306,172.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 01:00:00, None, None, 174.4,17
None, -2.328, 50.85, None, None, None, None,20.36, None,3.062,159.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 02:00:00, None, None, 174.4,17
None, -2.663, 50.12, None, None, None, None,21.61, None,2.753,154.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-04-23 03:00:00, None, None, 174.4,17
None, -2.711, 49.51, None, None, None, None,21.24, None,3.206,159.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-04-23 04:00:00, None, None, 174.3,17
None, -2.804, 49.65, None, None, None, None,17.09, None,3.03,155.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-04-23 05:00:00, None, None, 174.4,17
None, -2.709, 50.52, None, None, None, None,17.94, None,2.716,152.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-04-23 06:00:00, None, None, 174.4,17
None, -1.896, 46.83, None, None, None, None,21.13, None,2.123,154.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-04-23 07:00:00, None, None, 174.3,17
None, -1.225, 45.56, None, None, None, None,33.83, None,0.977,181.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 08:00:00, None, None, 174.4,17
None, -0.554, 43.08, None, None, None, None,24.1, None,2.712,211.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 09:00:00, None, None, 174.5,17
None, 1.028, 42.08, None, None, None, None,38.85, None,1.679,232.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-04-23 10:00:00, None, None, 174.7,17
None, 2.514, 45.43, None, None, None, None,58.3, None,0.827,321.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2018-04-23 11:00:00, None, None, 174.5,17
None, 6.658, 31.48, None, None, None, None,42.73, None,1.504,335.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-04-23 12:00:00, None, None, 173.7,17
