wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
329.0, None, None,0.0, None,4.6, None,5.3, None, None, None,89.0,2017-10-08 00:00:00,41,,,,,,
40.0, None, None,0.0, None,0.6, None,4.9, None, None, None,89.0,2017-10-08 01:00:00,41,,,,,,
309.0, None, None,0.0, None,1.4, None,5.1, None, None, None,78.0,2017-10-08 02:00:00,41,,,,,,
27.0, None, None,0.0, None,1.7, None,5.6, None, None, None,80.0,2017-10-08 03:00:00,41,,,,,,
340.0, None, None,0.0, None,3.4, None,6.0, None, None, None,70.0,2017-10-08 04:00:00,41,,,,,,
168.0, None, None,0.0, None,0.8, None,6.0, None, None, None,74.0,2017-10-08 05:00:00,41,,,,,,
327.0, None, None,0.0, None,4.0, None,5.5, None, None, None,74.0,2017-10-08 06:00:00,41,,,,,,
1.0, None, None,0.0, None,3.4, None,6.2, None, None, None,65.0,2017-10-08 07:00:00,41,,,,,,
128.0, None, None,0.0, None,1.5, None,9.9, None, None, None,59.0,2017-10-08 08:00:00,41,,,,,,
63.0, None, None,0.0, None,3.9, None,7.9, None, None, None,67.0,2017-10-08 09:00:00,41,,,,,,
61.0, None, None,0.0, None,5.9, None,9.3, None, None, None,51.0,2017-10-08 10:00:00,41,,,,,,
196.0, None, None,0.0, None,4.5, None,11.7, None, None, None,42.0,2017-10-08 11:00:00,41,,,,,,
75.0, None, None,0.0, None,5.1, None,10.5, None, None, None,47.0,2017-10-08 12:00:00,41,,,,,,
195.0, None, None,0.0, None,6.4, None,13.1, None, None, None,41.0,2017-10-08 13:00:00,41,,,,,,
230.0, None, None,0.0, None,5.0, None,13.5, None, None, None,38.0,2017-10-08 14:00:00,41,,,,,,
135.0, None, None,0.0, None,6.3, None,12.6, None, None, None,39.0,2017-10-08 15:00:00,41,,,,,,
20.0, None, None,0.0, None,7.6, None,11.2, None, None, None,42.0,2017-10-08 16:00:00,41,,,,,,
11.0, None, None,0.0, None,5.6, None,9.9, None, None, None,44.0,2017-10-08 17:00:00,41,,,,,,
24.0, None, None,0.0, None,6.0, None,8.8, None, None, None,51.0,2017-10-08 18:00:00,41,,,,,,
6.0, None, None,0.0, None,10.5, None,8.7, None, None, None,49.0,2017-10-08 19:00:00,41,,,,,,
338.0, None, None,0.0, None,0.0, None,7.0, None, None, None,60.0,2017-10-08 20:00:00,41,,,,,,
28.0, None, None,0.0, None,5.7, None,6.5, None, None, None,61.0,2017-10-08 21:00:00,41,,,,,,
6.0, None, None,0.0, None,0.6, None,6.1, None, None, None,63.0,2017-10-08 22:00:00,41,,,,,,
27.0, None, None,0.0, None,1.2, None,5.6, None, None, None,67.0,2017-10-08 23:00:00,41,,,,,,
60.0, None, None,0.0, None,0.1, None,5.2, None, None, None,74.0,2017-10-09 00:00:00,41,,,,,,
344.0, None, None,0.0, None,0.0, None,4.8, None, None, None,73.0,2017-10-09 01:00:00,41,,,,,,
74.0, None, None,0.0, None,2.8, None,4.7, None, None, None,76.0,2017-10-09 02:00:00,41,,,,,,
64.0, None, None,0.0, None,1.3, None,4.4, None, None, None,78.0,2017-10-09 03:00:00,41,,,,,,
351.0, None, None,0.0, None,0.3, None,4.4, None, None, None,76.0,2017-10-09 04:00:00,41,,,,,,
354.0, None, None,0.0, None,0.0, None,4.5, None, None, None,72.0,2017-10-09 05:00:00,41,,,,,,
277.0, None, None,0.0, None,2.4, None,4.3, None, None, None,72.0,2017-10-09 06:00:00,41,,,,,,
235.0, None, None,0.0, None,4.7, None,5.9, None, None, None,59.0,2017-10-09 07:00:00,41,,,,,,
203.0, None, None,0.0, None,9.1, None,8.4, None, None, None,57.0,2017-10-09 08:00:00,41,,,,,,
210.0, None, None,0.0, None,11.6, None,9.5, None, None, None,43.0,2017-10-09 09:00:00,41,,,,,,
214.0, None, None,0.0, None,12.8, None,9.4, None, None, None,41.0,2017-10-09 10:00:00,41,,,,,,
211.0, None, None,0.0, None,14.7, None,12.4, None, None, None,36.0,2017-10-09 11:00:00,41,,,,,,
215.0, None, None,0.0, None,15.7, None,12.5, None, None, None,34.0,2017-10-09 12:00:00,41,,,,,,
199.0, None, None,0.0, None,15.1, None,12.6, None, None, None,34.0,2017-10-09 13:00:00,41,,,,,,
199.0, None, None,0.0, None,12.2, None,12.6, None, None, None,34.0,2017-10-09 14:00:00,41,,,,,,
200.0, None, None,0.0, None,10.8, None,12.5, None, None, None,33.0,2017-10-09 15:00:00,41,,,,,,
213.0, None, None,0.0, None,11.1, None,12.2, None, None, None,36.0,2017-10-09 16:00:00,41,,,,,,
216.0, None, None,0.0, None,11.3, None,11.9, None, None, None,35.0,2017-10-09 17:00:00,41,,,,,,
201.0, None, None,0.0, None,2.5, None,10.7, None, None, None,41.0,2017-10-09 18:00:00,41,,,,,,
202.0, None, None,0.0, None,1.9, None,10.4, None, None, None,40.0,2017-10-09 19:00:00,41,,,,,,
112.0, None, None,0.0, None,1.6, None,10.1, None, None, None,43.0,2017-10-09 20:00:00,41,,,,,,
210.0, None, None,0.0, None,3.9, None,10.2, None, None, None,42.0,2017-10-09 21:00:00,41,,,,,,
219.0, None, None,0.0, None,10.5, None,11.1, None, None, None,41.0,2017-10-09 22:00:00,41,,,,,,
214.0, None, None,0.0, None,10.3, None,10.5, None, None, None,45.0,2017-10-09 23:00:00,41,,,,,,
201.0, None, None,0.0, None,6.2, None,10.0, None, None, None,47.0,2017-10-10 00:00:00,41,,,,,,
234.0, None, None,0.0, None,4.9, None,9.6, None, None, None,49.0,2017-10-10 01:00:00,41,,,,,,
245.0, None, None,0.0, None,4.0, None,9.6, None, None, None,49.0,2017-10-10 02:00:00,41,,,,,,
13.0, None, None,0.0, None,0.5, None,8.7, None, None, None,55.0,2017-10-10 03:00:00,41,,,,,,
263.0, None, None,0.0, None,0.0, None,8.5, None, None, None,53.0,2017-10-10 04:00:00,41,,,,,,
347.0, None, None,0.0, None,0.1, None,8.8, None, None, None,50.0,2017-10-10 05:00:00,41,,,,,,
7.0, None, None,0.0, None,3.0, None,8.1, None, None, None,57.0,2017-10-10 06:00:00,41,,,,,,
38.0, None, None,0.0, None,7.6, None,7.2, None, None, None,72.0,2017-10-10 07:00:00,41,,,,,,
19.0, None, None,0.0, None,5.2, None,7.4, None, None, None,62.0,2017-10-10 08:00:00,41,,,,,,
108.0, None, None,0.0, None,0.9, None,8.1, None, None, None,67.0,2017-10-10 09:00:00,41,,,,,,
215.0, None, None,0.0, None,3.0, None,9.7, None, None, None,68.0,2017-10-10 10:00:00,41,,,,,,
131.0, None, None,0.0, None,3.6, None,9.6, None, None, None,66.0,2017-10-10 11:00:00,41,,,,,,
211.0, None, None,0.0, None,3.4, None,11.0, None, None, None,62.0,2017-10-10 12:00:00,41,,,,,,
184.0, None, None,0.0, None,2.6, None,11.4, None, None, None,50.0,2017-10-10 13:00:00,41,,,,,,
188.0, None, None,0.0, None,2.7, None,10.8, None, None, None,62.0,2017-10-10 14:00:00,41,,,,,,
75.0, None, None,0.0, None,3.8, None,10.2, None, None, None,53.0,2017-10-10 15:00:00,41,,,,,,
30.0, None, None,0.0, None,1.1, None,10.4, None, None, None,49.0,2017-10-10 16:00:00,41,,,,,,
299.0, None, None,0.0, None,0.4, None,10.2, None, None, None,48.0,2017-10-10 17:00:00,41,,,,,,
185.0, None, None,0.0, None,3.2, None,9.5, None, None, None,53.0,2017-10-10 18:00:00,41,,,,,,
257.0, None, None,0.0, None,2.7, None,9.1, None, None, None,49.0,2017-10-10 19:00:00,41,,,,,,
149.0, None, None,0.0, None,2.0, None,7.9, None, None, None,38.0,2017-10-10 20:00:00,41,,,,,,
190.0, None, None,0.0, None,3.5, None,7.1, None, None, None,43.0,2017-10-10 21:00:00,41,,,,,,
308.0, None, None,0.0, None,1.9, None,6.1, None, None, None,44.0,2017-10-10 22:00:00,41,,,,,,
234.0, None, None,0.0, None,2.6, None,5.4, None, None, None,48.0,2017-10-10 23:00:00,41,,,,,,
275.0, None, None,0.0, None,2.4, None,4.9, None, None, None,49.0,2017-10-11 00:00:00,41,,,,,,
115.0, None, None,0.0, None,2.6, None,5.6, None, None, None,45.0,2017-10-11 01:00:00,41,,,,,,
14.0, None, None,0.0, None,1.1, None,4.7, None, None, None,48.0,2017-10-11 02:00:00,41,,,,,,
358.0, None, None,0.0, None,5.2, None,4.7, None, None, None,50.0,2017-10-11 03:00:00,41,,,,,,
314.0, None, None,0.0, None,4.3, None,5.1, None, None, None,49.0,2017-10-11 04:00:00,41,,,,,,
325.0, None, None,0.0, None,2.3, None,4.5, None, None, None,51.0,2017-10-11 05:00:00,41,,,,,,
286.0, None, None,0.0, None,1.8, None,4.5, None, None, None,51.0,2017-10-11 06:00:00,41,,,,,,
258.0, None, None,0.0, None,2.0, None,4.7, None, None, None,51.0,2017-10-11 07:00:00,41,,,,,,
226.0, None, None,0.0, None,2.9, None,6.1, None, None, None,45.0,2017-10-11 08:00:00,41,,,,,,
108.0, None, None,0.0, None,5.5, None,7.0, None, None, None,47.0,2017-10-11 09:00:00,41,,,,,,
90.0, None, None,0.0, None,10.1, None,7.4, None, None, None,55.0,2017-10-11 10:00:00,41,,,,,,
94.0, None, None,0.0, None,6.9, None,8.0, None, None, None,44.0,2017-10-11 11:00:00,41,,,,,,
337.0, None, None,0.0, None,2.7, None,8.5, None, None, None,48.0,2017-10-11 12:00:00,41,,,,,,
202.0, None, None,0.0, None,6.4, None,10.1, None, None, None,40.0,2017-10-11 13:00:00,41,,,,,,
88.0, None, None,0.0, None,10.7, None,8.5, None, None, None,51.0,2017-10-11 14:00:00,41,,,,,,
29.0, None, None,0.0, None,7.1, None,7.4, None, None, None,60.0,2017-10-11 15:00:00,41,,,,,,
26.0, None, None,0.0, None,8.4, None,7.4, None, None, None,61.0,2017-10-11 16:00:00,41,,,,,,
16.0, None, None,0.0, None,13.8, None,5.0, None, None, None,78.0,2017-10-11 17:00:00,41,,,,,,
131.0, None, None,0.2, None,5.4, None,4.8, None, None, None,73.0,2017-10-11 18:00:00,41,,,,,,
78.0, None, None,0.0, None,7.7, None,4.2, None, None, None,85.0,2017-10-11 19:00:00,41,,,,,,
16.0, None, None,0.2, None,3.3, None,3.3, None, None, None,91.0,2017-10-11 20:00:00,41,,,,,,
346.0, None, None,0.0, None,4.1, None,3.4, None, None, None,84.0,2017-10-11 21:00:00,41,,,,,,
