WDIR_VECT,time,HUMIDITY,week_of_year
171.7,2020-09-02 00:00:00,95.4,36
78.8,2020-09-02 01:00:00,94.1,36
336.3,2020-09-02 02:00:00,94.7,36
341.8,2020-09-02 03:00:00,94.7,36
345.1,2020-09-02 04:00:00,87.2,36
345.3,2020-09-02 05:00:00,83.9,36
341.1,2020-09-02 06:00:00,80.6,36
312.3,2020-09-02 07:00:00,83.1,36
314.1,2020-09-02 08:00:00,82.1,36
303.9,2020-09-02 09:00:00,79.1,36
308.3,2020-09-02 10:00:00,68.0,36
324.9,2020-09-02 11:00:00,58.2,36
321.9,2020-09-02 12:00:00,52.9,36
317.1,2020-09-02 13:00:00,47.7,36
330.7,2020-09-02 14:00:00,43.3,36
337.3,2020-09-02 15:00:00,42.6,36
329.8,2020-09-02 16:00:00,44.4,36
319.8,2020-09-02 17:00:00,45.0,36
340.9,2020-09-02 18:00:00,45.7,36
330.6,2020-09-02 19:00:00,55.4,36
349.6,2020-09-02 20:00:00,73.3,36
113.8,2020-09-02 21:00:00,77.0,36
90.7,2020-09-02 22:00:00,77.8,36
124.0,2020-09-02 23:00:00,79.7,36
17.6,2020-09-03 00:00:00,79.2,36
330.3,2020-09-03 01:00:00,83.9,36
324.9,2020-09-03 02:00:00,84.1,36
153.8,2020-09-03 03:00:00,85.7,36
73.3,2020-09-03 04:00:00,88.2,36
334.7,2020-09-03 05:00:00,89.9,36
324.0,2020-09-03 06:00:00,91.7,36
300.5,2020-09-03 07:00:00,89.0,36
320.8,2020-09-03 08:00:00,84.9,36
320.4,2020-09-03 09:00:00,79.0,36
321.2,2020-09-03 10:00:00,71.6,36
337.0,2020-09-03 11:00:00,67.1,36
333.5,2020-09-03 12:00:00,65.0,36
334.6,2020-09-03 13:00:00,68.8,36
317.1,2020-09-03 14:00:00,66.7,36
325.5,2020-09-03 15:00:00,65.2,36
329.3,2020-09-03 16:00:00,70.0,36
351.7,2020-09-03 17:00:00,69.7,36
336.3,2020-09-03 18:00:00,72.4,36
339.9,2020-09-03 19:00:00,80.4,36
3.7,2020-09-03 20:00:00,89.9,36
25.0,2020-09-03 21:00:00,92.5,36
143.8,2020-09-03 22:00:00,94.1,36
94.1,2020-09-03 23:00:00,94.8,36
110.7,2020-09-04 00:00:00,95.0,36
142.9,2020-09-04 01:00:00,94.8,36
325.7,2020-09-04 02:00:00,94.8,36
304.6,2020-09-04 03:00:00,95.4,36
6.9,2020-09-04 04:00:00,95.4,36
153.4,2020-09-04 05:00:00,95.2,36
218.2,2020-09-04 06:00:00,94.9,36
255.5,2020-09-04 07:00:00,91.7,36
185.6,2020-09-04 08:00:00,85.1,36
188.5,2020-09-04 09:00:00,78.6,36
135.3,2020-09-04 10:00:00,70.3,36
