WSPD_SCLR,time,week_of_year
0.679,2017-09-17 00:00:00,38
2.229,2017-09-17 01:00:00,38
2.083,2017-09-17 02:00:00,38
2.272,2017-09-17 03:00:00,38
1.752,2017-09-17 04:00:00,38
2.079,2017-09-17 05:00:00,38
1.559,2017-09-17 06:00:00,38
1.405,2017-09-17 07:00:00,38
1.742,2017-09-17 08:00:00,38
1.958,2017-09-17 09:00:00,38
2.028,2017-09-17 10:00:00,38
2.085,2017-09-17 11:00:00,38
2.082,2017-09-17 12:00:00,38
1.523,2017-09-17 13:00:00,38
1.668,2017-09-17 14:00:00,38
1.19,2017-09-17 15:00:00,38
0.528,2017-09-17 16:00:00,38
0.769,2017-09-17 17:00:00,38
1.324,2017-09-17 18:00:00,38
3.425,2017-09-17 19:00:00,38
2.214,2017-09-17 20:00:00,38
2.292,2017-09-17 21:00:00,38
1.877,2017-09-17 22:00:00,38
1.519,2017-09-17 23:00:00,38
1.422,2017-09-18 00:00:00,38
0.826,2017-09-18 01:00:00,38
1.34,2017-09-18 02:00:00,38
0.857,2017-09-18 03:00:00,38
1.309,2017-09-18 04:00:00,38
1.068,2017-09-18 05:00:00,38
1.633,2017-09-18 06:00:00,38
3.554,2017-09-18 07:00:00,38
4.056,2017-09-18 08:00:00,38
3.546,2017-09-18 09:00:00,38
3.302,2017-09-18 10:00:00,38
2.98,2017-09-18 11:00:00,38
3.193,2017-09-18 12:00:00,38
3.076,2017-09-18 13:00:00,38
3.654,2017-09-18 14:00:00,38
3.708,2017-09-18 15:00:00,38
2.784,2017-09-18 16:00:00,38
2.359,2017-09-18 17:00:00,38
1.984,2017-09-18 18:00:00,38
1.985,2017-09-18 19:00:00,38
1.574,2017-09-18 20:00:00,38
1.607,2017-09-18 21:00:00,38
1.07,2017-09-18 22:00:00,38
1.881,2017-09-18 23:00:00,38
2.392,2017-09-19 00:00:00,38
1.413,2017-09-19 01:00:00,38
0.896,2017-09-19 02:00:00,38
1.19,2017-09-19 03:00:00,38
0.843,2017-09-19 04:00:00,38
0.779,2017-09-19 05:00:00,38
1.427,2017-09-19 06:00:00,38
1.711,2017-09-19 07:00:00,38
1.252,2017-09-19 08:00:00,38
2.002,2017-09-19 09:00:00,38
3.086,2017-09-19 10:00:00,38
2.727,2017-09-19 11:00:00,38
3.032,2017-09-19 12:00:00,38
3.051,2017-09-19 13:00:00,38
4.329,2017-09-19 14:00:00,38
4.541,2017-09-19 15:00:00,38
3.84,2017-09-19 16:00:00,38
5.526,2017-09-19 17:00:00,38
6.1,2017-09-19 18:00:00,38
5.237,2017-09-19 19:00:00,38
7.193,2017-09-19 20:00:00,38
7.413,2017-09-19 21:00:00,38
7.139,2017-09-19 22:00:00,38
7.742,2017-09-19 23:00:00,38
7.65,2017-09-20 00:00:00,38
6.841,2017-09-20 01:00:00,38
5.664,2017-09-20 02:00:00,38
5.578,2017-09-20 03:00:00,38
7.116,2017-09-20 04:00:00,38
8.35,2017-09-20 05:00:00,38
8.15,2017-09-20 06:00:00,38
8.65,2017-09-20 07:00:00,38
7.229,2017-09-20 08:00:00,38
7.185,2017-09-20 09:00:00,38
8.03,2017-09-20 10:00:00,38
7.717,2017-09-20 11:00:00,38
7.304,2017-09-20 12:00:00,38
7.724,2017-09-20 13:00:00,38
7.863,2017-09-20 14:00:00,38
7.596,2017-09-20 15:00:00,38
7.699,2017-09-20 16:00:00,38
7.302,2017-09-20 17:00:00,38
6.99,2017-09-20 18:00:00,38
6.91,2017-09-20 19:00:00,38
6.462,2017-09-20 20:00:00,38
5.689,2017-09-20 21:00:00,38
5.754,2017-09-20 22:00:00,38
6.328,2017-09-20 23:00:00,38
5.694,2017-09-21 00:00:00,38
5.459,2017-09-21 01:00:00,38
4.486,2017-09-21 02:00:00,38
2.55,2017-09-21 03:00:00,38
1.902,2017-09-21 04:00:00,38
