CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
4.199, 52.15, 8.1, 52.0, None, 10.13, None, 252.2, 6.745, 4.2, 3.9, None, None, -5.0,2022-09-10 00:00:00,37
4.027, 53.12, 8.1, 53.0, None, 10.41, None, 260.2, 4.977, 4.0, 3.7, None, None, -4.0,2022-09-10 01:00:00,37
4.017, 53.85, 8.1, 54.0, None, 10.62, None, 249.4, 3.371, 4.0, 3.7, None, None, -6.0,2022-09-10 02:00:00,37
3.426, 55.99, 8.1, 56.0, None, 8.55, None, 245.3, 7.787, 3.4, 3.5, None, None, -4.0,2022-09-10 04:00:00,37
3.985, 51.06, 8.1, 51.0, None, 19.22, None, 273.3, 10.15, 4.0, 3.4, None, None, -5.0,2022-09-10 05:00:00,37
4.497, 41.45, 8.1, 41.0, None, 8.56, None, 307.1, 10.01, 4.5, 3.4, None, None, -7.0,2022-09-10 06:00:00,37
5.028, 36.0, 5.4, 36.0, None, 6.099, None, 308.7, 9.66, 5.0, 4.2, None, None, -9.0,2022-09-10 07:00:00,37
6.304, 21.81, 6.2, 22.0, None, 6.893, None, 297.5, 9.72, 6.3, 4.2, None, None, -14.0,2022-09-10 08:00:00,37
8.86, 31.77, 9.3, 32.0, None, 25.85, None, 342.6, 5.062, 8.9, 4.2, None, None, -7.0,2022-09-10 09:00:00,37
8.68, 37.39, 9.9, 37.0, None, 39.28, None, 326.2, 5.93, 8.7, 4.2, None, None, -4.0,2022-09-10 10:00:00,37
12.63, 38.8, 12.8, 39.0, None, 65.75, None, 196.8, 1.363, 12.6, 4.2, None, None, -2.0,2022-09-10 11:00:00,37
12.25, 41.94, 13.5, 42.0, None, 30.58, None, 147.7, 3.593, 12.3, 4.2, None, None, -1.0,2022-09-10 12:00:00,37
13.23, 38.41, 13.5, 38.0, None, 24.8, None, 145.9, 4.109, 13.2, 4.2, None, None, -1.0,2022-09-10 13:00:00,37
12.72, 38.37, 13.5, 38.0, None, 36.25, None, 178.5, 3.268, 12.7, 4.2, None, None, -1.0,2022-09-10 14:00:00,37
14.4, 33.31, 14.9, 33.0, None, 39.7, None, 217.7, 2.839, 14.4, 4.2, None, None, -2.0,2022-09-10 15:00:00,37
15.18, 31.08, 15.4, 31.0, None, 39.34, None, 242.3, 3.358, 15.2, 4.2, None, None, -2.0,2022-09-10 16:00:00,37
14.34, 34.87, 15.4, 35.0, None, 27.29, None, 248.0, 5.255, 14.3, 4.2, None, None, -1.0,2022-09-10 17:00:00,37
14.42, 29.16, 15.4, 29.0, None, 28.62, None, 221.1, 4.654, 14.4, 4.2, None, None, -2.0,2022-09-10 18:00:00,37
12.15, 34.4, 14.5, 34.0, None, 29.34, None, 182.0, 5.316, 12.2, 12.2, None, None, -3.0,2022-09-10 19:00:00,37
11.19, 40.17, 14.5, 40.0, None, 10.43, None, 129.3, 7.135, 11.2, 10.9, None, None, -2.0,2022-09-10 20:00:00,37
10.86, 40.79, 14.5, 41.0, None, 5.578, None, 120.0, 7.927, 10.9, 10.8, None, None, -2.0,2022-09-10 21:00:00,37
10.71, 38.98, 14.5, 39.0, None, 5.064, None, 119.1, 9.12, 10.7, 10.5, None, None, -3.0,2022-09-10 22:00:00,37
10.47, 37.77, 14.5, 38.0, None, 5.465, None, 121.8, 9.22, 10.5, 10.4, None, None, -3.0,2022-09-10 23:00:00,37
10.52, 38.77, 14.5, 39.0, None, 7.996, None, 131.6, 7.758, 10.5, 10.1, None, None, -3.0,2022-09-11 00:00:00,37
