air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
22.1,22.0, None,24.6,33.0,2022-09-10 00:00:00,5.0,37
21.9,21.8, None,24.6,31.0,2022-09-10 01:00:00,4.0,37
21.3,20.5, None,24.6,33.0,2022-09-10 02:00:00,4.0,37
21.6,20.5, None,24.6,30.0,2022-09-10 03:00:00,3.0,37
22.3,20.5, None,24.6,28.0,2022-09-10 04:00:00,3.0,37
21.7,20.1, None,24.6,28.0,2022-09-10 05:00:00,3.0,37
18.9,18.7, None,24.6,44.0,2022-09-10 06:00:00,6.0,37
18.8,17.7, None,19.6,41.0,2022-09-10 07:00:00,5.0,37
19.5,17.7, None,19.7,39.0,2022-09-10 08:00:00,5.0,37
18.9,17.7, None,20.1,44.0,2022-09-10 09:00:00,6.0,37
20.6,17.7, None,20.5,35.0,2022-09-10 10:00:00,5.0,37
21.7,17.7, None,21.9,34.0,2022-09-10 11:00:00,5.0,37
23.4,17.7, None,23.4,32.0,2022-09-10 12:00:00,6.0,37
24.3,17.7, None,24.7,33.0,2022-09-10 13:00:00,7.0,37
24.9,17.7, None,25.2,29.0,2022-09-10 14:00:00,6.0,37
25.8,17.7, None,25.9,30.0,2022-09-10 15:00:00,7.0,37
25.9,17.7, None,26.4,25.0,2022-09-10 16:00:00,5.0,37
25.7,17.7, None,26.8,29.0,2022-09-10 17:00:00,7.0,37
25.7,17.7, None,26.8,29.0,2022-09-10 18:00:00,6.0,37
25.9,25.5, None,26.1,24.0,2022-09-10 19:00:00,4.0,37
26.6,25.5, None,26.5,22.0,2022-09-10 20:00:00,3.0,37
25.5,25.1, None,26.9,27.0,2022-09-10 21:00:00,5.0,37
24.1,24.1, None,26.9,33.0,2022-09-10 22:00:00,7.0,37
23.2,23.2, None,26.9,35.0,2022-09-10 23:00:00,7.0,37
22.1,22.1, None,26.9,40.0,2022-09-11 00:00:00,8.0,37
22.7,22.0, None,26.9,42.0,2022-09-11 01:00:00,9.0,37
22.4,22.0, None,26.9,40.0,2022-09-11 02:00:00,8.0,37
21.8,21.9, None,26.9,43.0,2022-09-11 03:00:00,9.0,37
22.2,21.6, None,26.9,38.0,2022-09-11 04:00:00,7.0,37
20.2,20.1, None,26.9,48.0,2022-09-11 05:00:00,9.0,37
21.1,20.0, None,26.9,43.0,2022-09-11 06:00:00,8.0,37
19.6,19.7, None,21.2,47.0,2022-09-11 07:00:00,8.0,37
21.1,19.6, None,22.2,39.0,2022-09-11 08:00:00,6.0,37
21.7,19.6, None,22.2,34.0,2022-09-11 09:00:00,5.0,37
19.6,19.1, None,22.2,51.0,2022-09-11 10:00:00,9.0,37
21.2,19.1, None,22.2,49.0,2022-09-11 11:00:00,10.0,37
21.8,19.1, None,22.2,47.0,2022-09-11 12:00:00,10.0,37
23.7,19.1, None,23.7,42.0,2022-09-11 13:00:00,10.0,37
22.3,19.1, None,24.6,48.0,2022-09-11 14:00:00,11.0,37
22.2,19.1, None,24.6,49.0,2022-09-11 15:00:00,11.0,37
23.0,19.1, None,24.6,48.0,2022-09-11 16:00:00,12.0,37
23.0,19.1, None,24.6,39.0,2022-09-11 17:00:00,9.0,37
23.5,19.1, None,24.6,38.0,2022-09-11 18:00:00,8.0,37
22.7,22.5, None,23.5,44.0,2022-09-11 19:00:00,10.0,37
22.7,22.0, None,23.5,46.0,2022-09-11 20:00:00,10.0,37
21.9,21.7, None,23.5,49.0,2022-09-11 21:00:00,11.0,37
21.4,21.3, None,23.5,52.0,2022-09-11 22:00:00,11.0,37
21.0,21.0, None,23.5,56.0,2022-09-11 23:00:00,12.0,37
19.8,19.6, None,23.5,62.0,2022-09-12 00:00:00,12.0,37
20.4,19.6, None,23.5,61.0,2022-09-12 01:00:00,13.0,37
19.5,19.3, None,23.5,64.0,2022-09-12 02:00:00,13.0,37
18.5,18.5, None,23.5,70.0,2022-09-12 03:00:00,13.0,37
18.1,18.0, None,23.5,73.0,2022-09-12 04:00:00,13.0,37
17.4,17.5, None,23.5,76.0,2022-09-12 05:00:00,13.0,37
17.5,17.3, None,23.5,76.0,2022-09-12 06:00:00,13.0,37
17.6,16.7, None,17.8,72.0,2022-09-12 11:00:00,12.0,37
18.7,16.7, None,19.1,65.0,2022-09-12 12:00:00,12.0,37
18.2,16.7, None,19.1,68.0,2022-09-12 13:00:00,12.0,37
19.2,16.7, None,19.3,61.0,2022-09-12 14:00:00,12.0,37
19.0,16.7, None,19.5,63.0,2022-09-12 15:00:00,12.0,37
18.4,16.7, None,19.5,64.0,2022-09-12 16:00:00,11.0,37
18.8,16.7, None,19.5,63.0,2022-09-12 17:00:00,12.0,37
18.8,16.7, None,19.5,64.0,2022-09-12 18:00:00,12.0,37
18.1,18.1, None,18.8,66.0,2022-09-12 19:00:00,12.0,37
18.1,17.9, None,18.8,66.0,2022-09-12 20:00:00,12.0,37
