air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
5.7,5.4, None,9.6,46.0,2022-09-10 00:00:00, None,-5.0,37
4.8,4.7, None,9.6,49.0,2022-09-10 01:00:00, None,-5.0,37
4.9,4.5, None,9.6,49.0,2022-09-10 02:00:00, None,-5.0,37
4.8,4.4, None,9.6,51.0,2022-09-10 03:00:00, None,-5.0,37
4.4,4.2, None,9.6,53.0,2022-09-10 04:00:00, None,-4.0,37
4.7,4.2, None,9.6,52.0,2022-09-10 05:00:00, None,-4.0,37
4.4,4.2, None,9.6,53.0,2022-09-10 06:00:00, None,-5.0,37
5.0,4.4, None,5.0,51.0,2022-09-10 07:00:00, None,-4.0,37
7.1,4.4, None,7.0,50.0,2022-09-10 08:00:00, None,-3.0,37
9.5,4.4, None,9.4,42.0,2022-09-10 09:00:00, None,-3.0,37
10.4,4.4, None,10.8,41.0,2022-09-10 10:00:00, None,-2.0,37
12.8,4.4, None,13.2,35.0,2022-09-10 11:00:00, None,-2.0,37
13.1,4.4, None,13.7,36.0,2022-09-10 12:00:00, None,-2.0,37
14.8,4.4, None,15.2,32.0,2022-09-10 13:00:00, None,-1.0,37
16.6,4.4, None,16.6,29.0,2022-09-10 14:00:00, None,-1.0,37
16.8,4.4, None,17.7,29.0,2022-09-10 15:00:00, None,-1.0,37
17.9,4.4, None,18.7,27.0,2022-09-10 16:00:00, None,-1.0,37
17.3,4.4, None,18.7,28.0,2022-09-10 17:00:00, None,-1.0,37
15.2,4.4, None,18.7,30.0,2022-09-10 18:00:00, None,-2.0,37
13.2,13.1, None,15.7,34.0,2022-09-10 19:00:00, None,-2.0,37
12.4,12.3, None,15.7,37.0,2022-09-10 20:00:00, None,-2.0,37
12.1,12.1, None,15.7,38.0,2022-09-10 21:00:00, None,-2.0,37
11.9,11.8, None,15.7,37.0,2022-09-10 22:00:00, None,-2.0,37
11.8,11.7, None,15.7,37.0,2022-09-10 23:00:00, None,-2.0,37
12.3,11.7, None,15.7,31.0,2022-09-11 00:00:00, None,-4.0,37
11.1,10.7, None,15.7,39.0,2022-09-11 01:00:00, None,-3.0,37
11.4,10.5, None,15.7,39.0,2022-09-11 02:00:00, None,-2.0,37
10.7,10.1, None,15.7,38.0,2022-09-11 03:00:00, None,-3.0,37
10.2,10.1, None,15.7,39.0,2022-09-11 04:00:00, None,-3.0,37
10.2,9.9, None,15.7,37.0,2022-09-11 05:00:00, None,-3.0,37
10.0,9.7, None,15.7,37.0,2022-09-11 06:00:00, None,-4.0,37
10.5,9.7, None,10.5,36.0,2022-09-11 07:00:00, None,-4.0,37
10.8,9.7, None,10.9,38.0,2022-09-11 08:00:00, None,-3.0,37
12.9,9.7, None,13.3,34.0,2022-09-11 09:00:00, None,-2.0,37
13.9,9.7, None,14.1,31.0,2022-09-11 10:00:00, None,-3.0,37
15.0,9.7, None,15.2,34.0,2022-09-11 11:00:00, None,-1.0,37
13.4,9.7, None,15.2,32.0,2022-09-11 12:00:00, None,-3.0,37
14.3,9.7, None,15.6,33.0,2022-09-11 13:00:00, None,-1.0,37
16.3,9.7, None,16.4,27.0,2022-09-11 14:00:00, None,-3.0,37
15.1,9.7, None,16.5,27.0,2022-09-11 15:00:00, None,-4.0,37
15.8,9.7, None,16.6,28.0,2022-09-11 16:00:00, None,-3.0,37
15.1,9.7, None,16.6,31.0,2022-09-11 17:00:00, None,-2.0,37
14.4,9.7, None,16.6,36.0,2022-09-11 18:00:00, None,0.0,37
13.1,13.1, None,14.5,41.0,2022-09-11 19:00:00, None,0.0,37
12.9,12.8, None,14.5,43.0,2022-09-11 20:00:00, None,1.0,37
13.1,12.6, None,14.5,47.0,2022-09-11 21:00:00, None,2.0,37
11.7,11.7, None,14.5,47.0,2022-09-11 22:00:00, None,1.0,37
11.3,11.0, None,14.5,47.0,2022-09-11 23:00:00, None,0.0,37
11.3,11.0, None,14.5,48.0,2022-09-12 00:00:00, None,1.0,37
10.8,10.8, None,14.5,48.0,2022-09-12 01:00:00, None,0.0,37
10.7,10.6, None,14.5,48.0,2022-09-12 02:00:00, None,0.0,37
10.8,10.4, None,14.5,49.0,2022-09-12 03:00:00, None,0.0,37
10.5,10.4, None,14.5,48.0,2022-09-12 04:00:00, None,0.0,37
10.4,10.3, None,14.5,50.0,2022-09-12 05:00:00, None,0.0,37
10.7,9.7, None,14.5,49.0,2022-09-12 06:00:00, None,0.0,37
12.7,10.5, None,13.1,45.0,2022-09-12 11:00:00, None,1.0,37
9.6,9.7, None,13.1,58.0,2022-09-12 12:00:00, None,2.0,37
8.4,8.5, None,13.1,70.0,2022-09-12 13:00:00, None,3.0,37
6.4,6.2, None,13.1,96.0,2022-09-12 14:00:00, None,6.0,37
6.3,6.1, None,13.1,97.0,2022-09-12 15:00:00, None,5.0,37
6.9,6.1, None,13.1,83.0,2022-09-12 16:00:00, None,4.0,37
8.2,6.1, None,13.1,73.0,2022-09-12 17:00:00, None,4.0,37
8.7,6.1, None,13.1,70.0,2022-09-12 18:00:00, None,4.0,37
9.6,8.6, None,10.0,63.0,2022-09-12 20:00:00, None,2.0,37
9.7,8.6, None,10.0,65.0,2022-09-12 21:00:00, None,3.0,37
8.7,8.5, None,10.0,72.0,2022-09-12 22:00:00, None,4.0,37
9.4,8.4, None,10.0,68.0,2022-09-12 23:00:00, None,4.0,37
9.0,8.4, None,10.0,69.0,2022-09-13 00:00:00, None,3.0,37
8.9,8.4, None,10.0,71.0,2022-09-13 01:00:00, None,4.0,37
9.0,8.4, None,10.0,69.0,2022-09-13 02:00:00, None,3.0,37
9.3,8.4, None,10.0,67.0,2022-09-13 03:00:00, None,3.0,37
9.2,8.4, None,10.0,67.0,2022-09-13 04:00:00, None,3.0,37
8.3,8.1, None,10.0,72.0,2022-09-13 05:00:00, None,3.0,37
8.1,8.0, None,10.0,74.0,2022-09-13 06:00:00, None,4.0,37
7.9,7.4, None,8.1,76.0,2022-09-13 07:00:00, None,4.0,37
9.1,7.4, None,9.1,75.0,2022-09-13 08:00:00, None,5.0,37
10.3,7.4, None,10.2,70.0,2022-09-13 09:00:00, None,5.0,37
