CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, None, None, None, None, None, None, None, -3.0, None, 12.8, 10.9, None, None, None, 13.8, None, None, 32.0, None,2022-09-11 09:00:00, None, None, None, None,37
12.54, 36.12, None, None, None, 27.23, 2.695, 181.8, -2.0, None, 12.5, 10.9, 0.0, -2.0, None, 13.8, None, None, 36.0, None,2022-09-11 10:00:00, None, None, None, None,37
None, None, None, None, None, None, None, None, -1.0, None, 12.4, 10.9, 0.0, None, None, 13.8, None, None, 40.0, None,2022-09-11 11:00:00, None, None, None, None,37
None, None, None, None, None, None, None, None, -2.0, None, 11.9, 10.9, None, None, None, 13.8, None, None, 37.0, None,2022-09-11 13:00:00, None, None, None, None,37
None, None, None, None, None, None, None, None, -3.0, None, 12.5, 10.9, None, None, None, 13.8, None, None, 34.0, None,2022-09-11 16:00:00, None, None, None, None,37
12.02, 33.0, None, None, None, 5.151, 4.699, 286.9, -4.0, None, 12.0, 10.9, 0.0, -4.0, None, 13.8, None, None, 33.0, None,2022-09-11 17:00:00, None, None, None, None,37
None, None, None, None, None, None, None, None, -3.0, None, 11.8, 10.9, 0.0, None, None, 13.8, None, None, 35.0, None,2022-09-11 18:00:00, None, None, None, None,37
11.8, 33.01, None, None, None, 5.88, 9.89, 294.7, -4.0, None, 11.8, 11.6, 0.0, -4.0, None, 11.8, None, None, 33.0, None,2022-09-11 19:00:00, None, None, None, None,37
11.36, 35.04, None, None, None, 3.501, 6.123, 291.1, -4.0, None, 11.4, 11.3, 0.0, -4.0, None, 11.8, None, None, 35.0, None,2022-09-11 20:00:00, None, None, None, None,37
11.6, 33.48, None, None, None, 8.92, 4.078, 285.5, -4.0, None, 11.6, 11.3, 0.0, -4.0, None, 11.8, None, None, 33.0, None,2022-09-11 21:00:00, None, None, None, None,37
11.75, 32.05, None, None, None, 4.123, 3.418, 283.1, -4.0, None, 11.8, 11.3, 0.0, -4.0, None, 11.8, None, None, 32.0, None,2022-09-11 22:00:00, None, None, None, None,37
11.7, 31.71, None, None, None, 5.985, 3.006, 275.3, -5.0, None, 11.7, 11.3, 0.0, -5.0, None, 11.9, None, None, 32.0, None,2022-09-11 23:00:00, None, None, None, None,37
11.36, 34.23, None, None, None, 4.425, 2.876, 276.1, -4.0, None, 11.4, 11.3, 0.0, -4.0, None, 11.9, None, None, 34.0, None,2022-09-12 00:00:00, None, None, None, None,37
10.79, 37.9, None, None, None, 1.43, 3.733, 289.5, -3.0, None, 10.8, 10.7, 0.0, -3.0, None, 11.9, None, None, 38.0, None,2022-09-12 01:00:00, None, None, None, None,37
11.37, 35.32, None, None, None, 1.524, 2.197, 285.5, -3.0, None, 11.4, 10.7, 0.0, -3.0, None, 12.0, None, None, 35.0, None,2022-09-12 02:00:00, None, None, None, None,37
11.24, 36.34, None, None, None, 0.17, 2.314, 283.9, -3.0, None, 11.2, 10.7, 0.0, -3.0, None, 12.0, None, None, 36.0, None,2022-09-12 03:00:00, None, None, None, None,37
10.99, 40.96, None, None, None, 0.764, 1.72, 286.2, -2.0, None, 11.0, 10.7, 0.0, -2.0, None, 12.0, None, None, 41.0, None,2022-09-12 04:00:00, None, None, None, None,37
11.14, 41.1, None, None, None, 0.128, 2.9, 287.4, -2.0, None, 11.1, 10.7, 0.0, -2.0, None, 12.0, None, None, 41.0, None,2022-09-12 05:00:00, None, None, None, None,37
10.71, 44.97, None, None, None, 0.056, 1.948, 287.5, -1.0, None, 10.7, 10.7, 0.0, -1.0, None, 12.0, None, None, 45.0, None,2022-09-12 06:00:00, None, None, None, None,37
10.95, 45.65, None, None, None, 0.36, 2.649, 288.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2022-09-12 07:00:00, None, None, None, None,37
12.11, 44.49, None, None, None, 0.563, 2.573, 288.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2022-09-12 08:00:00, None, None, None, None,37
12.14, 41.9, None, None, None, 0.331, 1.555, 289.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2022-09-12 09:00:00, None, None, None, None,37
12.09, 41.9, None, None, None, 1.5, 1.879, 287.5, None, None, None, None, None, 0.0, None, None, None, None, None, None,2022-09-12 10:00:00, None, None, None, None,37
13.0, 40.13, None, None, None, 2.07, 1.961, 287.3, 0.0, None, 13.0, 10.6, 0.0, 0.0, None, 13.1, None, None, 40.0, None,2022-09-12 11:00:00, None, None, None, None,37
12.21, 39.1, None, None, None, 12.3, 4.918, 274.6, -1.0, None, 12.2, 10.6, 0.0, -1.0, None, 13.1, None, None, 39.0, None,2022-09-12 12:00:00, None, None, None, None,37
None, None, None, None, None, None, None, None, 2.0, None, 11.4, 10.6, None, None, None, 13.1, None, None, 51.0, None,2022-09-12 15:00:00, None, None, None, None,37
10.71, 53.44, None, None, None, 3.804, 4.608, 343.3, 2.0, None, 10.7, 10.6, 0.0, 2.0, None, 13.1, None, None, 53.0, None,2022-09-12 16:00:00, None, None, None, None,37
