pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 3.667, 78.31, 16.0, 78.0, 0.0, 3.7, 3.6, 1023.5, 0.0, 0.0, 891.0, 0.0,2022-09-10 00:00:00, None, 891.0,37
0.0, 3.096, 81.4, 16.0, 81.0, 0.0, 3.1, 3.0, 1023.5, 0.0, 0.0, 891.0, 0.0,2022-09-10 01:00:00, None, 891.0,37
0.0, 2.425, 83.2, 16.0, 83.0, 0.0, 2.4, 2.4, 1023.4, 0.0, 0.0, 891.0, 0.0,2022-09-10 02:00:00, None, 891.0,37
0.0, 1.754, 85.3, 16.0, 85.0, -1.0, 1.8, 1.7, 1023.4, 0.0, -1.0, 891.0, 0.0,2022-09-10 03:00:00, None, 891.0,37
0.0, 1.162, 88.6, 16.0, 89.0, 0.0, 1.2, 1.1, 1024.7, 0.0, 0.0, 892.0, 0.0,2022-09-10 04:00:00, None, 892.0,37
0.0, 0.542, 88.5, 16.0, 89.0, -1.0, 0.5, 0.5, 1024.8, 0.0, -1.0, 892.0, 0.0,2022-09-10 05:00:00, None, 892.0,37
0.0, 0.239, 89.7, 16.0, 90.0, -1.0, 0.2, 0.1, 1025.2, 0.0, -1.0, 892.0, 0.0,2022-09-10 06:00:00, None, 892.0,37
0.0, -0.107, 90.8, 0.3, 91.0, -1.0, -0.1, -0.1, 1027.0, 0.0, -1.0, 893.0, 0.0,2022-09-10 07:00:00, None, 893.0,37
0.0, 0.733, 89.8, 0.8, 90.0, -1.0, 0.7, -0.1, 1027.3, 0.0, -1.0, 893.0, 0.0,2022-09-10 08:00:00, None, 893.0,37
0.0, 7.446, 60.3, 7.4, 60.0, 0.0, 7.4, -0.1, 1026.5, 0.0, 0.0, 893.0, 0.0,2022-09-10 09:00:00, None, 893.0,37
0.0, 12.32, 43.84, 12.3, 44.0, 0.0, 12.3, -0.1, 1024.9, 0.0, 0.0, 892.0, 0.0,2022-09-10 10:00:00, None, 892.0,37
0.0, 15.52, 35.46, 15.6, 35.0, 0.0, 15.5, -0.1, 1024.6, 0.0, 0.0, 892.0, 0.0,2022-09-10 11:00:00, None, 892.0,37
0.0, 17.73, 30.6, 17.7, 31.0, 0.0, 17.7, -0.1, 1024.4, 0.0, 0.0, 892.0, 0.0,2022-09-10 12:00:00, None, 892.0,37
0.0, 18.65, 27.84, 19.2, 28.0, 0.0, 18.7, -0.1, 1022.1, 0.0, 0.0, 890.0, 0.0,2022-09-10 13:00:00, None, 890.0,37
0.0, 20.37, 25.89, 20.6, 26.0, 0.0, 20.4, -0.1, 1021.9, 0.0, 0.0, 890.0, 0.0,2022-09-10 14:00:00, None, 890.0,37
0.0, 21.19, 24.79, 21.5, 25.0, 0.0, 21.2, -0.1, 1021.9, 0.0, 0.0, 890.0, 0.0,2022-09-10 15:00:00, None, 890.0,37
0.0, 22.22, 23.61, 22.3, 24.0, 0.0, 22.2, -0.1, 1020.7, 0.0, 0.0, 889.0, 0.0,2022-09-10 16:00:00, None, 889.0,37
0.0, 22.46, 23.1, 22.6, 23.0, 0.0, 22.5, -0.1, 1020.7, 0.0, 0.0, 889.0, 0.0,2022-09-10 17:00:00, None, 889.0,37
0.0, 17.64, 37.04, 22.7, 37.0, 3.0, 17.6, -0.1, 1021.5, 0.0, 3.0, 889.0, 0.0,2022-09-10 18:00:00, None, 889.0,37
0.0, 14.36, 46.95, 17.7, 47.0, 3.0, 14.4, 14.3, 1022.0, 0.0, 3.0, 889.0, 0.0,2022-09-10 19:00:00, None, 889.0,37
0.0, 11.63, 57.56, 17.7, 58.0, 4.0, 11.6, 11.8, 1022.3, 0.0, 4.0, 889.0, 0.0,2022-09-10 20:00:00, None, 889.0,37
0.0, 9.5, 66.37, 17.7, 66.0, 4.0, 9.5, 9.6, 1022.8, 0.0, 4.0, 890.0, 0.0,2022-09-10 21:00:00, None, 890.0,37
0.0, 7.976, 73.75, 17.7, 74.0, 3.0, 8.0, 8.0, 1022.3, 0.0, 3.0, 890.0, 0.0,2022-09-10 22:00:00, None, 890.0,37
0.0, 6.802, 77.88, 17.7, 78.0, 3.0, 6.8, 6.8, 1022.0, 0.0, 3.0, 890.0, 0.0,2022-09-10 23:00:00, None, 890.0,37
0.0, 5.981, 81.6, 17.7, 82.0, 3.0, 6.0, 6.0, 1022.9, 0.0, 3.0, 891.0, 0.0,2022-09-11 00:00:00, None, 891.0,37
0.0, 5.214, 82.4, 17.7, 82.0, 3.0, 5.2, 5.1, 1022.9, 0.0, 3.0, 891.0, 0.0,2022-09-11 01:00:00, None, 891.0,37
0.0, 4.311, 85.4, 17.7, 85.0, 2.0, 4.3, 4.4, 1022.8, 0.0, 2.0, 891.0, 0.0,2022-09-11 02:00:00, None, 891.0,37
0.0, 3.867, 87.6, 17.7, 88.0, 2.0, 3.9, 3.8, 1022.7, 0.0, 2.0, 891.0, 0.0,2022-09-11 03:00:00, None, 891.0,37
