CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.367,94.6, None, None, None, None,7.771,0.0,302.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 00:00:00, None, None,49
None, -6.343,94.6, None, None, None, None,7.503,0.0,302.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 01:00:00, None, None,49
None, -6.368,94.5, None, None, None, None,3.042,0.0,315.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 02:00:00, None, None,49
None, -6.395,94.5, None, None, None, None,0.365,0.0,316.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 03:00:00, None, None,49
None, -6.441,94.5, None, None, None, None,0.0,0.0,316.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 04:00:00, None, None,49
None, -6.558,94.4, None, None, None, None,0.0,0.0,316.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 05:00:00, None, None,49
None, -6.66,94.2, None, None, None, None,0.0,0.0,316.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 06:00:00, None, None,49
None, -7.148,93.9, None, None, None, None,27.49,0.0,293.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 07:00:00, None, None,49
None, -7.465,93.8, None, None, None, None,23.8,0.0,288.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 08:00:00, None, None,49
None, -7.27,93.9, None, None, None, None,16.87,0.0,320.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 09:00:00, None, None,49
None, -4.585,94.9, None, None, None, None,5.888,0.0,315.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-03 10:00:00, None, None,49
