RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
85.0, None, None, None, 0.01, 53.64, 2.0, 4.6, None, 846.0, None, None, None, None, None, None, None, 4.651, None, 10.0, 85.0, 16.0, None, 4.7, 1046.3, 0.0, None,2021-09-03 00:00:00, 846.0,36
86.2, None, None, None, 0.0, 55.77, 2.0, 4.4, None, 846.0, None, None, None, None, None, None, None, 4.449, None, 10.0, 86.0, 9.41, None, 4.4, 1046.6, 0.0, None,2021-09-03 01:00:00, 846.0,36
85.9, None, None, None, 0.018, 58.95, 2.0, 4.2, None, 846.0, None, None, None, None, None, None, None, 4.322, None, 10.0, 86.0, 16.9, None, 4.3, 1046.1, 0.0, None,2021-09-03 02:00:00, 846.0,36
85.4, None, None, None, 0.052, 60.75, 2.0, 4.0, None, 846.0, None, None, None, None, None, None, None, 4.022, None, 10.0, 85.0, 8.25, None, 4.0, 1046.3, 0.0, None,2021-09-03 03:00:00, 846.0,36
84.3, None, None, None, 0.0, 49.2, 2.0, 4.0, None, 846.0, None, None, None, None, None, None, None, 4.167, None, 10.0, 84.0, 24.53, None, 4.2, 1046.5, 0.0, None,2021-09-03 04:00:00, 846.0,36
86.6, None, None, None, 0.0, 32.59, 2.0, 4.0, None, 846.0, None, None, None, None, None, None, None, 3.968, None, 10.0, 87.0, 17.77, None, 4.0, 1046.8, 0.0, None,2021-09-03 05:00:00, 846.0,36
None, None, None, None, None, None, 2.0, 3.7, None, None, None, None, None, None, None, None, None, None, None, 10.0, 87.0, None, None, 3.8, 1046.7, 0.0, None,2021-09-03 06:00:00, 846.0,36
87.9, None, None, None, 0.446, 56.83, 2.0, 3.7, None, 846.0, None, None, None, None, None, None, None, 3.874, None, 3.9, 88.0, 12.41, None, 3.9, 1047.1, 0.0, None,2021-09-03 07:00:00, 846.0,36
82.4, None, None, None, 1.176, 90.7, 2.0, 3.7, None, 846.0, None, None, None, None, None, None, None, 5.163, None, 5.1, 82.0, 20.22, None, 5.2, 1047.3, 0.0, None,2021-09-03 08:00:00, 846.0,36
72.15, None, None, None, 2.224, 116.7, 3.0, 3.7, None, 846.0, None, None, None, None, None, None, None, 7.358, None, 7.4, 72.0, 25.71, None, 7.4, 1047.0, -0.2, None,2021-09-03 09:00:00, 846.0,36
