pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.4,15.8,15.6, 0.0, 0.0,24.6, None,2021-09-03 00:00:00, None, None,36
0.4,15.3,15.4, 0.0, 0.0,24.6, None,2021-09-03 01:00:00, None, None,36
0.4,15.7,15.3, 0.0, 0.0,24.6, None,2021-09-03 02:00:00, None, None,36
0.4,15.2,15.2, 0.0, 0.0,24.6, None,2021-09-03 03:00:00, None, None,36
0.4,14.9,14.8, 0.0, 0.0,24.6, None,2021-09-03 04:00:00, None, None,36
0.4,14.3,14.3, 0.0, 0.0,24.6, None,2021-09-03 05:00:00, None, None,36
0.4,13.9,13.8, 0.0, 0.0,24.6, None,2021-09-03 06:00:00, None, None,36
0.4,14.3,13.3, 0.0, 0.0,14.3, None,2021-09-03 07:00:00, None, None,36
0.4,15.6,13.3, 0.0, 0.0,15.9, None,2021-09-03 08:00:00, None, None,36
0.0,18.1,13.3, 0.0, 0.0,18.1, None,2021-09-03 09:00:00, None, None,36
0.0,19.1,13.3, 0.0, 0.0,19.2, None,2021-09-03 10:00:00, None, None,36
0.0,20.8,13.3, 0.0, 0.0,21.0, None,2021-09-03 11:00:00, None, None,36
0.0,21.0,13.3, 0.0, 0.0,21.7, None,2021-09-03 12:00:00, None, None,36
0.0,21.5,13.3, 0.0, 0.0,21.7, None,2021-09-03 13:00:00, None, None,36
0.0,22.5,13.3, 0.0, 0.0,22.7, None,2021-09-03 14:00:00, None, None,36
0.0,22.3,13.3, 0.0, 0.0,23.1, None,2021-09-03 15:00:00, None, None,36
0.0,22.6,13.3, 0.0, 0.0,23.1, None,2021-09-03 16:00:00, None, None,36
0.0,23.1,13.3, 0.0, 0.0,23.6, None,2021-09-03 17:00:00, None, None,36
0.0,20.7,13.3, 0.0, 0.0,23.6, None,2021-09-03 18:00:00, None, None,36
0.0,20.6,20.4, 0.0, 0.0,21.3, None,2021-09-03 19:00:00, None, None,36
0.0,20.1,20.1, 0.0, 0.0,21.3, None,2021-09-03 20:00:00, None, None,36
0.0,18.7,18.7, 0.0, 0.0,21.3, None,2021-09-03 21:00:00, None, None,36
0.0,17.7,17.7, 0.0, 0.0,21.3, None,2021-09-03 22:00:00, None, None,36
0.0,16.5,16.1, 0.0, 0.0,21.3, None,2021-09-03 23:00:00, None, None,36
0.0,15.7,15.6, 0.0, 0.0,21.3, None,2021-09-04 00:00:00, None, None,36
0.0,14.7,14.7, 0.0, 0.0,21.3, None,2021-09-04 01:00:00, None, None,36
0.0,14.6,14.3, 0.0, 0.0,21.3, None,2021-09-04 02:00:00, None, None,36
0.0,15.1,14.3, 0.0, 0.0,21.3, None,2021-09-04 03:00:00, None, None,36
0.0,14.7,14.3, 0.0, 0.0,21.3, None,2021-09-04 04:00:00, None, None,36
0.0,15.0,14.3, 0.0, 0.0,21.3, None,2021-09-04 05:00:00, None, None,36
0.0,15.2,14.3, 0.0, 0.0,21.3, None,2021-09-04 06:00:00, None, None,36
0.0,15.5,15.2, 0.0, 0.0,15.7, None,2021-09-04 07:00:00, None, None,36
0.0,16.3,15.2, 0.0, 0.0,16.3, None,2021-09-04 08:00:00, None, None,36
0.0,17.5,15.2, 0.0, 0.0,17.5, None,2021-09-04 09:00:00, None, None,36
0.0,18.3,15.2, 0.0, 0.0,18.3, None,2021-09-04 10:00:00, None, None,36
0.0,18.6,15.2, 0.0, 0.0,18.8, None,2021-09-04 11:00:00, None, None,36
0.0,19.9,15.2, 0.0, 0.0,19.8, None,2021-09-04 12:00:00, None, None,36
0.0,20.1,15.2, 0.0, 0.0,20.4, None,2021-09-04 13:00:00, None, None,36
0.6,19.3,15.2, 0.6, 0.0,20.4, None,2021-09-04 14:00:00, None, None,36
1.1,18.2,15.2, 0.5, 0.0,20.4, None,2021-09-04 15:00:00, None, None,36
2.4,16.5,15.2, 1.3, 0.0,20.4, None,2021-09-04 16:00:00, None, None,36
4.4,15.7,15.2, 2.0, 0.0,20.4, None,2021-09-04 17:00:00, None, None,36
9.7,15.4,15.2, 5.3, 0.0,20.4, None,2021-09-04 18:00:00, None, None,36
