pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 7.559, 66.19, 19.8, None, 55.55, 0.775, 156.1, 2.0, None, 7.6, 7.5, 2.0, 0.0, None, 0.0, 66.0,2021-09-03 00:00:00, None,36
0.0, 6.704, 69.59, 19.8, None, 66.74, 0.609, 165.2, 2.0, None, 6.7, 6.7, 2.0, 0.0, None, 0.0, 70.0,2021-09-03 01:00:00, None,36
0.0, 6.235, 71.32, 19.8, None, 69.76, 0.511, 194.5, 1.0, None, 6.2, 6.1, 1.0, 0.0, None, 0.0, 71.0,2021-09-03 02:00:00, None,36
0.0, 5.846, 73.03, 19.8, None, 62.62, 0.564, 170.1, 2.0, None, 5.8, 5.5, 2.0, 0.0, None, 0.0, 73.0,2021-09-03 03:00:00, None,36
0.0, 5.253, 75.43, 19.8, None, 62.94, 0.637, 215.8, 1.0, None, 5.3, 5.0, 1.0, 0.0, None, 0.0, 75.0,2021-09-03 04:00:00, None,36
0.0, 4.457, 77.67, 19.8, None, 60.68, 0.585, 174.8, 1.0, None, 4.5, 4.4, 1.0, 0.0, None, 0.0, 78.0,2021-09-03 05:00:00, None,36
0.0, 4.385, 77.77, 19.8, None, 43.01, 0.993, 163.3, 1.0, None, 4.4, 4.0, 1.0, 0.0, None, 0.0, 78.0,2021-09-03 06:00:00, None,36
0.0, 5.188, 75.63, 5.2, None, 56.89, 1.392, 131.8, 1.0, None, 5.2, 4.0, 1.0, 0.0, None, 0.0, 76.0,2021-09-03 07:00:00, None,36
0.0, 7.668, 66.01, 8.3, None, 68.22, 1.599, 294.2, 2.0, None, 7.7, 4.0, 2.0, 0.0, None, 0.0, 66.0,2021-09-03 08:00:00, None,36
0.0, 10.86, 56.05, 10.7, None, 45.11, 1.667, 341.2, 3.0, None, 10.9, 4.0, 3.0, 0.0, None, 0.0, 56.0,2021-09-03 09:00:00, None,36
0.0, 14.51, 47.23, 14.4, None, 39.17, 2.562, 11.18, 3.0, None, 14.5, 4.0, 3.0, 0.0, None, 0.0, 47.0,2021-09-03 10:00:00, None,36
0.0, 17.86, 37.84, 18.0, None, 49.2, 5.09, 331.8, 3.0, None, 17.9, 4.0, 3.0, 0.0, None, 0.0, 38.0,2021-09-03 11:00:00, None,36
0.0, 20.21, 27.92, 20.4, None, 57.35, 6.276, 295.4, 1.0, None, 20.2, 4.0, 1.0, 0.0, None, 0.0, 28.0,2021-09-03 12:00:00, None,36
0.0, 20.98, 26.98, 21.3, None, 53.65, 5.483, 290.7, 1.0, None, 21.0, 4.0, 1.0, 0.0, None, 0.0, 27.0,2021-09-03 13:00:00, None,36
0.0, 21.96, 24.26, 22.7, None, 73.55, 6.293, 327.7, 1.0, None, 22.0, 4.0, 1.0, 0.0, None, 0.0, 24.0,2021-09-03 14:00:00, None,36
0.0, 22.71, 23.21, 23.3, None, 76.29, 6.597, 60.2, 1.0, None, 22.7, 4.0, 1.0, 0.0, None, 0.0, 23.0,2021-09-03 15:00:00, None,36
0.0, 22.09, 25.16, 24.2, None, 61.84, 7.941, 292.7, 1.0, None, 22.1, 4.0, 1.0, 0.0, None, 0.0, 25.0,2021-09-03 16:00:00, None,36
0.0, 20.58, 30.02, 24.2, None, 31.03, 9.89, 294.9, 2.0, None, 20.6, 4.0, 2.0, 0.0, None, 0.0, 30.0,2021-09-03 17:00:00, None,36
0.0, 19.39, 33.67, 24.2, None, 39.88, 6.284, 288.1, 3.0, None, 19.4, 4.0, 3.0, 0.0, None, 0.0, 34.0,2021-09-03 18:00:00, None,36
0.0, 18.7, 36.0, 19.5, None, 58.74, 3.412, 245.7, 3.0, None, 18.7, 18.5, 3.0, 0.0, None, 0.0, 36.0,2021-09-03 19:00:00, None,36
0.0, 17.58, 38.35, 19.5, None, 53.78, 2.437, 145.3, 3.0, None, 17.6, 17.5, 3.0, 0.0, None, 0.0, 38.0,2021-09-03 20:00:00, None,36
0.0, 15.43, 44.68, 19.5, None, 28.83, 2.626, 145.4, 3.0, None, 15.4, 15.3, 3.0, 0.0, None, 0.0, 45.0,2021-09-03 21:00:00, None,36
0.0, 15.86, 43.63, 19.5, None, 18.24, 4.616, 132.9, 3.0, None, 15.9, 15.2, 3.0, 0.0, None, 0.0, 44.0,2021-09-03 22:00:00, None,36
0.0, 14.45, 47.6, 19.5, None, 21.05, 2.483, 170.4, 3.0, None, 14.5, 14.0, 3.0, 0.0, None, 0.0, 48.0,2021-09-03 23:00:00, None,36
0.0, 13.06, 53.25, 19.5, None, 41.82, 1.521, 181.2, 4.0, None, 13.1, 10.6, 4.0, 0.0, None, 0.0, 53.0,2021-09-04 00:00:00, None,36
0.0, 12.05, 56.78, 19.5, None, 27.46, 2.15, 168.9, 4.0, None, 12.1, 10.6, 4.0, 0.0, None, 0.0, 57.0,2021-09-04 01:00:00, None,36
0.0, 10.33, 63.13, 19.5, None, 26.4, 1.652, 191.5, 4.0, None, 10.3, 10.0, 4.0, 0.0, None, 0.0, 63.0,2021-09-04 02:00:00, None,36
0.0, 7.719, 73.86, 19.5, None, 54.05, 0.612, 255.5, 3.0, None, 7.7, 7.7, 3.0, 0.0, None, 0.0, 74.0,2021-09-04 03:00:00, None,36
0.0, 8.02, 74.11, 19.5, None, 70.77, 1.145, 138.7, 4.0, None, 8.0, 6.3, 4.0, 0.0, None, 0.0, 74.0,2021-09-04 04:00:00, None,36
0.0, 11.12, 59.7, 19.5, None, 49.01, 2.529, 216.5, 4.0, None, 11.1, 6.3, 4.0, 0.0, None, 0.0, 60.0,2021-09-04 05:00:00, None,36
0.0, 9.99, 63.35, 19.5, None, 54.35, 3.254, 224.0, 3.0, None, 10.0, 6.3, 3.0, 0.0, None, 0.0, 63.0,2021-09-04 06:00:00, None,36
0.0, 7.57, 76.26, 10.5, None, 66.43, 2.975, 143.9, 4.0, None, 7.6, 6.1, 4.0, 0.0, None, 0.0, 76.0,2021-09-04 07:00:00, None,36
0.0, 10.72, 64.48, 11.0, None, 64.46, 2.295, 29.61, 4.0, None, 10.7, 6.1, 4.0, 0.0, None, 0.0, 64.0,2021-09-04 08:00:00, None,36
