ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
20.0, 20.0,9.5, None,2016-06-10, None,15.0,24,,,,,,
1.2, 1.2,7.0, None,2016-06-11, None,17.0,24,,,,,,
, None,9.5, None,2016-06-12, None,22.0,24,,,,,,
1.8, 1.8,8.5, None,2016-06-13, None,20.5,24,,,,,,
, None,2.5, None,2016-06-15, None,20.0,24,,,,,,
, None,4.5, None,2016-06-16, None,22.5,24,,,,,,
,,,,2016-06-10 00:00:00,,,24,, None,2.555, None,45.06,17.71
,,,,2016-06-10 01:00:00,,,24,, None,1.357, None,49.2,17.03
,,,,2016-06-10 02:00:00,,,24,, None,1.277, None,54.84,16.5
,,,,2016-06-10 03:00:00,,,24,, None,3.752, None,53.19,17.09
,,,,2016-06-10 04:00:00,,,24,, None,3.403, None,53.73,17.14
,,,,2016-06-10 05:00:00,,,24,, None,2.638, None,71.72,14.9
,,,,2016-06-10 06:00:00,,,24,, None,1.654, None,78.12,12.98
,,,,2016-06-10 07:00:00,,,24,, None,2.422, None,85.0,12.47
,,,,2016-06-10 08:00:00,,,24,, None,1.639, None,86.2,12.2
,,,,2016-06-10 09:00:00,,,24,, None,0.893, None,83.2,12.83
,,,,2016-06-10 10:00:00,,,24,, None,1.119, None,81.8,13.12
,,,,2016-06-10 11:00:00,,,24,, None,1.558, None,75.31,14.78
,,,,2016-06-10 12:00:00,,,24,, None,1.587, None,84.0,13.89
,,,,2016-06-10 13:00:00,,,24,, None,1.644, None,75.17,15.08
,,,,2016-06-10 14:00:00,,,24,, None,4.724, None,70.89,15.09
,,,,2016-06-10 15:00:00,,,24,, None,7.407, None,71.71,12.53
,,,,2016-06-10 16:00:00,,,24,, None,3.864, None,62.57,13.16
,,,,2016-06-10 17:00:00,,,24,, None,2.034, None,66.71,13.33
,,,,2016-06-10 18:00:00,,,24,, None,2.232, None,66.25,13.3
,,,,2016-06-10 19:00:00,,,24,, None,3.456, None,66.82,12.98
,,,,2016-06-10 20:00:00,,,24,, None,3.025, None,62.89,13.07
,,,,2016-06-10 21:00:00,,,24,, None,3.083, None,69.3,12.42
,,,,2016-06-10 22:00:00,,,24,, None,1.716, None,73.77,12.1
,,,,2016-06-10 23:00:00,,,24,, None,1.479, None,78.32,11.51
,,,,2016-06-11 00:00:00,,,24,, None,1.5, None,78.09,11.26
,,,,2016-06-11 01:00:00,,,24,, None,1.259, None,81.9,10.7
,,,,2016-06-11 02:00:00,,,24,, None,2.141, None,83.8,10.1
