pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.233, 91.0, 11.2, 91.0, 6.0, 7.2, 7.2, 1018.6, 0.0, 6.0, 923.0, None,2020-06-17 00:00:00, None, None, 923.0,25
None, 7.07, 92.6, 11.2, 93.0, 6.0, 7.1, 7.0, 1018.6, 0.0, 6.0, 923.0, None,2020-06-17 01:00:00, None, None, 923.0,25
None, 6.767, 93.4, 11.2, 93.0, 6.0, 6.8, 6.8, 1019.7, 0.0, 6.0, 924.0, None,2020-06-17 02:00:00, None, None, 924.0,25
None, 6.558, 94.6, 11.2, 95.0, 6.0, 6.6, 6.5, 1019.7, 0.0, 6.0, 924.0, None,2020-06-17 03:00:00, None, None, 924.0,25
None, 6.21, 94.4, 11.2, 94.0, 5.0, 6.2, 6.2, 1019.7, 0.0, 5.0, 924.0, None,2020-06-17 04:00:00, None, None, 924.0,25
None, 6.083, 94.8, 11.2, 95.0, 5.0, 6.1, 6.1, 1020.7, 0.0, 5.0, 925.0, None,2020-06-17 05:00:00, None, None, 925.0,25
None, 6.399, 94.5, 11.2, 95.0, 6.0, 6.4, 6.1, 1020.7, 0.1, 6.0, 925.0, None,2020-06-17 06:00:00, None, None, 925.0,25
None, 7.185, 89.4, 7.3, 89.0, 6.0, 7.2, 6.4, 1020.7, 0.0, 6.0, 925.0, None,2020-06-17 07:00:00, None, None, 925.0,25
None, 7.765, 86.8, 7.7, 87.0, 6.0, 7.8, 6.4, 1021.8, 0.0, 6.0, 926.0, None,2020-06-17 08:00:00, None, None, 926.0,25
None, 8.08, 85.9, 8.1, 86.0, 6.0, 8.1, 6.4, 1021.8, 0.0, 6.0, 926.0, None,2020-06-17 09:00:00, None, None, 926.0,25
None, 9.4, 80.4, 9.3, 80.0, 6.0, 9.4, 6.4, 1021.8, 0.0, 6.0, 926.0, None,2020-06-17 10:00:00, None, None, 926.0,25
None, 11.15, 68.01, 12.1, 68.0, 6.0, 11.2, 6.4, 1021.6, 0.0, 6.0, 926.0, None,2020-06-17 11:00:00, None, None, 926.0,25
None, 14.07, 55.13, 14.1, 55.0, 5.0, 14.1, 6.4, 1023.6, -0.1, 5.0, 928.0, None,2020-06-17 12:00:00, None, None, 928.0,25
None, 14.38, 47.4, 15.3, 47.0, 3.0, 14.4, 6.4, 1023.6, 0.0, 3.0, 928.0, None,2020-06-17 13:00:00, None, None, 928.0,25
None, 16.03, 41.14, 16.1, 41.0, 3.0, 16.0, 6.4, 1022.4, 0.0, 3.0, 927.0, None,2020-06-17 14:00:00, None, None, 927.0,25
None, 16.26, 39.9, 16.6, 40.0, 2.0, 16.3, 6.4, 1021.3, 0.0, 2.0, 926.0, None,2020-06-17 15:00:00, None, None, 926.0,25
None, 17.47, 38.35, 18.5, 38.0, 2.0, 17.5, 6.4, 1021.2, 0.0, 2.0, 926.0, None,2020-06-17 16:00:00, None, None, 926.0,25
None, 19.77, 35.77, 20.3, 36.0, 5.0, 19.8, 6.4, 1019.9, 0.1, 5.0, 925.0, None,2020-06-17 17:00:00, None, None, 925.0,25
