RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, -6999.0, None, None, -6999.0, 10.8, None, None, -6999.0, None, None, -6999.0, None, None, None, 10.75, None, 19.4, -6999.0, None, None, -6999.0, 10.8, 0.0, -6999.0,2020-06-17 00:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 9.7, None, None, -6999.0, None, None, -6999.0, None, None, None, 9.84, None, 19.4, -6999.0, None, None, -6999.0, 9.8, 0.0, -6999.0,2020-06-17 01:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 9.3, None, None, -6999.0, None, None, -6999.0, None, None, None, 9.26, None, 19.4, -6999.0, None, None, -6999.0, 9.3, 0.0, -6999.0,2020-06-17 02:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 8.7, None, None, -6999.0, None, None, -6999.0, None, None, None, 8.67, None, 19.4, -6999.0, None, None, -6999.0, 8.7, 0.0, -6999.0,2020-06-17 03:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, -6999.0, None, None, None, 7.84, None, 19.4, -6999.0, None, None, -6999.0, 7.8, 0.0, -6999.0,2020-06-17 04:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.5, None, None, -6999.0, None, None, -6999.0, None, None, None, 7.58, None, 19.4, -6999.0, None, None, -6999.0, 7.6, 0.0, -6999.0,2020-06-17 05:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 5.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 7.83, None, 19.4, -6999.0, None, None, -6999.0, 7.8, 0.0, -6999.0,2020-06-17 06:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 7.96, None, 8.0, -6999.0, None, None, -6999.0, 8.0, 0.0, -6999.0,2020-06-17 07:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 9.05, None, 9.2, -6999.0, None, None, -6999.0, 9.1, 0.0, -6999.0,2020-06-17 08:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 10.63, None, 10.9, -6999.0, None, None, -6999.0, 10.6, 0.0, -6999.0,2020-06-17 09:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 15.21, None, 15.2, -6999.0, None, None, -6999.0, 15.2, 0.0, -6999.0,2020-06-17 10:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 14.68, None, 15.7, -6999.0, None, None, -6999.0, 14.7, 0.0, -6999.0,2020-06-17 11:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 16.85, None, 16.9, -6999.0, None, None, -6999.0, 16.9, 0.0, -6999.0,2020-06-17 12:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 17.15, None, 17.4, -6999.0, None, None, -6999.0, 17.2, 0.0, -6999.0,2020-06-17 13:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 18.05, None, 18.2, -6999.0, None, None, -6999.0, 18.1, 0.0, -6999.0,2020-06-17 14:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 17.42, None, 18.3, -6999.0, None, None, -6999.0, 17.4, 0.0, -6999.0,2020-06-17 15:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 19.2, None, 20.0, -6999.0, None, None, -6999.0, 19.2, 0.0, -6999.0,2020-06-17 16:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 17.94, None, 20.0, -6999.0, None, None, -6999.0, 17.9, 0.0, -6999.0,2020-06-17 17:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, -6999.0, None, None, None, 16.7, None, 20.0, -6999.0, None, None, -6999.0, 16.7, 0.0, -6999.0,2020-06-17 18:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 16.1, None, None, -6999.0, None, None, -6999.0, None, None, None, 16.6, None, 16.7, -6999.0, None, None, -6999.0, 16.6, 0.0, -6999.0,2020-06-17 19:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 15.0, None, None, -6999.0, None, None, -6999.0, None, None, None, 15.04, None, 16.7, -6999.0, None, None, -6999.0, 15.0, 0.0, -6999.0,2020-06-17 20:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 13.8, None, None, -6999.0, None, None, -6999.0, None, None, None, 13.86, None, 16.7, -6999.0, None, None, -6999.0, 13.9, 0.0, -6999.0,2020-06-17 21:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 12.7, None, None, -6999.0, None, None, -6999.0, None, None, None, 12.7, None, 16.7, -6999.0, None, None, -6999.0, 12.7, 0.0, -6999.0,2020-06-17 22:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 11.5, None, None, -6999.0, None, None, -6999.0, None, None, None, 11.72, None, 16.7, -6999.0, None, None, -6999.0, 11.7, 0.0, -6999.0,2020-06-17 23:00:00, -6999.0,25
