RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, -6999.0, None, None, -6999.0, 7.0, None, None, -6999.0, None, None, 19.0, None, 18.76, None, 7.13, None, 10.1, -6999.0, None, None, -6999.0, 7.1, 0.0, -2.0,2020-06-17 00:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.0, None, None, -6999.0, None, None, 17.0, None, 17.06, None, 7.35, None, 10.1, -6999.0, None, None, -6999.0, 7.4, 0.0, -2.0,2020-06-17 01:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 6.9, None, None, -6999.0, None, None, 19.0, None, 18.66, None, 7.06, None, 10.1, -6999.0, None, None, -6999.0, 7.1, 0.0, 2.0,2020-06-17 02:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 6.6, None, None, -6999.0, None, None, 18.0, None, 18.48, None, 6.629, None, 10.1, -6999.0, None, None, -6999.0, 6.6, 0.0, 0.0,2020-06-17 03:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 6.1, None, None, -6999.0, None, None, 18.0, None, 17.94, None, 6.427, None, 10.1, -6999.0, None, None, -6999.0, 6.4, 0.0, -1.0,2020-06-17 04:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 6.1, None, None, -6999.0, None, None, 19.0, None, 18.78, None, 6.58, None, 10.1, -6999.0, None, None, -6999.0, 6.6, 0.0, 1.0,2020-06-17 05:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 6.1, None, None, -6999.0, None, None, 19.0, None, 19.09, None, 7.63, None, 10.1, -6999.0, None, None, -6999.0, 7.6, 0.0, 0.0,2020-06-17 06:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 18.0, None, 18.19, None, 8.7, None, 10.6, -6999.0, None, None, -6999.0, 8.7, 0.0, -1.0,2020-06-17 07:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 18.0, None, 18.0, None, 9.82, None, 10.6, -6999.0, None, None, -6999.0, 9.8, 0.0, 0.0,2020-06-17 08:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 17.0, None, 17.38, None, 11.67, None, 11.7, -6999.0, None, None, -6999.0, 11.7, 0.0, -1.0,2020-06-17 09:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 17.0, None, 17.29, None, 12.93, None, 13.4, -6999.0, None, None, -6999.0, 12.9, 0.0, 0.0,2020-06-17 10:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 18.0, None, 17.76, None, 13.57, None, 13.8, -6999.0, None, None, -6999.0, 13.6, 0.0, 0.0,2020-06-17 11:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 16.0, None, 16.3, None, 12.33, None, 14.0, -6999.0, None, None, -6999.0, 12.3, 0.0, -1.0,2020-06-17 12:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 16.0, None, 15.79, None, 14.23, None, 15.5, -6999.0, None, None, -6999.0, 14.2, 0.0, -1.0,2020-06-17 13:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 14.0, None, 14.01, None, 16.73, None, 17.1, -6999.0, None, None, -6999.0, 16.7, 0.0, -2.0,2020-06-17 14:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 14.0, None, 14.01, None, 15.85, None, 17.3, -6999.0, None, None, -6999.0, 15.9, 0.0, 0.0,2020-06-17 15:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 13.0, None, 12.54, None, 17.32, None, 18.1, -6999.0, None, None, -6999.0, 17.3, 0.0, -1.0,2020-06-17 16:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 13.0, None, 12.93, None, 16.37, None, 18.3, -6999.0, None, None, -6999.0, 16.4, 0.0, 0.0,2020-06-17 17:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.6, None, None, -6999.0, None, None, 12.0, None, 12.12, None, 16.41, None, 18.3, -6999.0, None, None, -6999.0, 16.4, 0.0, -1.0,2020-06-17 18:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 14.1, None, None, -6999.0, None, None, 13.0, None, 12.55, None, 14.09, None, 16.5, -6999.0, None, None, -6999.0, 14.1, 0.0, 0.0,2020-06-17 19:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 13.0, None, None, -6999.0, None, None, 13.0, None, 12.53, None, 13.04, None, 16.5, -6999.0, None, None, -6999.0, 13.0, 0.0, 0.0,2020-06-17 20:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 11.9, None, None, -6999.0, None, None, 12.0, None, 12.14, None, 11.86, None, 16.5, -6999.0, None, None, -6999.0, 11.9, 0.0, 0.0,2020-06-17 21:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 10.5, None, None, -6999.0, None, None, 12.0, None, 11.89, None, 10.5, None, 16.5, -6999.0, None, None, -6999.0, 10.5, 0.0, 0.0,2020-06-17 22:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 9.9, None, None, -6999.0, None, None, 12.0, None, 11.84, None, 10.05, None, 16.5, -6999.0, None, None, -6999.0, 10.1, 0.0, 0.0,2020-06-17 23:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 8.6, None, None, -6999.0, None, None, 12.0, None, 11.77, None, 8.64, None, 16.5, -6999.0, None, None, -6999.0, 8.6, 0.0, 0.0,2020-06-18 00:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.8, None, None, -6999.0, None, None, 12.0, None, 11.86, None, 7.78, None, 16.5, -6999.0, None, None, -6999.0, 7.8, 0.0, 0.0,2020-06-18 01:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.7, None, None, -6999.0, None, None, 11.0, None, 11.37, None, 7.76, None, 16.5, -6999.0, None, None, -6999.0, 7.8, 0.0, 0.0,2020-06-18 02:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.5, None, None, -6999.0, None, None, 12.0, None, 11.5, None, 7.52, None, 16.5, -6999.0, None, None, -6999.0, 7.5, 0.0, 0.0,2020-06-18 03:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 9.0, None, 9.27, None, 7.37, None, 16.5, -6999.0, None, None, -6999.0, 7.4, 0.0, -2.0,2020-06-18 04:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 11.0, None, 10.69, None, 7.38, None, 16.5, -6999.0, None, None, -6999.0, 7.4, 0.0, 1.0,2020-06-18 05:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.3, None, None, -6999.0, None, None, 11.0, None, 11.18, None, 7.4, None, 16.5, -6999.0, None, None, -6999.0, 7.4, 0.0, 0.0,2020-06-18 06:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 11.0, None, 11.15, None, 7.47, None, 7.5, -6999.0, None, None, -6999.0, 7.5, 0.0, 0.0,2020-06-18 07:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 11.0, None, 11.26, None, 7.64, None, 7.7, -6999.0, None, None, -6999.0, 7.6, 0.0, 0.0,2020-06-18 08:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 11.0, None, 11.05, None, 7.83, None, 7.9, -6999.0, None, None, -6999.0, 7.8, 0.0, 0.0,2020-06-18 09:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 10.0, None, 10.2, None, 7.96, None, 8.1, -6999.0, None, None, -6999.0, 8.0, 0.0, -1.0,2020-06-18 10:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 10.0, None, 9.64, None, 8.15, None, 8.2, -6999.0, None, None, -6999.0, 8.2, 0.0, -1.0,2020-06-18 11:00:00, -6999.0,25
None, None, None, -6999.0, None, None, -6999.0, 7.4, None, None, -6999.0, None, None, 8.0, None, 8.23, None, 8.43, None, 8.5, -6999.0, None, None, -6999.0, 8.4, 0.0, -1.0,2020-06-18 12:00:00, -6999.0,25
