pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 0.0, 56.0,1147.0, None, None,2022-11-12 00:00:00,-5.5, None, 30.0, None,46
None, None, None, 57.0,1146.0, None, None,2022-11-12 01:00:00,-6.1, None, 30.0, None,46
None, None, 0.0, 56.0,1146.0, None, None,2022-11-12 02:00:00,-6.0, None, 29.0, None,46
None, None, 0.0, 56.0,1146.0, None, None,2022-11-12 03:00:00,-5.8, None, 30.0, None,46
None, None, None, 57.0,1145.0, None, None,2022-11-12 04:00:00,-5.9, None, 30.0, None,46
None, None, 0.0, 56.0,1145.0, None, None,2022-11-12 05:00:00,-6.0, None, 30.0, None,46
None, None, None, 56.0,1144.0, None, None,2022-11-12 06:00:00,-5.9, None, 30.0, None,46
None, None, 0.0, 57.0,1144.0, None, None,2022-11-12 07:00:00,-5.8, None, 30.0, None,46
None, None, None, 56.0,1143.0, None, None,2022-11-12 08:00:00,-5.7, None, 30.0, None,46
None, None, 0.0, 57.0,1143.0, None, None,2022-11-12 09:00:00,-4.9, None, 30.0, None,46
None, None, None, 56.0,1142.0, None, None,2022-11-12 10:00:00,-4.7, None, 30.0, None,46
None, None, None, 56.0,1141.0, None, None,2022-11-12 11:00:00,-3.7, None, 29.0, None,46
None, None, None, 56.0,1140.0, None, None,2022-11-12 12:00:00,-4.3, None, 30.0, None,46
None, None, 0.0, 57.0,1140.0, None, None,2022-11-12 13:00:00,-3.4, None, 29.0, None,46
None, None, None, 56.0,1139.0, None, None,2022-11-12 14:00:00,-3.4, None, 29.0, None,46
None, None, None, 56.0,1138.0, None, None,2022-11-12 15:00:00,-3.7, None, 29.0, None,46
None, None, 0.0, 57.0,1138.0, None, None,2022-11-12 16:00:00,-5.0, None, 31.0, None,46
None, None, None, 56.0,1137.0, None, None,2022-11-12 18:00:00,-5.2, None, 31.0, None,46
None, None, 0.0, 56.0,1137.0, None, None,2022-11-12 19:00:00,-5.1, None, 31.0, None,46
None, None, None, 56.0,1136.0, None, None,2022-11-12 20:00:00,-5.0, None, 31.0, None,46
None, None, 0.0, 56.0,1136.0, None, None,2022-11-12 21:00:00,-5.1, None, 32.0, None,46
None, None, 0.0, 56.0,1136.0, None, None,2022-11-12 22:00:00,-5.8, None, 33.0, None,46
None, None, 0.0, 56.0,1136.0, None, None,2022-11-12 23:00:00,-5.7, None, 31.0, None,46
None, None, None, 56.0,1135.0, None, None,2022-11-13 00:00:00,-5.6, None, 27.0, None,46
None, None, 0.0, 56.0,1135.0, None, None,2022-11-13 01:00:00,-6.4, None, 33.0, None,46
None, None, 0.0, 56.0,1135.0, None, None,2022-11-13 02:00:00,-7.6, None, 31.0, None,46
None, None, 0.0, 56.0,1135.0, None, None,2022-11-13 03:00:00,-7.9, None, 32.0, None,46
None, None, 0.0, 56.0,1135.0, None, None,2022-11-13 04:00:00,-7.3, None, 29.0, None,46
None, None, 0.0, 55.0,1135.0, None, None,2022-11-13 05:00:00,-7.0, None, 29.0, None,46
None, None, None, 56.0,1134.0, None, None,2022-11-13 06:00:00,-6.8, None, 28.0, None,46
None, None, 0.0, 55.0,1134.0, None, None,2022-11-13 07:00:00,-6.9, None, 31.0, None,46
None, None, 0.0, 56.0,1134.0, None, None,2022-11-13 08:00:00,-6.6, None, 29.0, None,46
None, None, None, 55.0,1133.0, None, None,2022-11-13 09:00:00,-5.6, None, 28.0, None,46
None, None, 0.0, 55.0,1133.0, None, None,2022-11-13 10:00:00,-4.4, None, 28.0, None,46
None, None, None, 56.0,1132.0, None, None,2022-11-13 11:00:00,-3.2, None, 27.0, None,46
None, None, 0.0, 56.0,1132.0, None, None,2022-11-13 12:00:00,-2.5, None, 27.0, None,46
None, None, None, 56.0,1131.0, None, None,2022-11-13 13:00:00,-2.7, None, 28.0, None,46
None, None, 0.0, 55.0,1131.0, None, None,2022-11-13 14:00:00,-2.7, None, 28.0, None,46
None, None, 0.0, 56.0,1131.0, None, None,2022-11-13 15:00:00,-2.7, None, 28.0, None,46
None, None, None, 55.0,1130.0, None, None,2022-11-13 16:00:00,-3.1, None, 28.0, None,46
None, None, 0.0, 56.0,1130.0, None, None,2022-11-13 17:00:00,-3.3, None, 28.0, None,46
None, None, 0.0, 55.0,1130.0, None, None,2022-11-13 18:00:00,-3.2, None, 28.0, None,46
None, None, None, 55.0,1129.0, None, None,2022-11-13 19:00:00,-3.2, None, 28.0, None,46
None, None, 0.0, 55.0,1129.0, None, None,2022-11-13 20:00:00,-3.1, None, 28.0, None,46
None, None, 0.0, 55.0,1129.0, None, None,2022-11-13 21:00:00,-3.0, None, 29.0, None,46
None, None, None, 56.0,1128.0, None, None,2022-11-13 22:00:00,-3.0, None, 29.0, None,46
None, None, 0.0, 55.0,1128.0, None, None,2022-11-13 23:00:00,-2.9, None, 28.0, None,46
None, None, 0.0, 55.0,1128.0, None, None,2022-11-14 00:00:00,-2.8, None, 29.0, None,46
None, None, None, 55.0,1127.0, None, None,2022-11-14 01:00:00,-2.7, None, 29.0, None,46
None, None, 0.0, 56.0,1127.0, None, None,2022-11-14 02:00:00,-2.6, None, 29.0, None,46
None, None, 0.0, 55.0,1127.0, None, None,2022-11-14 03:00:00,-2.6, None, 29.0, None,46
None, None, None, 55.0,1126.0, None, None,2022-11-14 04:00:00,-2.4, None, 29.0, None,46
None, None, 0.0, 56.0,1126.0, None, None,2022-11-14 05:00:00,-2.4, None, 29.0, None,46
None, None, None, 55.0,1125.0, None, None,2022-11-14 06:00:00,-2.4, None, 30.0, None,46
None, None, 0.0, 56.0,1125.0, None, None,2022-11-14 07:00:00,-2.4, None, 29.0, None,46
None, None, 0.0, 55.0,1125.0, None, None,2022-11-14 08:00:00,-2.3, None, 30.0, None,46
None, None, None, 55.0,1124.0, None, None,2022-11-14 10:00:00,-0.4, None, 30.0, None,46
None, None, None, 56.0,1122.0, None, None,2022-11-14 17:00:00,-4.6, None, 30.0, None,46
None, None, 0.0, 56.0,1122.0, None, None,2022-11-14 18:00:00,-5.7, None, 29.0, None,46
None, None, 0.0, 55.0,1122.0, None, None,2022-11-14 19:00:00,-6.4, None, 30.0, None,46
None, None, 0.0, 55.0,1122.0, None, None,2022-11-14 20:00:00,-7.5, None, 30.0, None,46
None, None, 0.0, 55.0,1122.0, None, None,2022-11-14 21:00:00,-7.6, None, 30.0, None,46
