pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, 466.0, None,-7.2, -7.9, 108.0, None, None, 0.0,323.0, None,2022-11-12 00:00:00, None,46
0.0, 466.0, None,-8.4, -7.1, 109.0, None, None, 0.0,323.0, None,2022-11-12 01:00:00, None,46
0.0, 466.0, None,-7.4, -8.0, 108.0, None, None, 0.0,323.0, None,2022-11-12 02:00:00, None,46
0.0, 466.0, None,-8.4, -8.3, 107.0, None, None, 0.0,323.0, None,2022-11-12 03:00:00, None,46
0.0, 466.0, None,-8.0, -8.2, 108.0, None, None, 0.0,323.0, None,2022-11-12 04:00:00, None,46
0.0, 466.0, None,-8.4, -8.2, 107.0, None, None, 0.0,323.0, None,2022-11-12 05:00:00, None,46
0.0, 466.0, None,-8.1, -8.4, 107.0, None, None, 0.0,323.0, None,2022-11-12 06:00:00, None,46
None, 466.0, None,-8.7, -8.9, 107.0, None, None, 0.0,323.0, None,2022-11-12 07:00:00, None,46
0.0, 466.0, None,-8.9, -8.7, 107.0, None, None, 0.0,322.0, None,2022-11-12 08:00:00, None,46
0.0, 466.0, None,-2.9, -1.3, 104.0, None, None, 0.0,323.0, None,2022-11-12 09:00:00, None,46
0.0, 466.0, None,-3.9, -4.4, 106.0, None, None, 0.0,323.0, None,2022-11-12 10:00:00, None,46
None, 465.0, None,-4.9, -5.1, 106.0, None, None, None,323.0, None,2022-11-12 11:00:00, None,46
0.0, 465.0, None,-3.8, -1.4, 104.0, None, None, 0.0,324.0, None,2022-11-12 12:00:00, None,46
0.0, 465.0, None,-3.5, -2.8, 105.0, None, None, 0.0,324.0, None,2022-11-12 13:00:00, None,46
0.0, 465.0, None,-3.9, -3.2, 104.0, None, None, 0.0,324.0, None,2022-11-12 14:00:00, None,46
0.0, 465.0, None,-4.3, -4.8, 105.0, None, None, 0.0,324.0, None,2022-11-12 15:00:00, None,46
0.0, 465.0, None,-5.6, -5.7, 104.0, None, None, 0.0,324.0, None,2022-11-12 16:00:00, None,46
None, 465.0, None,-6.3, -6.1, 104.0, None, None, 0.0,324.0, None,2022-11-12 17:00:00, None,46
