WSPD_SCLR,time,week_of_year
2.49824,2019-07-23 00:00:00,30
1.93662,2019-07-23 01:00:00,30
1.90305,2019-07-23 02:00:00,30
0.754192,2019-07-23 03:00:00,30
1.22304,2019-07-23 04:00:00,30
1.62743,2019-07-23 05:00:00,30
1.57295,2019-07-23 06:00:00,30
1.57641,2019-07-23 07:00:00,30
1.21648,2019-07-23 08:00:00,30
0.821403,2019-07-23 09:00:00,30
0.79576,2019-07-23 10:00:00,30
1.19119,2019-07-23 11:00:00,30
1.18033,2019-07-23 12:00:00,30
2.38404,2019-07-23 13:00:00,30
2.99719,2019-07-23 14:00:00,30
2.76412,2019-07-23 15:00:00,30
2.19191,2019-07-23 16:00:00,30
1.85332,2019-07-23 17:00:00,30
1.7521,2019-07-23 18:00:00,30
2.31272,2019-07-23 19:00:00,30
2.36134,2019-07-23 20:00:00,30
2.27757,2019-07-23 21:00:00,30
1.53618,2019-07-23 22:00:00,30
1.70019,2019-07-23 23:00:00,30
1.04574,2019-07-24 00:00:00,30
0.978067,2019-07-24 01:00:00,30
0.830849,2019-07-24 02:00:00,30
1.03591,2019-07-24 03:00:00,30
2.67848,2019-07-24 04:00:00,30
3.36717,2019-07-24 05:00:00,30
3.58049,2019-07-24 06:00:00,30
3.44149,2019-07-24 07:00:00,30
4.21258,2019-07-24 08:00:00,30
3.47764,2019-07-24 09:00:00,30
4.65549,2019-07-24 10:00:00,30
4.56481,2019-07-24 11:00:00,30
5.66081,2019-07-24 12:00:00,30
5.24744,2019-07-24 13:00:00,30
4.73231,2019-07-24 14:00:00,30
5.18083,2019-07-24 15:00:00,30
4.30228,2019-07-24 16:00:00,30
3.96293,2019-07-24 17:00:00,30
4.40711,2019-07-24 18:00:00,30
3.93459,2019-07-24 19:00:00,30
4.69415,2019-07-24 20:00:00,30
2.7618,2019-07-24 21:00:00,30
2.67374,2019-07-24 22:00:00,30
2.37609,2019-07-24 23:00:00,30
3.08229,2019-07-25 00:00:00,30
3.5344,2019-07-25 01:00:00,30
3.24037,2019-07-25 02:00:00,30
3.21173,2019-07-25 03:00:00,30
3.204,2019-07-25 04:00:00,30
3.46272,2019-07-25 05:00:00,30
3.99222,2019-07-25 06:00:00,30
3.84928,2019-07-25 07:00:00,30
3.93573,2019-07-25 08:00:00,30
4.51146,2019-07-25 09:00:00,30
4.67689,2019-07-25 10:00:00,30
3.89577,2019-07-25 11:00:00,30
3.11858,2019-07-25 12:00:00,30
3.34215,2019-07-25 13:00:00,30
3.29901,2019-07-25 14:00:00,30
4.53087,2019-07-25 15:00:00,30
4.67866,2019-07-25 16:00:00,30
5.14429,2019-07-25 17:00:00,30
5.03066,2019-07-25 18:00:00,30
4.08176,2019-07-25 19:00:00,30
4.27707,2019-07-25 20:00:00,30
3.58337,2019-07-25 21:00:00,30
3.71921,2019-07-25 22:00:00,30
3.21356,2019-07-25 23:00:00,30
3.51404,2019-07-26 00:00:00,30
3.93764,2019-07-26 01:00:00,30
4.03681,2019-07-26 02:00:00,30
4.10372,2019-07-26 03:00:00,30
3.78495,2019-07-26 04:00:00,30
3.06517,2019-07-26 05:00:00,30
3.45009,2019-07-26 06:00:00,30
3.86575,2019-07-26 07:00:00,30
4.84242,2019-07-26 08:00:00,30
6.0533,2019-07-26 09:00:00,30
6.64345,2019-07-26 10:00:00,30
5.52156,2019-07-26 11:00:00,30
6.75059,2019-07-26 12:00:00,30
7.45818,2019-07-26 13:00:00,30
6.89653,2019-07-26 14:00:00,30
5.43764,2019-07-26 15:00:00,30
5.9026,2019-07-26 16:00:00,30
4.22584,2019-07-26 17:00:00,30
4.5199,2019-07-26 18:00:00,30
3.89226,2019-07-26 19:00:00,30
4.17017,2019-07-26 20:00:00,30
2.96521,2019-07-26 21:00:00,30
1.29921,2019-07-26 22:00:00,30
2.28283,2019-07-26 23:00:00,30
3.03977,2019-07-27 00:00:00,30
3.14381,2019-07-27 01:00:00,30
2.92919,2019-07-27 02:00:00,30
3.17308,2019-07-27 03:00:00,30
3.37632,2019-07-27 04:00:00,30
4.1475,2019-07-27 05:00:00,30
4.78294,2019-07-27 06:00:00,30
3.83738,2019-07-27 07:00:00,30
4.65312,2019-07-27 08:00:00,30
5.19103,2019-07-27 09:00:00,30
5.06434,2019-07-27 10:00:00,30
4.21397,2019-07-27 11:00:00,30
3.97439,2019-07-27 12:00:00,30
4.06436,2019-07-27 13:00:00,30
3.59126,2019-07-27 14:00:00,30
3.69803,2019-07-27 15:00:00,30
3.07753,2019-07-27 16:00:00,30
2.29924,2019-07-27 17:00:00,30
2.5079,2019-07-27 18:00:00,30
1.76642,2019-07-27 19:00:00,30
1.65348,2019-07-27 20:00:00,30
1.18419,2019-07-27 21:00:00,30
1.04776,2019-07-27 22:00:00,30
0.853879,2019-07-27 23:00:00,30
1.46521,2019-07-28 00:00:00,30
1.99727,2019-07-28 01:00:00,30
1.18705,2019-07-28 02:00:00,30
1.30294,2019-07-28 03:00:00,30
1.86581,2019-07-28 04:00:00,30
2.48024,2019-07-28 05:00:00,30
3.10385,2019-07-28 06:00:00,30
3.41919,2019-07-28 07:00:00,30
2.84848,2019-07-28 08:00:00,30
2.68708,2019-07-28 09:00:00,30
3.24911,2019-07-28 10:00:00,30
3.76472,2019-07-28 11:00:00,30
3.69498,2019-07-28 12:00:00,30
5.04564,2019-07-28 13:00:00,30
6.10434,2019-07-28 14:00:00,30
6.23378,2019-07-28 15:00:00,30
5.83046,2019-07-28 16:00:00,30
5.1171,2019-07-28 17:00:00,30
4.06275,2019-07-28 18:00:00,30
2.87276,2019-07-28 19:00:00,30
2.49698,2019-07-28 20:00:00,30
3.01587,2019-07-28 21:00:00,30
3.86907,2019-07-28 22:00:00,30
3.25284,2019-07-28 23:00:00,30
3.4478,2019-07-29 00:00:00,30
3.51951,2019-07-29 01:00:00,30
3.64165,2019-07-29 02:00:00,30
2.8303,2019-07-29 03:00:00,30
3.53731,2019-07-29 04:00:00,30
3.60425,2019-07-29 05:00:00,30
3.24797,2019-07-29 06:00:00,30
3.73005,2019-07-29 07:00:00,30
3.91986,2019-07-29 08:00:00,30
3.82625,2019-07-29 09:00:00,30
4.17951,2019-07-29 10:00:00,30
4.22538,2019-07-29 11:00:00,30
3.48725,2019-07-29 12:00:00,30
4.63126,2019-07-29 13:00:00,30
5.71285,2019-07-29 14:00:00,30
4.77587,2019-07-29 15:00:00,30
4.97704,2019-07-29 16:00:00,30
5.23361,2019-07-29 17:00:00,30
4.31211,2019-07-29 18:00:00,30
2.25133,2019-07-29 19:00:00,30
1.77954,2019-07-29 20:00:00,30
1.92643,2019-07-29 21:00:00,30
2.03154,2019-07-29 22:00:00,30
1.27332,2019-07-29 23:00:00,30
