TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
18.7, 1.815, 66.9,77.41,2019-07-23 00:00:00,17.28,30
17.3, 1.52, 77.4,82.6,2019-07-23 01:00:00,16.55,30
16.6, 2.407, 82.6,80.7,2019-07-23 02:00:00,16.53,30
16.5, 1.208, 80.7,87.4,2019-07-23 03:00:00,15.47,30
15.5, 2.014, 87.4,86.6,2019-07-23 04:00:00,14.72,30
14.7, 1.917, 86.6,90.8,2019-07-23 05:00:00,13.65,30
13.7, 1.746, 90.8,93.5,2019-07-23 06:00:00,13.71,30
13.7, 1.347, 93.5,89.4,2019-07-23 07:00:00,14.68,30
14.7, 0.832, 89.4,83.8,2019-07-23 08:00:00,16.18,30
16.2, 0.999, 83.8,72.81,2019-07-23 09:00:00,18.67,30
18.7, 1.037, 72.8,65.74,2019-07-23 10:00:00,20.85,30
20.9, 0.864, 65.7,55.43,2019-07-23 11:00:00,22.93,30
22.9, 1.712, 55.4,51.5,2019-07-23 12:00:00,23.88,30
23.9, 2.854, 51.5,47.78,2019-07-23 13:00:00,24.6,30
24.6, 2.931, 47.8,48.55,2019-07-23 14:00:00,25.29,30
25.3, 2.613, 48.6,52.65,2019-07-23 15:00:00,24.6,30
24.6, 2.0, 52.7,56.0,2019-07-23 16:00:00,24.0,30
24.0, 1.765, 56.0,58.71,2019-07-23 17:00:00,23.62,30
23.6, 1.452, 58.7,61.32,2019-07-23 18:00:00,22.93,30
23.6, 2.402, 58.7,65.71,2019-07-23 19:00:00,21.96,30
22.0, 1.782, 65.7,66.01,2019-07-23 20:00:00,21.48,30
21.5, 2.036, 66.0,69.62,2019-07-23 21:00:00,20.19,30
20.2, 1.925, 69.6,69.77,2019-07-23 22:00:00,19.62,30
19.6, 1.833, 69.8,73.32,2019-07-23 23:00:00,18.68,30
18.7, 1.425, 73.3,77.57,2019-07-24 00:00:00,17.75,30
17.8, 0.801, 77.6,83.6,2019-07-24 01:00:00,16.87,30
16.9, 0.335, 83.6,86.3,2019-07-24 02:00:00,16.21,30
16.2, 1.057, 86.3,86.8,2019-07-24 03:00:00,15.7,30
15.7, 1.907, 86.8,88.4,2019-07-24 04:00:00,15.2,30
15.2, 2.525, 88.4,89.7,2019-07-24 05:00:00,14.68,30
14.7, 2.616, 89.7,88.6,2019-07-24 06:00:00,14.53,30
14.5, 2.519, 88.6,91.4,2019-07-24 07:00:00,14.25,30
14.3, 3.114, 91.4,92.0,2019-07-24 08:00:00,14.5,30
14.5, 3.314, 92.0,93.3,2019-07-24 09:00:00,14.67,30
14.7, 6.781, 93.3,92.8,2019-07-24 10:00:00,14.46,30
14.5, 8.33, 92.8,91.1,2019-07-24 11:00:00,14.26,30
14.3, 8.02, 91.1,90.3,2019-07-24 12:00:00,14.28,30
14.3, 6.784, 90.3,91.2,2019-07-24 13:00:00,14.47,30
14.5, 6.365, 91.2,90.2,2019-07-24 14:00:00,14.48,30
14.5, 6.36, 90.2,88.1,2019-07-24 15:00:00,14.66,30
14.7, 6.21, 88.1,88.6,2019-07-24 16:00:00,14.66,30
14.7, 4.968, 88.6,89.7,2019-07-24 17:00:00,14.57,30
14.6, 4.325, 89.7,90.8,2019-07-24 18:00:00,14.5,30
14.5, 4.239, 90.8,87.9,2019-07-24 19:00:00,14.81,30
14.8, 3.294, 87.9,84.8,2019-07-24 20:00:00,15.08,30
15.1, 3.384, 84.8,85.6,2019-07-24 21:00:00,14.83,30
14.8, 3.008, 85.6,86.3,2019-07-24 22:00:00,14.57,30
14.6, 2.556, 86.3,88.2,2019-07-24 23:00:00,14.23,30
14.2, 2.095, 88.2,89.5,2019-07-25 00:00:00,13.98,30
14.0, 2.202, 89.5,88.0,2019-07-25 01:00:00,13.87,30
13.9, 3.042, 88.0,87.9,2019-07-25 02:00:00,13.73,30
13.7, 3.339, 87.9,85.7,2019-07-25 03:00:00,13.77,30
13.8, 3.333, 85.7,84.5,2019-07-25 04:00:00,13.69,30
13.7, 2.165, 84.5,87.1,2019-07-25 05:00:00,13.39,30
13.4, 2.271, 87.1,87.7,2019-07-25 06:00:00,13.53,30
13.5, 2.409, 87.7,87.4,2019-07-25 07:00:00,13.98,30
14.0, 2.343, 87.4,78.59,2019-07-25 08:00:00,15.29,30
15.3, 3.281, 78.6,73.64,2019-07-25 09:00:00,16.48,30
16.5, 4.045, 73.6,66.68,2019-07-25 10:00:00,17.46,30
17.5, 3.683, 66.7,60.37,2019-07-25 11:00:00,18.65,30
18.7, 2.401, 60.4,53.54,2019-07-25 12:00:00,20.52,30
20.5, 2.765, 53.5,50.2,2019-07-25 13:00:00,21.33,30
21.3, 2.328, 50.2,46.3,2019-07-25 14:00:00,22.36,30
22.4, 4.445, 46.3,38.03,2019-07-25 15:00:00,23.8,30
23.8, 5.295, 38.0,34.57,2019-07-25 16:00:00,23.75,30
23.8, 5.511, 34.6,34.13,2019-07-25 17:00:00,23.44,30
23.4, 5.257, 34.1,35.59,2019-07-25 18:00:00,23.58,30
23.6, 4.701, 35.6,41.59,2019-07-25 19:00:00,22.6,30
22.6, 3.832, 41.6,48.26,2019-07-25 20:00:00,20.81,30
20.8, 3.98, 48.3,54.86,2019-07-25 21:00:00,19.21,30
19.2, 4.141, 54.9,58.31,2019-07-25 22:00:00,18.15,30
18.2, 3.47, 58.3,60.66,2019-07-25 23:00:00,17.33,30
17.3, 3.741, 60.7,61.1,2019-07-26 00:00:00,16.92,30
16.9, 3.763, 61.1,62.76,2019-07-26 01:00:00,16.45,30
16.5, 4.321, 62.8,64.74,2019-07-26 02:00:00,15.98,30
16.0, 3.542, 64.7,64.51,2019-07-26 03:00:00,15.98,30
16.0, 3.959, 64.5,67.31,2019-07-26 04:00:00,15.12,30
15.1, 2.221, 67.3,66.62,2019-07-26 05:00:00,15.07,30
15.1, 3.113, 66.6,64.57,2019-07-26 06:00:00,15.7,30
15.7, 2.33, 64.6,61.2,2019-07-26 07:00:00,17.08,30
17.1, 2.507, 61.2,58.19,2019-07-26 08:00:00,18.6,30
18.6, 5.112, 58.2,50.53,2019-07-26 09:00:00,20.29,30
20.3, 5.738, 50.5,48.12,2019-07-26 10:00:00,21.13,30
21.1, 5.666, 48.1,46.28,2019-07-26 11:00:00,22.24,30
22.2, 6.092, 46.3,42.26,2019-07-26 12:00:00,23.07,30
23.1, 5.992, 42.3,41.23,2019-07-26 13:00:00,23.25,30
23.3, 4.698, 41.2,43.69,2019-07-26 14:00:00,22.89,30
22.9, 5.536, 43.7,43.71,2019-07-26 15:00:00,23.1,30
23.1, 5.903, 43.7,41.51,2019-07-26 16:00:00,22.17,30
22.2, 3.388, 41.5,46.12,2019-07-26 17:00:00,21.12,30
21.1, 4.33, 46.1,51.64,2019-07-26 18:00:00,20.48,30
20.5, 3.618, 51.6,56.31,2019-07-26 19:00:00,19.8,30
19.8, 4.152, 56.3,55.69,2019-07-26 20:00:00,19.19,30
19.2, 4.384, 55.7,58.8,2019-07-26 21:00:00,17.89,30
17.9, 3.607, 58.8,59.92,2019-07-26 22:00:00,17.43,30
17.4, 2.574, 59.9,62.47,2019-07-26 23:00:00,16.86,30
16.9, 2.449, 62.5,61.94,2019-07-27 00:00:00,16.89,30
16.9, 1.256, 61.9,66.19,2019-07-27 01:00:00,16.32,30
16.3, 1.121, 66.2,69.51,2019-07-27 02:00:00,15.85,30
15.9, 2.456, 69.5,69.32,2019-07-27 03:00:00,15.73,30
15.7, 2.227, 69.3,70.47,2019-07-27 04:00:00,15.45,30
15.5, 3.407, 70.5,71.56,2019-07-27 05:00:00,15.19,30
15.2, 3.662, 71.6,72.04,2019-07-27 06:00:00,15.2,30
15.2, 3.214, 72.0,75.74,2019-07-27 07:00:00,14.94,30
14.9, 3.097, 75.7,75.15,2019-07-27 08:00:00,15.51,30
15.5, 3.875, 75.2,73.12,2019-07-27 09:00:00,15.93,30
15.9, 4.462, 73.1,73.39,2019-07-27 10:00:00,16.13,30
16.1, 3.503, 73.4,81.1,2019-07-27 11:00:00,15.59,30
15.6, 3.797, 81.1,83.6,2019-07-27 12:00:00,15.51,30
15.5, 4.195, 83.6,88.7,2019-07-27 13:00:00,14.92,30
