time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2018-07-02,8.7,13.8,8.8,27
2018-07-03,0.7,17.0,8.8,27
2018-07-04,0.6,22.4,9.3,27
2018-07-05,0.5,28.9,10.3,27
2018-07-06,0.4,30.9,13.1,27
2018-07-07,0.8,22.7,13.1,27
2018-07-08,0.4,25.9,10.0,27
