RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.0, 120.6, None, None, None, None, None, None, None, None, 118.8, None, None, -4.82, None, None, None, 28.61, None, None, None, None, None,2017-12-03 00:00:00, None,49
None, None, None, None, 0.0, 147.1, None, None, None, None, None, None, None, None, 115.1, None, None, -4.702, None, None, None, 42.18, None, None, None, None, None,2017-12-03 01:00:00, None,49
None, None, None, None, 0.0, 126.1, None, None, None, None, None, None, None, None, 119.0, None, None, -4.622, None, None, None, 29.09, None, None, None, None, None,2017-12-03 02:00:00, None,49
None, None, None, None, 0.0, 125.2, None, None, None, None, None, None, None, None, 118.7, None, None, -4.638, None, None, None, 27.07, None, None, None, None, None,2017-12-03 03:00:00, None,49
None, None, None, None, 0.0, 119.2, None, None, None, None, None, None, None, None, 119.2, None, None, -4.6, None, None, None, 28.67, None, None, None, None, None,2017-12-03 04:00:00, None,49
None, None, None, None, 0.0, 121.8, None, None, None, None, None, None, None, None, 119.3, None, None, -4.613, None, None, None, 26.07, None, None, None, None, None,2017-12-03 05:00:00, None,49
None, None, None, None, 0.0, 120.2, None, None, None, None, None, None, None, None, 119.6, None, None, -4.662, None, None, None, 30.87, None, None, None, None, None,2017-12-03 06:00:00, None,49
None, None, None, None, 0.0, 123.4, None, None, None, None, None, None, None, None, 116.5, None, None, -4.93, None, None, None, 30.5, None, None, None, None, None,2017-12-03 07:00:00, None,49
None, None, None, None, 0.0, 124.5, None, None, None, None, None, None, None, None, 114.3, None, None, -5.13, None, None, None, 25.1, None, None, None, None, None,2017-12-03 08:00:00, None,49
None, None, None, None, 0.0, 134.0, None, None, None, None, None, None, None, None, 114.7, None, None, -5.635, None, None, None, 58.07, None, None, None, None, None,2017-12-03 09:00:00, None,49
