TempC,time,RH,week_of_year
10.394,2019-06-18 00:00:00,96.2,25
9.386,2019-06-18 01:00:00,96.4,25
9.361,2019-06-18 02:00:00,96.9,25
7.895,2019-06-18 03:00:00,97.0,25
6.433,2019-06-18 04:00:00,97.2,25
6.813,2019-06-18 05:00:00,97.8,25
8.07,2019-06-18 06:00:00,94.5,25
10.296,2019-06-18 07:00:00,90.6,25
11.686,2019-06-18 08:00:00,73.6,25
11.734,2019-06-18 09:00:00,65.6,25
13.04,2019-06-18 10:00:00,61.6,25
13.618,2019-06-18 11:00:00,54.9,25
15.103,2019-06-18 12:00:00,49.9,25
15.414,2019-06-18 13:00:00,45.0,25
15.629,2019-06-18 14:00:00,40.1,25
17.677,2019-06-18 15:00:00,39.3,25
17.653,2019-06-18 16:00:00,38.1,25
15.509,2019-06-18 17:00:00,39.3,25
14.385,2019-06-18 18:00:00,45.2,25
12.606,2019-06-18 19:00:00,46.4,25
11.71,2019-06-18 20:00:00,51.0,25
9.41,2019-06-18 21:00:00,62.3,25
8.22,2019-06-18 22:00:00,71.0,25
7.87,2019-06-18 23:00:00,75.2,25
6.914,2019-06-19 00:00:00,75.6,25
6.408,2019-06-19 01:00:00,82.7,25
5.616,2019-06-19 02:00:00,88.3,25
5.539,2019-06-19 03:00:00,92.4,25
5.282,2019-06-19 04:00:00,94.2,25
5.796,2019-06-19 05:00:00,95.5,25
6.23,2019-06-19 06:00:00,95.4,25
6.839,2019-06-19 07:00:00,94.1,25
7.569,2019-06-19 08:00:00,88.7,25
9.114,2019-06-19 09:00:00,80.7,25
10.051,2019-06-19 10:00:00,70.6,25
9.903,2019-06-19 11:00:00,62.7,25
11.953,2019-06-19 12:00:00,60.4,25
11.565,2019-06-19 13:00:00,59.9,25
15.199,2019-06-19 14:00:00,51.1,25
13.401,2019-06-19 15:00:00,47.7,25
11.589,2019-06-19 16:00:00,47.3,25
9.854,2019-06-19 17:00:00,79.7,25
9.657,2019-06-19 18:00:00,73.1,25
9.829,2019-06-19 19:00:00,70.5,25
8.369,2019-06-19 20:00:00,77.8,25
6.864,2019-06-19 21:00:00,86.5,25
6.077,2019-06-19 22:00:00,89.8,25
5.334,2019-06-19 23:00:00,89.0,25
4.636,2019-06-20 00:00:00,90.8,25
4.115,2019-06-20 01:00:00,91.8,25
1.967,2019-06-20 02:00:00,93.4,25
