RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
96.9, None, None, None, 6.761, 146.4, -1.0, -0.8, None, None, None, None, None, 92.0, None, 91.8, None, None, -0.57, None, -0.4, 97.0, None, 34.26, None, -0.6, 0.1, 0.0,2022-01-15 00:00:00,3
96.9, None, None, None, 7.302, 154.9, -1.0, -0.8, None, None, None, None, None, 92.0, None, 91.7, None, None, -0.377, None, -0.4, 97.0, None, 43.36, None, -0.4, -0.1, 0.0,2022-01-15 01:00:00,3
96.9, None, None, None, 7.83, 151.0, -1.0, -0.8, None, None, None, None, None, 92.0, None, 91.6, None, None, -0.468, None, -0.4, 97.0, None, 31.17, None, -0.5, 0.1, 0.0,2022-01-15 02:00:00,3
96.9, None, None, None, 5.341, 178.1, -1.0, -0.8, None, None, None, None, None, 91.0, None, 91.4, None, None, -0.522, None, -0.4, 97.0, None, 46.18, None, -0.5, 0.1, 0.0,2022-01-15 03:00:00,3
97.0, None, None, None, 12.17, 138.8, -1.0, -0.8, None, None, None, None, None, 92.0, None, 92.0, None, None, -0.555, None, -0.4, 97.0, None, 32.41, None, -0.6, -0.6, 1.0,2022-01-15 04:00:00,3
97.0, None, None, None, 10.65, 141.0, -1.0, -0.8, None, None, None, None, None, 92.0, None, 92.1, None, None, -0.737, None, -0.4, 97.0, None, 29.92, None, -0.7, 0.7, 0.0,2022-01-15 05:00:00,3
97.0, None, None, None, 9.85, 147.3, -1.0, -0.9, None, None, None, None, None, 93.0, None, 92.9, None, None, -0.861, None, -0.4, 97.0, None, 30.29, None, -0.9, 0.2, 1.0,2022-01-15 06:00:00,3
97.0, None, None, None, 10.83, 143.4, -1.0, -0.9, None, None, None, None, None, 94.0, None, 93.7, None, None, -0.813, None, -0.8, 97.0, None, 29.12, None, -0.8, -0.2, 1.0,2022-01-15 07:00:00,3
96.9, None, None, None, 9.2, 141.9, -1.0, -0.9, None, None, None, None, None, 94.0, None, 93.6, None, None, -0.722, None, -0.7, 97.0, None, 29.82, None, -0.7, 0.2, 0.0,2022-01-15 08:00:00,3
96.9, None, None, None, 8.22, 138.1, -1.0, -0.9, None, None, None, None, None, 94.0, None, 93.6, None, None, -0.813, None, -0.7, 97.0, None, 32.1, None, -0.8, 0.0, 0.0,2022-01-15 09:00:00,3
