air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
7.1,6.8,2022-01-15 00:00:00,8.6,3
6.7,6.6,2022-01-15 01:00:00,8.6,3
6.2,6.2,2022-01-15 02:00:00,8.6,3
6.6,6.2,2022-01-15 03:00:00,8.6,3
6.6,6.2,2022-01-15 04:00:00,8.6,3
6.5,6.2,2022-01-15 05:00:00,8.6,3
6.1,5.9,2022-01-15 06:00:00,8.6,3
6.2,6.0,2022-01-15 07:00:00,6.4,3
5.9,5.8,2022-01-15 08:00:00,6.4,3
5.7,5.4,2022-01-15 09:00:00,6.4,3
5.4,5.3,2022-01-15 10:00:00,6.4,3
5.5,5.3,2022-01-15 11:00:00,6.4,3
5.5,5.3,2022-01-15 12:00:00,6.4,3
5.4,5.3,2022-01-15 13:00:00,6.4,3
5.4,5.3,2022-01-15 14:00:00,6.4,3
5.4,5.3,2022-01-15 15:00:00,6.4,3
5.9,5.3,2022-01-15 16:00:00,6.4,3
6.1,5.3,2022-01-15 17:00:00,6.4,3
5.8,5.3,2022-01-15 18:00:00,6.4,3
5.7,5.5,2022-01-15 19:00:00,5.9,3
5.6,5.5,2022-01-15 20:00:00,5.9,3
5.3,5.3,2022-01-15 21:00:00,5.9,3
5.4,5.2,2022-01-15 22:00:00,5.9,3
5.6,5.2,2022-01-15 23:00:00,5.9,3
5.3,5.2,2022-01-16 00:00:00,5.9,3
5.1,5.0,2022-01-16 01:00:00,5.9,3
5.4,5.0,2022-01-16 02:00:00,5.9,3
5.0,4.9,2022-01-16 03:00:00,5.9,3
5.2,4.9,2022-01-16 04:00:00,5.9,3
4.8,4.7,2022-01-16 05:00:00,5.9,3
5.2,4.7,2022-01-16 06:00:00,5.9,3
5.2,5.0,2022-01-16 07:00:00,5.2,3
4.6,4.6,2022-01-16 08:00:00,5.2,3
4.9,4.6,2022-01-16 09:00:00,5.2,3
4.9,4.5,2022-01-16 10:00:00,5.2,3
5.6,4.5,2022-01-16 11:00:00,5.7,3
6.5,4.5,2022-01-16 12:00:00,6.6,3
7.0,4.5,2022-01-16 13:00:00,8.2,3
6.0,4.5,2022-01-16 14:00:00,8.2,3
6.2,4.5,2022-01-16 15:00:00,8.2,3
5.8,4.5,2022-01-16 16:00:00,8.2,3
5.2,4.5,2022-01-16 17:00:00,8.2,3
4.9,4.5,2022-01-16 18:00:00,8.2,3
4.9,4.8,2022-01-16 19:00:00,4.9,3
5.0,4.8,2022-01-16 20:00:00,5.0,3
5.1,4.8,2022-01-16 21:00:00,5.2,3
5.3,4.8,2022-01-16 22:00:00,5.4,3
5.1,4.8,2022-01-16 23:00:00,5.4,3
5.2,4.8,2022-01-17 00:00:00,5.4,3
5.1,4.8,2022-01-17 01:00:00,5.4,3
4.9,4.8,2022-01-17 02:00:00,5.4,3
4.7,4.6,2022-01-17 03:00:00,5.4,3
4.6,4.4,2022-01-17 04:00:00,5.4,3
4.8,4.4,2022-01-17 05:00:00,5.4,3
4.7,4.4,2022-01-17 06:00:00,5.4,3
4.8,4.7,2022-01-17 07:00:00,4.9,3
5.0,4.7,2022-01-17 08:00:00,5.1,3
5.1,4.7,2022-01-17 09:00:00,5.2,3
5.5,4.7,2022-01-17 10:00:00,5.5,3
6.0,4.7,2022-01-17 11:00:00,6.0,3
6.9,4.7,2022-01-17 12:00:00,7.0,3
6.5,4.7,2022-01-17 13:00:00,7.0,3
7.0,4.7,2022-01-17 14:00:00,7.0,3
6.4,4.7,2022-01-17 15:00:00,7.1,3
6.3,4.7,2022-01-17 16:00:00,7.1,3
6.0,4.7,2022-01-17 17:00:00,7.1,3
5.7,4.7,2022-01-17 18:00:00,7.1,3
5.6,5.6,2022-01-17 19:00:00,5.7,3
5.6,5.5,2022-01-17 20:00:00,5.7,3
5.7,5.5,2022-01-17 21:00:00,5.7,3
5.5,5.5,2022-01-17 22:00:00,5.8,3
5.7,5.5,2022-01-17 23:00:00,5.8,3
5.8,5.5,2022-01-18 00:00:00,5.9,3
5.8,5.5,2022-01-18 01:00:00,5.9,3
5.9,5.5,2022-01-18 02:00:00,6.0,3
5.8,5.5,2022-01-18 03:00:00,6.0,3
5.8,5.5,2022-01-18 04:00:00,6.0,3
5.8,5.5,2022-01-18 05:00:00,6.0,3
5.6,5.5,2022-01-18 06:00:00,6.0,3
5.5,5.5,2022-01-18 07:00:00,5.6,3
5.7,5.5,2022-01-18 08:00:00,5.7,3
5.8,5.5,2022-01-18 09:00:00,5.8,3
5.9,5.5,2022-01-18 10:00:00,5.9,3
6.2,5.5,2022-01-18 11:00:00,6.2,3
6.3,5.5,2022-01-18 12:00:00,6.3,3
6.5,5.5,2022-01-18 13:00:00,6.5,3
6.9,5.5,2022-01-18 14:00:00,6.9,3
6.7,5.5,2022-01-18 15:00:00,6.9,3
6.8,5.5,2022-01-18 16:00:00,6.9,3
6.3,5.5,2022-01-18 17:00:00,6.9,3
6.3,5.5,2022-01-18 18:00:00,6.9,3
6.3,6.3,2022-01-18 19:00:00,6.5,3
6.2,6.2,2022-01-18 20:00:00,6.5,3
6.5,6.2,2022-01-18 21:00:00,6.5,3
6.4,6.2,2022-01-18 22:00:00,6.5,3
6.5,6.2,2022-01-18 23:00:00,6.5,3
6.5,6.2,2022-01-19 00:00:00,6.6,3
6.5,6.2,2022-01-19 01:00:00,6.6,3
6.3,6.2,2022-01-19 02:00:00,6.6,3
6.5,6.2,2022-01-19 03:00:00,6.6,3
6.6,6.2,2022-01-19 04:00:00,6.7,3
6.5,6.2,2022-01-19 05:00:00,6.8,3
6.4,6.2,2022-01-19 06:00:00,6.8,3
6.4,6.4,2022-01-19 07:00:00,6.6,3
6.2,6.2,2022-01-19 08:00:00,6.6,3
6.4,6.2,2022-01-19 09:00:00,6.7,3
7.1,6.2,2022-01-19 11:00:00,7.1,3
7.7,6.2,2022-01-19 12:00:00,7.7,3
8.2,6.2,2022-01-19 13:00:00,8.2,3
8.4,6.2,2022-01-19 14:00:00,8.4,3
8.7,6.2,2022-01-19 15:00:00,8.7,3
8.4,6.2,2022-01-19 16:00:00,8.7,3
8.1,6.2,2022-01-19 17:00:00,8.7,3
7.6,6.2,2022-01-19 18:00:00,8.7,3
7.2,7.2,2022-01-19 19:00:00,7.7,3
7.1,7.1,2022-01-19 20:00:00,7.7,3
6.9,6.9,2022-01-19 21:00:00,7.7,3
6.8,6.7,2022-01-19 22:00:00,7.7,3
7.0,6.7,2022-01-19 23:00:00,7.7,3
6.5,6.4,2022-01-20 00:00:00,7.7,3
6.8,6.4,2022-01-20 01:00:00,7.7,3
6.7,6.4,2022-01-20 02:00:00,7.7,3
6.9,6.4,2022-01-20 03:00:00,7.7,3
6.7,6.4,2022-01-20 04:00:00,7.7,3
7.9,6.4,2022-01-20 05:00:00,7.9,3
7.8,6.4,2022-01-20 06:00:00,8.4,3
8.1,7.7,2022-01-20 07:00:00,8.6,3
8.6,7.7,2022-01-20 08:00:00,8.7,3
8.5,7.7,2022-01-20 09:00:00,8.8,3
8.6,7.7,2022-01-20 10:00:00,8.8,3
9.5,7.7,2022-01-20 11:00:00,9.5,3
10.3,7.7,2022-01-20 12:00:00,10.5,3
10.3,7.7,2022-01-20 13:00:00,10.6,3
9.7,7.7,2022-01-20 14:00:00,10.6,3
9.3,7.7,2022-01-20 15:00:00,10.6,3
8.4,7.7,2022-01-20 16:00:00,10.6,3
7.9,7.6,2022-01-20 17:00:00,10.6,3
7.6,7.5,2022-01-20 18:00:00,10.6,3
7.2,7.2,2022-01-20 19:00:00,7.6,3
6.8,6.8,2022-01-20 20:00:00,7.6,3
6.7,6.7,2022-01-20 21:00:00,7.6,3
6.4,6.4,2022-01-20 22:00:00,7.6,3
6.4,6.2,2022-01-20 23:00:00,7.6,3
5.9,5.8,2022-01-21 00:00:00,7.6,3
5.8,5.6,2022-01-21 01:00:00,7.6,3
6.0,5.6,2022-01-21 02:00:00,7.6,3
5.7,5.6,2022-01-21 03:00:00,7.6,3
5.5,5.1,2022-01-21 04:00:00,7.6,3
5.9,5.1,2022-01-21 05:00:00,7.6,3
5.7,5.1,2022-01-21 06:00:00,7.6,3
5.2,5.2,2022-01-21 07:00:00,5.7,3
5.2,5.0,2022-01-21 08:00:00,5.7,3
5.3,5.0,2022-01-21 09:00:00,5.7,3
5.8,4.7,2022-01-21 10:00:00,5.9,3
5.2,4.7,2022-01-21 11:00:00,5.9,3
5.5,4.7,2022-01-21 12:00:00,5.9,3
6.1,4.7,2022-01-21 13:00:00,6.1,3
6.6,4.7,2022-01-21 14:00:00,6.6,3
7.0,4.7,2022-01-21 15:00:00,7.3,3
6.8,4.7,2022-01-21 16:00:00,7.8,3
6.1,4.7,2022-01-21 17:00:00,7.8,3
5.5,4.7,2022-01-21 18:00:00,7.8,3
5.9,5.5,2022-01-21 19:00:00,5.9,3
5.6,5.5,2022-01-21 20:00:00,5.9,3
5.8,5.5,2022-01-21 21:00:00,5.9,3
5.9,5.5,2022-01-21 22:00:00,6.0,3
5.8,5.5,2022-01-21 23:00:00,6.0,3
