pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.0, 2.793, 65.31, 3.0, 65.0, -3.0, 2.8, 1.2, -3.0, 0.0, 0.0,2022-01-15 00:00:00, None,3
0.0, 2.858, 64.39, 3.3, 64.0, -3.0, 2.9, 1.2, -3.0, 0.0, 0.0,2022-01-15 01:00:00, None,3
0.0, 2.731, 64.7, 3.3, 65.0, -3.0, 2.7, 1.2, -3.0, 0.0, 0.0,2022-01-15 02:00:00, None,3
0.0, 1.773, 69.63, 3.3, 70.0, -3.0, 1.8, 1.2, -3.0, 0.0, 0.0,2022-01-15 03:00:00, None,3
0.0, 1.708, 69.36, 3.3, 69.0, -3.0, 1.7, 1.2, -3.0, 0.0, 0.0,2022-01-15 04:00:00, None,3
0.0, 1.255, 73.77, 3.3, 74.0, -3.0, 1.3, 0.5, -3.0, 0.0, 0.0,2022-01-15 05:00:00, None,3
0.0, 0.549, 74.28, 3.3, 74.0, -3.0, 0.5, 0.1, -3.0, 0.0, 0.0,2022-01-15 06:00:00, None,3
0.0, 2.785, 65.94, 3.1, 66.0, -3.0, 2.8, 0.4, -3.0, 0.0, 0.0,2022-01-15 07:00:00, None,3
0.0, 3.536, 63.82, 3.5, 64.0, -3.0, 3.5, 0.4, -3.0, 0.0, 0.0,2022-01-15 08:00:00, None,3
0.0, 3.638, 63.96, 3.7, 64.0, -3.0, 3.6, 0.4, -3.0, 0.0, 0.0,2022-01-15 09:00:00, None,3
0.0, 3.819, 64.11, 3.9, 64.0, -2.0, 3.8, 0.4, -2.0, 0.0, 0.0,2022-01-15 10:00:00, None,3
0.0, 4.344, 60.73, 4.4, 61.0, -3.0, 4.3, 0.4, -3.0, 0.0, 0.0,2022-01-15 11:00:00, None,3
0.0, 4.529, 60.71, 4.7, 61.0, -2.0, 4.5, 0.4, -2.0, 0.0, 0.0,2022-01-15 12:00:00, None,3
0.0, 4.403, 60.23, 4.7, 60.0, -2.0, 4.4, 0.4, -2.0, 0.0, 0.0,2022-01-15 13:00:00, None,3
0.0, 4.431, 59.15, 5.0, 59.0, -3.0, 4.4, 0.4, -3.0, 0.0, 0.0,2022-01-15 14:00:00, None,3
0.0, 4.225, 59.27, 5.0, 59.0, -3.0, 4.2, 0.4, -3.0, 0.0, 0.0,2022-01-15 15:00:00, None,3
0.0, 3.991, 59.4, 5.0, 59.0, -3.0, 4.0, 0.4, -3.0, 0.0, 0.0,2022-01-15 16:00:00, None,3
0.0, 3.788, 59.07, 5.0, 59.0, -3.0, 3.8, 0.4, -3.0, 0.0, 0.0,2022-01-15 17:00:00, None,3
0.0, 3.437, 60.28, 5.0, 60.0, -3.0, 3.4, 0.4, -3.0, 0.0, 0.0,2022-01-15 18:00:00, None,3
0.0, 3.336, 59.31, 3.6, 59.0, -4.0, 3.3, 3.1, -4.0, 0.0, 0.0,2022-01-15 19:00:00, None,3
0.0, 2.946, 58.85, 3.6, 59.0, -4.0, 2.9, 2.7, -4.0, 0.0, 0.0,2022-01-15 20:00:00, None,3
0.0, 0.656, 68.4, 3.6, 68.0, -4.0, 0.7, 0.7, -4.0, 0.0, 0.0,2022-01-15 21:00:00, None,3
0.0, 0.484, 67.14, 3.6, 67.0, -5.0, 0.5, -0.5, -5.0, 0.0, 0.0,2022-01-15 22:00:00, None,3
0.0, -2.099, 75.55, 3.6, 76.0, -5.0, -2.1, -2.0, -5.0, 0.0, 0.0,2022-01-15 23:00:00, None,3
0.0, -2.636, 79.37, 3.6, 79.0, -5.0, -2.6, -3.0, -5.0, 0.0, 0.0,2022-01-16 00:00:00, None,3
0.0, -3.602, 81.4, 3.6, 81.0, -6.0, -3.6, -3.8, -6.0, 0.0, 0.0,2022-01-16 01:00:00, None,3
0.0, -4.489, 84.5, 3.6, 85.0, -6.0, -4.5, -4.9, -6.0, 0.0, 0.0,2022-01-16 02:00:00, None,3
0.0, -5.411, 86.0, 3.6, 86.0, -7.0, -5.4, -5.8, -7.0, 0.0, 0.0,2022-01-16 03:00:00, None,3
0.0, -5.754, 86.6, 3.6, 87.0, -7.0, -5.8, -5.8, -7.0, 0.0, 0.0,2022-01-16 04:00:00, None,3
0.0, -5.98, 86.6, 3.6, 87.0, -8.0, -6.0, -6.1, -8.0, 0.0, 0.0,2022-01-16 05:00:00, None,3
0.0, -4.505, 86.9, 3.6, 87.0, -6.0, -4.5, -6.1, -6.0, 0.0, 0.0,2022-01-16 06:00:00, None,3
0.0, -3.757, 84.5, -3.5, 85.0, -6.0, -3.8, -4.7, -6.0, 0.0, 0.0,2022-01-16 07:00:00, None,3
0.0, -3.7, 83.2, -3.4, 83.0, -6.0, -3.7, -4.7, -6.0, 0.0, 0.0,2022-01-16 08:00:00, None,3
0.0, -1.313, 76.94, -1.5, 77.0, -4.0, -1.3, -4.7, -4.0, 0.0, 0.0,2022-01-16 09:00:00, None,3
0.0, 1.311, 60.21, 1.3, 60.0, -5.0, 1.3, -4.7, -5.0, 0.0, 0.0,2022-01-16 10:00:00, None,3
0.0, 2.78, 53.16, 2.9, 53.0, -6.0, 2.8, -4.7, -6.0, 0.0, 0.0,2022-01-16 11:00:00, None,3
0.0, 2.849, 55.15, 3.2, 55.0, -5.0, 2.8, -4.7, -5.0, 0.0, 0.0,2022-01-16 12:00:00, None,3
0.0, 2.928, 55.74, 3.2, 56.0, -5.0, 2.9, -4.7, -5.0, 0.0, 0.0,2022-01-16 13:00:00, None,3
0.0, 3.451, 55.21, 3.7, 55.0, -5.0, 3.5, -4.7, -5.0, 0.0, 0.0,2022-01-16 14:00:00, None,3
0.0, 3.316, 56.75, 3.7, 57.0, -4.0, 3.3, -4.7, -4.0, 0.0, 0.0,2022-01-16 15:00:00, None,3
0.0, 2.954, 58.75, 3.7, 59.0, -4.0, 3.0, -4.7, -4.0, 0.0, 0.0,2022-01-16 16:00:00, None,3
0.0, 3.061, 58.54, 3.7, 59.0, -4.0, 3.1, -4.7, -4.0, 0.0, 0.0,2022-01-16 17:00:00, None,3
0.0, 2.621, 61.27, 3.7, 61.0, -4.0, 2.6, -4.7, -4.0, 0.0, 0.0,2022-01-16 18:00:00, None,3
0.0, 2.847, 60.51, 3.4, 61.0, -4.0, 2.8, 2.6, -4.0, 0.0, 0.0,2022-01-16 19:00:00, None,3
0.0, 2.878, 62.64, 3.4, 63.0, -3.0, 2.9, 2.6, -3.0, 0.0, 0.0,2022-01-16 20:00:00, None,3
0.0, 3.491, 61.75, 3.4, 62.0, -3.0, 3.5, 2.6, -3.0, 0.0, 0.0,2022-01-16 21:00:00, None,3
0.0, 3.474, 62.96, 3.5, 63.0, -3.0, 3.5, 2.6, -3.0, 0.0, 0.0,2022-01-16 22:00:00, None,3
0.0, 3.652, 63.1, 3.7, 63.0, -3.0, 3.7, 2.6, -3.0, 0.0, 0.0,2022-01-16 23:00:00, None,3
0.0, 3.443, 63.7, 3.9, 64.0, -3.0, 3.4, 2.6, -3.0, 0.0, 0.0,2022-01-17 00:00:00, None,3
0.0, 3.48, 63.71, 3.9, 64.0, -3.0, 3.5, 2.6, -3.0, 0.0, 0.0,2022-01-17 01:00:00, None,3
0.0, 3.562, 62.69, 3.9, 63.0, -3.0, 3.6, 2.6, -3.0, 0.0, 0.0,2022-01-17 02:00:00, None,3
0.0, 3.627, 63.49, 3.9, 63.0, -3.0, 3.6, 2.6, -3.0, 0.0, 0.0,2022-01-17 03:00:00, None,3
0.0, 3.531, 63.24, 3.9, 63.0, -3.0, 3.5, 2.6, -3.0, 0.0, 0.0,2022-01-17 04:00:00, None,3
0.0, 3.565, 63.01, 3.9, 63.0, -3.0, 3.6, 2.6, -3.0, 0.0, 0.0,2022-01-17 05:00:00, None,3
0.0, 3.565, 62.08, 3.9, 62.0, -3.0, 3.6, 2.6, -3.0, 0.0, 0.0,2022-01-17 06:00:00, None,3
0.0, 3.562, 61.87, 3.9, 62.0, -3.0, 3.6, 3.5, -3.0, 0.0, 0.0,2022-01-17 07:00:00, None,3
0.0, 3.745, 61.33, 3.9, 61.0, -3.0, 3.7, 3.4, -3.0, 0.0, 0.0,2022-01-17 08:00:00, None,3
0.0, 4.328, 58.27, 4.2, 58.0, -3.0, 4.3, 3.4, -3.0, 0.0, 0.0,2022-01-17 09:00:00, None,3
0.0, 4.542, 56.47, 4.6, 56.0, -3.0, 4.5, 3.4, -3.0, 0.0, 0.0,2022-01-17 10:00:00, None,3
0.0, 5.768, 47.16, 5.9, 47.0, -4.0, 5.8, 3.4, -4.0, 0.0, 0.0,2022-01-17 11:00:00, None,3
0.0, 6.797, 43.11, 7.1, 43.0, -5.0, 6.8, 3.4, -5.0, 0.0, 0.0,2022-01-17 12:00:00, None,3
0.0, 6.972, 43.91, 7.1, 44.0, -4.0, 7.0, 3.4, -4.0, 0.0, 0.0,2022-01-17 13:00:00, None,3
0.0, 6.96, 45.81, 7.3, 46.0, -4.0, 7.0, 3.4, -4.0, 0.0, 0.0,2022-01-17 14:00:00, None,3
0.0, 6.049, 49.46, 7.3, 49.0, -4.0, 6.0, 3.4, -4.0, 0.0, 0.0,2022-01-17 15:00:00, None,3
0.0, 5.653, 51.96, 7.3, 52.0, -3.0, 5.7, 3.4, -3.0, 0.0, 0.0,2022-01-17 16:00:00, None,3
0.0, 5.213, 52.39, 7.3, 52.0, -4.0, 5.2, 3.4, -4.0, 0.0, 0.0,2022-01-17 17:00:00, None,3
0.0, 5.147, 52.19, 7.3, 52.0, -4.0, 5.1, 3.4, -4.0, 0.0, 0.0,2022-01-17 18:00:00, None,3
0.0, 4.537, 55.02, 5.2, 55.0, -4.0, 4.5, 4.6, -4.0, 0.0, 0.0,2022-01-17 19:00:00, None,3
0.0, 3.525, 59.31, 5.2, 59.0, -3.0, 3.5, 3.6, -3.0, 0.0, 0.0,2022-01-17 20:00:00, None,3
0.0, 3.726, 59.19, 5.2, 59.0, -3.0, 3.7, 3.5, -3.0, 0.0, 0.0,2022-01-17 21:00:00, None,3
0.0, 3.861, 59.43, 5.2, 59.0, -3.0, 3.9, 3.5, -3.0, 0.0, 0.0,2022-01-17 22:00:00, None,3
0.0, 3.802, 60.85, 5.2, 61.0, -3.0, 3.8, 3.5, -3.0, 0.0, 0.0,2022-01-17 23:00:00, None,3
0.0, 3.793, 59.63, 5.2, 60.0, -3.0, 3.8, 3.5, -3.0, 0.0, 0.0,2022-01-18 00:00:00, None,3
0.0, -0.11, 68.3, 5.2, 68.0, -5.0, -0.1, 0.0, -5.0, 0.0, 0.0,2022-01-18 01:00:00, None,3
0.0, -3.21, 71.35, 5.2, 71.0, -7.0, -3.2, -3.0, -7.0, 0.0, 0.0,2022-01-18 02:00:00, None,3
0.0, -5.539, 70.8, 5.2, 71.0, -9.0, -5.5, -5.5, -9.0, 0.0, 0.0,2022-01-18 03:00:00, None,3
0.0, -7.42, 71.48, 5.2, 71.0, -11.0, -7.4, -7.4, -11.0, 0.0, 0.0,2022-01-18 04:00:00, None,3
0.0, -10.46, 69.94, 5.2, 70.0, -14.0, -10.5, -10.4, -14.0, 0.0, 0.0,2022-01-18 05:00:00, None,3
0.0, -11.4, 74.61, 5.2, 75.0, -14.0, -11.4, -11.7, -14.0, 0.1, 0.0,2022-01-18 06:00:00, None,3
0.0, -11.6, 63.98, -10.8, 64.0, -17.0, -11.6, -11.8, -17.0, 0.0, 0.0,2022-01-18 07:00:00, None,3
0.0, -11.7, 67.0, -10.8, 67.0, -16.0, -11.7, -12.0, -16.0, 0.0, 0.0,2022-01-18 08:00:00, None,3
0.0, -11.5, 60.47, -10.8, 60.0, -17.0, -11.5, -12.2, -17.0, 0.1, 0.0,2022-01-18 09:00:00, None,3
0.0, -11.02, 56.84, -10.8, 57.0, -17.0, -11.0, -12.2, -17.0, 0.0, 0.0,2022-01-18 10:00:00, None,3
0.3, -10.92, 67.02, -10.7, 67.0, -15.0, -10.9, -12.2, -15.0, 0.3, 0.0,2022-01-18 11:00:00, None,3
0.3, -10.39, 61.54, -10.3, 62.0, -16.0, -10.4, -12.2, -16.0, 0.0, 0.0,2022-01-18 12:00:00, None,3
0.3, -10.32, 63.36, -10.1, 63.0, -15.0, -10.3, -12.2, -15.0, 0.0, 0.0,2022-01-18 13:00:00, None,3
0.3, -10.88, 64.54, -10.1, 65.0, -16.0, -10.9, -12.2, -16.0, 0.0, 0.0,2022-01-18 14:00:00, None,3
0.3, -11.29, 64.93, -10.1, 65.0, -16.0, -11.3, -12.2, -16.0, 0.0, 0.0,2022-01-18 15:00:00, None,3
0.3, -12.79, 67.86, -10.1, 68.0, -17.0, -12.8, -12.9, -17.0, 0.0, 0.0,2022-01-18 16:00:00, None,3
0.3, -14.92, 70.85, -10.1, 71.0, -19.0, -14.9, -14.9, -19.0, 0.0, 0.0,2022-01-18 17:00:00, None,3
0.3, -15.84, 72.93, -10.1, 73.0, -19.0, -15.8, -15.9, -19.0, 0.0, 0.0,2022-01-18 18:00:00, None,3
0.3, -16.68, 74.37, -15.8, 74.0, -20.0, -16.7, -16.8, -20.0, 0.0, 0.0,2022-01-18 19:00:00, None,3
0.3, -17.4, 74.93, -15.8, 75.0, -20.0, -17.4, -17.4, -20.0, 0.0, 0.0,2022-01-18 20:00:00, None,3
0.3, -17.82, 75.59, -15.8, 76.0, -21.0, -17.8, -18.0, -21.0, 0.0, 0.0,2022-01-18 21:00:00, None,3
0.3, -18.48, 75.87, -15.8, 76.0, -21.0, -18.5, -18.6, -21.0, 0.0, 0.0,2022-01-18 22:00:00, None,3
0.3, -18.84, 76.42, -15.8, 76.0, -22.0, -18.8, -19.0, -22.0, 0.0, 0.0,2022-01-18 23:00:00, None,3
0.3, -19.71, 76.48, -15.8, 76.0, -22.0, -19.7, -19.7, -22.0, 0.0, 0.0,2022-01-19 00:00:00, None,3
0.3, -20.34, 76.36, -15.8, 76.0, -23.0, -20.3, -20.3, -23.0, 0.0, 0.0,2022-01-19 01:00:00, None,3
0.3, -20.7, 76.03, -15.8, 76.0, -23.0, -20.7, -20.7, -23.0, 0.0, 0.0,2022-01-19 02:00:00, None,3
0.3, -22.17, 76.02, -15.8, 76.0, -25.0, -22.2, -22.0, -25.0, 0.0, 0.0,2022-01-19 03:00:00, None,3
0.3, -23.25, 76.41, -15.8, 76.0, -26.0, -23.3, -23.3, -26.0, 0.0, 0.0,2022-01-19 04:00:00, None,3
0.3, -20.41, 75.61, -15.8, 76.0, -23.0, -20.4, -23.3, -23.0, 0.0, 0.0,2022-01-19 05:00:00, None,3
0.3, -18.89, 74.87, -15.8, 75.0, -22.0, -18.9, -23.3, -22.0, 0.0, 0.0,2022-01-19 06:00:00, None,3
0.3, -17.77, 74.84, -17.4, 75.0, -21.0, -17.8, -18.9, -21.0, 0.0, 0.0,2022-01-19 07:00:00, None,3
0.3, -16.49, 76.03, -16.4, 76.0, -19.0, -16.5, -18.9, -19.0, 0.0, 0.0,2022-01-19 08:00:00, None,3
0.3, -14.84, 76.03, -14.8, 76.0, -18.0, -14.8, -18.9, -18.0, 0.0, 0.0,2022-01-19 09:00:00, None,3
None, -13.27, 71.55, None, None, None, None, None, -17.0, None, None,2022-01-19 10:00:00, None,3
None, -10.98, 64.83, -11.0, 65.0, -16.0, -11.0, -18.9, -16.0, 0.0, 0.0,2022-01-19 11:00:00, None,3
None, -9.21, 61.41, -9.3, 61.0, -14.0, -9.2, -18.9, -14.0, 0.0, 0.0,2022-01-19 12:00:00, None,3
None, -8.05, 59.37, -7.8, 59.0, -14.0, -8.1, -18.9, -14.0, 0.0, 0.0,2022-01-19 13:00:00, None,3
None, -7.766, 58.99, -7.2, 59.0, -14.0, -7.8, -18.9, -14.0, 0.0, 0.0,2022-01-19 14:00:00, None,3
None, -8.64, 62.71, -7.1, 63.0, -14.0, -8.6, -18.9, -14.0, 0.0, 0.0,2022-01-19 15:00:00, None,3
None, -9.62, 65.92, -7.1, 66.0, -14.0, -9.6, -18.9, -14.0, 0.0, 0.0,2022-01-19 16:00:00, None,3
None, -13.3, 74.57, -7.1, 75.0, -16.0, -13.3, -18.9, -16.0, 0.0, 0.0,2022-01-19 18:00:00, None,3
None, -14.14, 78.02, -13.1, 78.0, -17.0, -14.1, -14.2, -17.0, 0.0, 0.0,2022-01-19 19:00:00, None,3
None, -13.02, 80.7, -13.0, 81.0, -15.0, -13.0, -14.2, -15.0, 0.0, 0.0,2022-01-19 20:00:00, None,3
None, -12.64, 81.5, -12.5, 82.0, -15.0, -12.6, -14.2, -15.0, 0.0, 0.0,2022-01-19 21:00:00, None,3
None, -12.16, 82.6, -12.1, 83.0, -14.0, -12.2, -14.2, -14.0, 0.0, 0.0,2022-01-19 22:00:00, None,3
None, -11.78, 81.7, -11.6, 82.0, -14.0, -11.8, -14.2, -14.0, 0.0, 0.0,2022-01-19 23:00:00, None,3
None, -11.85, 82.4, -11.4, 82.0, -14.0, -11.9, -14.2, -14.0, 0.0, 0.0,2022-01-20 00:00:00, None,3
None, -10.64, 82.5, -10.6, 83.0, -13.0, -10.6, -14.2, -13.0, 0.0, 0.0,2022-01-20 01:00:00, None,3
None, -9.26, 83.5, -9.3, 84.0, -11.0, -9.3, -14.2, -11.0, 0.0, 0.0,2022-01-20 02:00:00, None,3
None, -8.52, 84.6, -7.7, 85.0, -10.0, -8.5, -14.2, -10.0, 0.0, 0.0,2022-01-20 03:00:00, None,3
None, -8.54, 86.2, -7.7, 86.0, -10.0, -8.5, -14.2, -10.0, 0.0, 0.0,2022-01-20 04:00:00, None,3
None, -9.45, 85.7, -7.7, 86.0, -11.0, -9.5, -14.2, -11.0, 0.0, 0.0,2022-01-20 05:00:00, None,3
None, -9.64, 85.1, -7.7, 85.0, -11.0, -9.6, -14.2, -11.0, 0.0, 0.0,2022-01-20 06:00:00, None,3
None, -8.57, 85.4, -8.2, 85.0, -10.0, -8.6, -9.7, -10.0, 0.0, 0.0,2022-01-20 07:00:00, None,3
None, -7.006, 85.3, -6.9, 85.0, -9.0, -7.0, -9.7, -9.0, 0.0, 0.0,2022-01-20 08:00:00, None,3
None, -2.447, 83.6, -2.3, 84.0, -5.0, -2.4, -9.7, -5.0, 0.0, 0.0,2022-01-20 09:00:00, None,3
None, 0.894, 73.53, 0.9, 74.0, -3.0, 0.9, -9.7, -3.0, 0.1, 0.0,2022-01-20 10:00:00, None,3
None, 1.231, 73.17, 1.3, 73.0, -4.0, 1.2, -9.7, -4.0, 0.0, 0.0,2022-01-20 11:00:00, None,3
None, 1.117, 77.02, 1.8, 77.0, -2.0, 1.1, -9.7, -2.0, 0.2, 0.0,2022-01-20 12:00:00, None,3
None, 1.928, 71.45, 2.2, 71.0, -3.0, 1.9, -9.7, -3.0, 0.0, 0.0,2022-01-20 13:00:00, None,3
None, 2.437, 68.58, 2.6, 69.0, -3.0, 2.4, -9.7, -3.0, 0.0, 0.0,2022-01-20 14:00:00, None,3
None, 2.703, 68.39, 2.9, 68.0, -3.0, 2.7, -9.7, -3.0, 0.0, 0.0,2022-01-20 15:00:00, None,3
None, 2.626, 68.01, 3.2, 68.0, -3.0, 2.6, -9.7, -3.0, 0.0, 0.0,2022-01-20 16:00:00, None,3
0.2, 3.129, 64.62, 3.4, 65.0, -3.0, 3.1, -9.7, -3.0, 0.0, 0.0,2022-01-20 17:00:00, None,3
0.2, 2.855, 63.67, 3.4, 64.0, -3.0, 2.9, -9.7, -3.0, 0.0, 0.0,2022-01-20 18:00:00, None,3
0.2, 2.075, 66.9, 3.2, 67.0, -3.0, 2.1, 2.1, -3.0, 0.0, 0.0,2022-01-20 19:00:00, None,3
0.4, 0.75, 81.5, 3.2, 82.0, -2.0, 0.8, 0.3, -2.0, 0.2, 0.0,2022-01-20 20:00:00, None,3
0.4, -1.531, 86.8, 3.2, 87.0, -3.0, -1.5, -2.2, -3.0, 0.0, 0.0,2022-01-20 21:00:00, None,3
0.4, -2.555, 88.9, 3.2, 89.0, -4.0, -2.6, -2.7, -4.0, 0.0, 0.0,2022-01-20 22:00:00, None,3
0.4, -3.636, 89.6, 3.2, 90.0, -5.0, -3.6, -4.1, -5.0, 0.0, 0.0,2022-01-20 23:00:00, None,3
0.4, -4.862, 90.0, 3.2, 90.0, -6.0, -4.9, -4.9, -6.0, 0.0, 0.0,2022-01-21 00:00:00, None,3
0.4, -5.786, 90.5, 3.2, 91.0, -7.0, -5.8, -5.8, -7.0, 0.0, 0.0,2022-01-21 01:00:00, None,3
0.4, -6.724, 91.1, 3.2, 91.0, -8.0, -6.7, -7.2, -8.0, 0.0, 0.0,2022-01-21 02:00:00, None,3
0.4, -8.39, 89.5, 3.2, 90.0, -10.0, -8.4, -8.4, -10.0, 0.0, 0.0,2022-01-21 03:00:00, None,3
0.4, -9.29, 88.8, 3.2, 89.0, -11.0, -9.3, -9.3, -11.0, 0.0, 0.0,2022-01-21 04:00:00, None,3
0.4, -9.85, 88.7, 3.2, 89.0, -11.0, -9.9, -10.2, -11.0, 0.0, 0.0,2022-01-21 05:00:00, None,3
0.4, -10.69, 87.5, 3.2, 88.0, -12.0, -10.7, -10.7, -12.0, 0.0, 0.0,2022-01-21 06:00:00, None,3
0.4, -11.27, 87.0, -10.6, 87.0, -13.0, -11.3, -11.4, -13.0, 0.0, 0.0,2022-01-21 07:00:00, None,3
0.4, -11.22, 87.0, -10.6, 87.0, -13.0, -11.2, -11.6, -13.0, 0.0, 0.0,2022-01-21 08:00:00, None,3
0.4, -8.97, 89.1, -9.1, 89.0, -10.0, -9.0, -11.6, -10.0, 0.0, 0.0,2022-01-21 09:00:00, None,3
0.4, -4.923, 90.1, -5.0, 90.0, -6.0, -4.9, -11.6, -6.0, 0.0, 0.0,2022-01-21 10:00:00, None,3
0.4, -0.24, 72.03, -0.2, 72.0, -4.0, -0.2, -11.6, -4.0, 0.0, 0.0,2022-01-21 11:00:00, None,3
0.2, 2.299, 54.5, 2.3, 55.0, -6.0, 2.3, -11.6, -6.0, 0.0, 0.0,2022-01-21 12:00:00, None,3
0.2, 2.286, 53.67, 2.6, 54.0, -6.0, 2.3, -11.6, -6.0, 0.0, 0.0,2022-01-21 13:00:00, None,3
0.2, 2.212, 53.84, 2.6, 54.0, -6.0, 2.2, -11.6, -6.0, 0.0, 0.0,2022-01-21 14:00:00, None,3
0.2, 2.074, 55.13, 3.0, 55.0, -6.0, 2.1, -11.6, -6.0, 0.0, 0.0,2022-01-21 15:00:00, None,3
0.2, 1.273, 58.13, 3.0, 58.0, -6.0, 1.3, -11.6, -6.0, 0.0, 0.0,2022-01-21 16:00:00, None,3
0.2, -1.565, 69.5, 3.0, 70.0, -6.0, -1.6, -11.6, -6.0, 0.0, 0.0,2022-01-21 17:00:00, None,3
0.2, -2.386, 72.47, 3.0, 72.0, -6.0, -2.4, -11.6, -6.0, 0.0, 0.0,2022-01-21 18:00:00, None,3
0.2, -4.218, 76.16, -2.2, 76.0, -7.0, -4.2, -4.1, -7.0, 0.0, 0.0,2022-01-21 19:00:00, None,3
0.0, -4.271, 79.0, -2.2, 79.0, -7.0, -4.3, -4.8, -7.0, 0.0, 0.0,2022-01-21 20:00:00, None,3
0.0, -4.619, 81.8, -2.2, 82.0, -7.0, -4.6, -5.1, -7.0, 0.0, 0.0,2022-01-21 21:00:00, None,3
0.0, -4.237, 83.7, -2.2, 84.0, -6.0, -4.2, -5.1, -6.0, 0.0, 0.0,2022-01-21 22:00:00, None,3
0.0, -4.486, 83.4, -2.2, 83.0, -7.0, -4.5, -5.1, -7.0, 0.0, 0.0,2022-01-21 23:00:00, None,3
