air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-6.7,-7.0, 0.0,-6.2,99.0,2022-01-15 00:00:00, 122.0,-7.0,3
-6.4,-7.0, 0.0,-6.2,99.0,2022-01-15 01:00:00, 122.0,-6.0,3
-5.5,-7.0, 0.0,-5.2,100.0,2022-01-15 02:00:00, 122.0,-6.0,3
-4.6,-7.0, -1.0,-4.5,100.0,2022-01-15 03:00:00, 121.0,-5.0,3
-4.2,-7.0, 0.0,-4.2,100.0,2022-01-15 04:00:00, 121.0,-4.0,3
-4.6,-7.0, 0.0,-4.1,100.0,2022-01-15 05:00:00, 121.0,-5.0,3
-4.6,-7.0, 1.0,-4.1,100.0,2022-01-15 06:00:00, 122.0,-5.0,3
-4.6,-4.7, 1.0,-4.4,100.0,2022-01-15 07:00:00, 123.0,-5.0,3
-4.6,-4.7, 1.0,-4.4,100.0,2022-01-15 08:00:00, 123.0,-4.0,3
-4.4,-4.7, -2.0,-4.4,100.0,2022-01-15 09:00:00, 121.0,-5.0,3
-4.3,-4.7, 1.0,-4.0,100.0,2022-01-15 10:00:00, 122.0,-4.0,3
-4.4,-4.7, -1.0,-4.0,100.0,2022-01-15 11:00:00, 122.0,-4.0,3
-4.3,-4.7, 1.0,-4.0,100.0,2022-01-15 12:00:00, 122.0,-4.0,3
-3.8,-4.7, 1.0,-3.6,99.0,2022-01-15 13:00:00, 123.0,-4.0,3
-4.0,-4.7, 0.0,-3.1,99.0,2022-01-15 14:00:00, 123.0,-4.0,3
-5.3,-5.4, 0.0,-3.1,99.0,2022-01-15 15:00:00, 123.0,-6.0,3
-6.0,-6.1, 0.0,-3.1,98.0,2022-01-15 16:00:00, 123.0,-6.0,3
-6.5,-6.5, 0.0,-3.1,97.0,2022-01-15 17:00:00, 123.0,-7.0,3
-6.8,-6.9, 0.0,-3.1,95.0,2022-01-15 18:00:00, 123.0,-8.0,3
-7.1,-7.2, 0.0,-6.7,95.0,2022-01-15 19:00:00, 123.0,-8.0,3
-7.2,-7.4, 0.0,-6.7,93.0,2022-01-15 20:00:00, 123.0,-8.0,3
-7.4,-7.5, 0.0,-6.7,92.0,2022-01-15 21:00:00, 123.0,-8.0,3
-7.7,-7.7, 0.0,-6.7,93.0,2022-01-15 22:00:00, 123.0,-9.0,3
-7.4,-7.8, 0.0,-6.7,91.0,2022-01-15 23:00:00, 123.0,-8.0,3
-7.6,-7.8, 0.0,-6.7,92.0,2022-01-16 00:00:00, 123.0,-9.0,3
-7.7,-8.0, 0.0,-6.7,92.0,2022-01-16 01:00:00, 122.0,-9.0,3
-7.9,-8.0, 0.0,-6.7,93.0,2022-01-16 02:00:00, 122.0,-9.0,3
-7.9,-8.3, 0.0,-6.7,92.0,2022-01-16 03:00:00, 122.0,-9.0,3
-7.6,-8.3, 0.0,-6.7,91.0,2022-01-16 04:00:00, 122.0,-9.0,3
-7.6,-8.3, 0.0,-6.7,91.0,2022-01-16 05:00:00, 122.0,-9.0,3
-7.6,-8.3, 0.0,-6.7,92.0,2022-01-16 06:00:00, 122.0,-9.0,3
-7.0,-7.8, 0.0,-6.8,90.0,2022-01-16 07:00:00, 122.0,-8.0,3
-6.9,-7.8, 0.0,-6.8,92.0,2022-01-16 08:00:00, 122.0,-8.0,3
-6.4,-7.8, 0.0,-6.4,89.0,2022-01-16 09:00:00, 122.0,-8.0,3
-6.1,-7.8, 0.0,-5.3,90.0,2022-01-16 10:00:00, 122.0,-7.0,3
-4.9,-7.8, 0.0,-4.8,91.0,2022-01-16 11:00:00, 122.0,-6.0,3
-4.7,-7.8, 0.0,-4.3,90.0,2022-01-16 12:00:00, 122.0,-6.0,3
-5.6,-7.8, 0.0,-4.3,100.0,2022-01-16 13:00:00, 122.0,-6.0,3
-5.2,-7.8, 1.0,-4.3,100.0,2022-01-16 14:00:00, 122.0,-5.0,3
-5.1,-7.8, 0.0,-4.3,100.0,2022-01-16 15:00:00, 122.0,-5.0,3
-5.0,-7.8, 0.0,-4.3,100.0,2022-01-16 16:00:00, 122.0,-5.0,3
-4.7,-7.8, -2.0,-4.3,100.0,2022-01-16 17:00:00, 120.0,-5.0,3
-4.9,-7.8, 2.0,-4.3,100.0,2022-01-16 18:00:00, 121.0,-5.0,3
-4.4,-5.0, 1.0,-4.3,100.0,2022-01-16 19:00:00, 122.0,-4.0,3
-3.3,-5.0, 1.0,-3.3,100.0,2022-01-16 20:00:00, 122.0,-3.0,3
