pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,664.0, None,-4.8,-4.6,109.0, None, None, 0.0,422.0, None,2023-03-19 00:00:00, None,12
0.0, None,664.0, None,-4.6,-4.5,109.0, None, None, 0.0,423.0, None,2023-03-19 01:00:00, None,12
0.0, None,664.0, None,-4.5,-4.4,109.0, None, None, 0.0,423.0, None,2023-03-19 02:00:00, None,12
0.0, None,664.0, None,-4.8,-4.7,109.0, None, None, 0.0,424.0, None,2023-03-19 03:00:00, None,12
1.0, None,665.0, None,-4.9,-4.8,109.0, None, None, 1.0,425.0, None,2023-03-19 04:00:00, None,12
0.0, None,664.0, None,-4.9,-4.9,109.0, None, None, None,425.0, None,2023-03-19 05:00:00, None,12
1.0, None,665.0, None,-4.5,-4.5,109.0, None, None, 1.0,426.0, None,2023-03-19 06:00:00, None,12
1.0, None,665.0, None,-3.5,-3.5,109.0, None, None, 0.0,426.0, None,2023-03-19 07:00:00, None,12
1.0, None,665.0, None,-4.3,-4.1,109.0, None, None, 0.0,426.0, None,2023-03-19 08:00:00, None,12
0.0, None,665.0, None,-1.8,-1.8,108.0, None, None, 0.0,427.0, None,2023-03-19 09:00:00, None,12
0.0, None,664.0, None,4.0,3.7,108.0, None, None, None,426.0, None,2023-03-19 10:00:00, None,12
0.0, None,664.0, None,5.7,4.4,108.0, None, None, 0.0,427.0, None,2023-03-19 11:00:00, None,12
0.0, None,664.0, None,6.2,4.9,108.0, None, None, 0.0,426.0, None,2023-03-19 12:00:00, None,12
0.0, None,664.0, None,6.9,5.4,108.0, None, None, 0.0,427.0, None,2023-03-19 13:00:00, None,12
1.0, None,664.0, None,6.3,5.0,107.0, None, None, 0.0,426.0, None,2023-03-19 14:00:00, None,12
1.0, None,664.0, None,6.8,4.7,107.0, None, None, 0.0,427.0, None,2023-03-19 15:00:00, None,12
0.0, None,664.0, None,5.6,4.8,327.0, None, None, 0.0,428.0, None,2023-03-19 16:00:00, None,12
1.0, None,664.0, None,5.0,3.8,106.0, None, None, 0.0,427.0, None,2023-03-19 17:00:00, None,12
None, None,663.0, None,3.7,3.0,106.0, None, None, None,428.0, None,2023-03-19 18:00:00, None,12
0.0, None,664.0, None,2.4,1.8,107.0, None, None, 1.0,429.0, None,2023-03-19 19:00:00, None,12
