ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,0.0, None,2017-01-29,19.0,2.5,5,,,,,,,,,,,,,,,,,,
, None,-2.0, None,2017-01-30,19.0,2.0,5,,,,,,,,,,,,,,,,,,
, None,-12.0, None,2017-01-31,19.0,0.0,5,,,,,,,,,,,,,,,,,,
, None,-14.5, None,2017-02-01,19.0,-3.5,5,,,,,,,,,,,,,,,,,,
, None,-15.5, None,2017-02-02,19.0,-5.0,5,,,,,,,,,,,,,,,,,,
8.4, None,-14.0, 10.2,2017-02-03,19.0,-7.0,5,,,,,,,,,,,,,,,,,,
4.2, None,-8.5, 6.2,2017-02-04,30.0,-4.5,5,,,,,,,,,,,,,,,,,,
,,,,2017-01-29 00:00:00,,,5,209.0, None, None,0.0, None,17.0, None,-0.9, None, None, None,83.0,,,,,,
,,,,2017-01-29 01:00:00,,,5,219.0, None, None,0.0, None,16.6, None,-1.0, None, None, None,83.0,,,,,,
,,,,2017-01-29 02:00:00,,,5,215.0, None, None,0.0, None,14.6, None,-1.2, None, None, None,83.0,,,,,,
,,,,2017-01-29 03:00:00,,,5,213.0, None, None,0.0, None,14.3, None,-1.2, None, None, None,83.0,,,,,,
,,,,2017-01-29 04:00:00,,,5,219.0, None, None,0.0, None,14.2, None,-1.3, None, None, None,83.0,,,,,,
,,,,2017-01-29 05:00:00,,,5,206.0, None, None,0.0, None,13.7, None,-1.4, None, None, None,81.0,,,,,,
,,,,2017-01-29 06:00:00,,,5,218.0, None, None,0.0, None,13.5, None,-1.6, None, None, None,82.0,,,,,,
,,,,2017-01-29 07:00:00,,,5,221.0, None, None,0.0, None,17.1, None,-1.6, None, None, None,81.0,,,,,,
,,,,2017-01-29 08:00:00,,,5,213.0, None, None,0.0, None,15.5, None,-1.6, None, None, None,81.0,,,,,,
,,,,2017-01-29 09:00:00,,,5,212.0, None, None,0.0, None,14.3, None,-1.4, None, None, None,80.0,,,,,,
,,,,2017-01-29 10:00:00,,,5,206.0, None, None,0.0, None,17.7, None,-1.5, None, None, None,79.0,,,,,,
,,,,2017-01-29 11:00:00,,,5,222.0, None, None,0.0, None,20.4, None,-1.0, None, None, None,75.0,,,,,,
,,,,2017-01-29 12:00:00,,,5,207.0, None, None,0.0, None,22.5, None,0.7, None, None, None,68.0,,,,,,
,,,,2017-01-29 13:00:00,,,5,206.0, None, None,0.0, None,20.0, None,0.3, None, None, None,71.0,,,,,,
,,,,2017-01-29 14:00:00,,,5,218.0, None, None,0.0, None,21.6, None,-0.3, None, None, None,72.0,,,,,,
,,,,2017-01-29 15:00:00,,,5,213.0, None, None,0.0, None,20.0, None,0.5, None, None, None,68.0,,,,,,
,,,,2017-01-29 16:00:00,,,5,216.0, None, None,0.0, None,14.3, None,-1.2, None, None, None,76.0,,,,,,
,,,,2017-01-29 17:00:00,,,5,202.0, None, None,0.0, None,16.8, None,-1.9, None, None, None,79.0,,,,,,
,,,,2017-01-29 18:00:00,,,5,205.0, None, None,0.0, None,13.9, None,-2.2, None, None, None,80.0,,,,,,
,,,,2017-01-29 19:00:00,,,5,183.0, None, None,0.0, None,12.3, None,-2.3, None, None, None,83.0,,,,,,
,,,,2017-01-29 20:00:00,,,5,209.0, None, None,0.0, None,19.8, None,-2.4, None, None, None,86.0,,,,,,
,,,,2017-01-29 21:00:00,,,5,202.0, None, None,0.0, None,19.2, None,-2.3, None, None, None,84.0,,,,,,
,,,,2017-01-29 22:00:00,,,5,216.0, None, None,0.0, None,21.5, None,-2.3, None, None, None,85.0,,,,,,
,,,,2017-01-29 23:00:00,,,5,215.0, None, None,0.0, None,21.0, None,-2.4, None, None, None,89.0,,,,,,
,,,,2017-01-30 00:00:00,,,5,217.0, None, None,0.0, None,16.2, None,-2.7, None, None, None,90.0,,,,,,
,,,,2017-01-30 01:00:00,,,5,214.0, None, None,0.0, None,14.7, None,-2.7, None, None, None,87.0,,,,,,
,,,,2017-01-30 02:00:00,,,5,215.0, None, None,0.0, None,13.7, None,-2.6, None, None, None,88.0,,,,,,
,,,,2017-01-30 03:00:00,,,5,224.0, None, None,0.0, None,16.5, None,-2.7, None, None, None,87.0,,,,,,
,,,,2017-01-30 04:00:00,,,5,214.0, None, None,0.0, None,11.6, None,-2.7, None, None, None,86.0,,,,,,
,,,,2017-01-30 05:00:00,,,5,246.0, None, None,0.0, None,5.7, None,-3.1, None, None, None,86.0,,,,,,
,,,,2017-01-30 06:00:00,,,5,358.0, None, None,0.0, None,3.3, None,-3.7, None, None, None,88.0,,,,,,
,,,,2017-01-30 07:00:00,,,5,258.0, None, None,0.0, None,3.2, None,-4.0, None, None, None,89.0,,,,,,
,,,,2017-01-30 08:00:00,,,5,257.0, None, None,0.0, None,7.1, None,-3.6, None, None, None,88.0,,,,,,
,,,,2017-01-30 09:00:00,,,5,71.0, None, None,0.0, None,8.8, None,-2.6, None, None, None,88.0,,,,,,
,,,,2017-01-30 10:00:00,,,5,285.0, None, None,0.0, None,1.3, None,-1.5, None, None, None,84.0,,,,,,
,,,,2017-01-30 11:00:00,,,5,126.0, None, None,0.0, None,5.9, None,0.0, None, None, None,78.0,,,,,,
,,,,2017-01-30 12:00:00,,,5,176.0, None, None,0.0, None,1.3, None,0.3, None, None, None,75.0,,,,,,
,,,,2017-01-30 13:00:00,,,5,58.0, None, None,0.0, None,10.1, None,0.3, None, None, None,74.0,,,,,,
,,,,2017-01-30 14:00:00,,,5,152.0, None, None,0.0, None,2.8, None,2.0, None, None, None,67.0,,,,,,
,,,,2017-01-30 15:00:00,,,5,131.0, None, None,0.0, None,0.4, None,0.9, None, None, None,75.0,,,,,,
,,,,2017-01-30 16:00:00,,,5,40.0, None, None,0.0, None,0.8, None,-0.5, None, None, None,81.0,,,,,,
,,,,2017-01-30 17:00:00,,,5,344.0, None, None,0.0, None,6.0, None,0.1, None, None, None,39.0,,,,,,
,,,,2017-01-30 18:00:00,,,5,352.0, None, None,0.0, None,8.1, None,-0.1, None, None, None,40.0,,,,,,
,,,,2017-01-30 19:00:00,,,5,54.0, None, None,0.0, None,1.5, None,-1.6, None, None, None,72.0,,,,,,
,,,,2017-01-30 20:00:00,,,5,38.0, None, None,0.0, None,0.6, None,-1.6, None, None, None,53.0,,,,,,
,,,,2017-01-30 21:00:00,,,5,268.0, None, None,0.0, None,0.0, None,-1.8, None, None, None,55.0,,,,,,
,,,,2017-01-30 22:00:00,,,5,290.0, None, None,0.0, None,0.0, None,-2.5, None, None, None,64.0,,,,,,
,,,,2017-01-30 23:00:00,,,5,286.0, None, None,0.0, None,0.0, None,-2.7, None, None, None,70.0,,,,,,
,,,,2017-01-31 00:00:00,,,5,45.0, None, None,0.0, None,6.7, None,-3.2, None, None, None,63.0,,,,,,
,,,,2017-01-31 01:00:00,,,5,56.0, None, None,0.0, None,2.8, None,-3.7, None, None, None,59.0,,,,,,
,,,,2017-01-31 02:00:00,,,5,288.0, None, None,0.0, None,0.0, None,-4.2, None, None, None,58.0,,,,,,
,,,,2017-01-31 03:00:00,,,5,312.0, None, None,0.0, None,0.0, None,-5.3, None, None, None,54.0,,,,,,
,,,,2017-01-31 04:00:00,,,5,1.0, None, None,0.0, None,0.8, None,-5.8, None, None, None,63.0,,,,,,
,,,,2017-01-31 05:00:00,,,5,54.0, None, None,0.0, None,10.3, None,-5.9, None, None, None,64.0,,,,,,
,,,,2017-01-31 06:00:00,,,5,45.0, None, None,0.0, None,2.4, None,-7.4, None, None, None,76.0,,,,,,
,,,,2017-01-31 07:00:00,,,5,27.0, None, None,0.0, None,2.1, None,-7.5, None, None, None,71.0,,,,,,
,,,,2017-01-31 08:00:00,,,5,44.0, None, None,0.0, None,2.7, None,-6.6, None, None, None,69.0,,,,,,
,,,,2017-01-31 09:00:00,,,5,94.0, None, None,0.0, None,7.6, None,-4.0, None, None, None,61.0,,,,,,
,,,,2017-01-31 10:00:00,,,5,103.0, None, None,0.0, None,7.3, None,-3.1, None, None, None,58.0,,,,,,
,,,,2017-01-31 11:00:00,,,5,101.0, None, None,0.0, None,7.5, None,-2.5, None, None, None,58.0,,,,,,
,,,,2017-01-31 12:00:00,,,5,107.0, None, None,0.0, None,11.5, None,-2.5, None, None, None,61.0,,,,,,
,,,,2017-01-31 13:00:00,,,5,85.0, None, None,0.0, None,5.9, None,-1.6, None, None, None,51.0,,,,,,
,,,,2017-01-31 14:00:00,,,5,70.0, None, None,0.0, None,8.4, None,-1.8, None, None, None,50.0,,,,,,
,,,,2017-01-31 15:00:00,,,5,93.0, None, None,0.0, None,4.8, None,-2.1, None, None, None,51.0,,,,,,
,,,,2017-01-31 16:00:00,,,5,53.0, None, None,0.0, None,6.4, None,-3.7, None, None, None,63.0,,,,,,
,,,,2017-01-31 17:00:00,,,5,56.0, None, None,0.0, None,3.8, None,-5.3, None, None, None,69.0,,,,,,
,,,,2017-01-31 18:00:00,,,5,345.0, None, None,0.0, None,2.5, None,-5.4, None, None, None,61.0,,,,,,
,,,,2017-01-31 19:00:00,,,5,289.0, None, None,0.0, None,0.3, None,-5.5, None, None, None,70.0,,,,,,
,,,,2017-01-31 20:00:00,,,5,56.0, None, None,0.0, None,2.6, None,-6.0, None, None, None,71.0,,,,,,
,,,,2017-01-31 21:00:00,,,5,15.0, None, None,0.0, None,4.1, None,-6.8, None, None, None,67.0,,,,,,
,,,,2017-01-31 22:00:00,,,5,8.0, None, None,0.0, None,0.1, None,-6.6, None, None, None,57.0,,,,,,
,,,,2017-01-31 23:00:00,,,5,0.0, None, None,0.0, None,3.6, None,-7.0, None, None, None,56.0,,,,,,
,,,,2017-02-01 00:00:00,,,5,54.0, None, None,0.0, None,5.0, None,-8.5, None, None, None,64.0,,,,,,
,,,,2017-02-01 01:00:00,,,5,353.0, None, None,0.0, None,0.0, None,-8.7, None, None, None,62.0,,,,,,
,,,,2017-02-01 02:00:00,,,5,20.0, None, None,0.0, None,1.6, None,-8.4, None, None, None,59.0,,,,,,
,,,,2017-02-01 03:00:00,,,5,27.0, None, None,0.0, None,4.6, None,-8.3, None, None, None,62.0,,,,,,
,,,,2017-02-01 04:00:00,,,5,34.0, None, None,0.0, None,2.9, None,-9.9, None, None, None,69.0,,,,,,
,,,,2017-02-01 05:00:00,,,5,49.0, None, None,0.0, None,5.4, None,-9.5, None, None, None,67.0,,,,,,
,,,,2017-02-01 06:00:00,,,5,38.0, None, None,0.0, None,1.9, None,-9.8, None, None, None,69.0,,,,,,
,,,,2017-02-01 07:00:00,,,5,47.0, None, None,0.0, None,6.9, None,-10.1, None, None, None,77.0,,,,,,
,,,,2017-02-01 08:00:00,,,5,72.0, None, None,0.0, None,2.5, None,-9.7, None, None, None,80.0,,,,,,
,,,,2017-02-01 09:00:00,,,5,118.0, None, None,0.0, None,1.1, None,-9.0, None, None, None,72.0,,,,,,
,,,,2017-02-01 10:00:00,,,5,111.0, None, None,0.0, None,10.6, None,-6.8, None, None, None,69.0,,,,,,
,,,,2017-02-01 11:00:00,,,5,97.0, None, None,0.0, None,7.8, None,-4.9, None, None, None,63.0,,,,,,
,,,,2017-02-01 12:00:00,,,5,100.0, None, None,0.0, None,12.0, None,-4.6, None, None, None,63.0,,,,,,
,,,,2017-02-01 13:00:00,,,5,112.0, None, None,0.0, None,7.2, None,-4.4, None, None, None,64.0,,,,,,
