ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,3.5,0.0,2021-05-22,0.0,17.5,21,,,,,
0.6,0.6,5.5,0.0,2021-05-23,0.0,16.0,21,,,,,
0.0,0.0,2.5,0.0,2021-05-26,0.0,14.5,21,,,,,
13.0,4.0,4.0,9.0,2021-05-27,0.0,9.0,21,,,,,
,,,,2021-05-21 00:00:00,,,21,0.0,-1.7,3.0,88.0,0.0
,,,,2021-05-21 01:00:00,,,21,0.0,-1.0,353.0,84.0,0.0
,,,,2021-05-21 02:00:00,,,21,0.0,-1.2,6.0,83.0,0.0
,,,,2021-05-21 03:00:00,,,21,0.0,-1.2,359.0,84.0,0.0
,,,,2021-05-21 04:00:00,,,21,0.0,0.1,14.0,82.0,0.0
,,,,2021-05-21 05:00:00,,,21,3.9,0.8,26.0,74.0,0.0
,,,,2021-05-21 06:00:00,,,21,1.9,4.5,34.0,57.0,0.0
,,,,2021-05-21 07:00:00,,,21,1.7,6.4,48.0,44.0,0.0
,,,,2021-05-21 08:00:00,,,21,1.7,7.6,315.0,53.0,0.0
,,,,2021-05-21 09:00:00,,,21,3.1,5.7,336.0,49.0,0.0
,,,,2021-05-21 10:00:00,,,21,8.4,8.5,6.0,38.0,0.0
,,,,2021-05-21 11:00:00,,,21,7.8,8.3,22.0,43.0,0.0
,,,,2021-05-21 12:00:00,,,21,10.9,9.8,31.0,34.0,0.0
,,,,2021-05-21 13:00:00,,,21,6.2,10.6,46.0,34.0,0.0
,,,,2021-05-21 14:00:00,,,21,8.4,10.0,48.0,34.0,0.0
,,,,2021-05-21 15:00:00,,,21,5.4,8.4,48.0,39.0,0.0
,,,,2021-05-21 16:00:00,,,21,5.7,9.2,8.0,38.0,0.0
,,,,2021-05-21 17:00:00,,,21,9.1,7.5,8.0,38.0,0.0
,,,,2021-05-21 18:00:00,,,21,4.6,5.8,39.0,44.0,0.0
,,,,2021-05-21 19:00:00,,,21,8.8,4.3,44.0,47.0,0.0
,,,,2021-05-21 20:00:00,,,21,9.2,3.6,42.0,50.0,0.0
,,,,2021-05-21 21:00:00,,,21,8.7,3.1,33.0,52.0,0.0
,,,,2021-05-21 22:00:00,,,21,7.9,2.9,40.0,53.0,0.0
,,,,2021-05-21 23:00:00,,,21,9.3,2.6,35.0,54.0,0.0
