pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -0.11, 62.73, 5.3, None, 50.22, 3.944, 244.3, -6.0, None, -0.1, -1.8, 1012.8, 0.0, -6.0, 949.0, None, 0.0, 63.0,2021-10-29 00:00:00, None, 949.0,44
0.0, -1.539, 82.1, 5.3, None, 58.69, 2.695, 142.2, -4.0, None, -1.5, -1.8, 1012.9, 0.0, -4.0, 949.0, None, 0.0, 82.0,2021-10-29 01:00:00, None, 949.0,44
None, 0.27, 58.06, 5.3, None, 21.2, 2.958, 161.6, -7.0, None, 0.3, -1.8, 1012.7, 0.0, -7.0, 949.0, None, 0.0, 58.0,2021-10-29 03:00:00, None, 949.0,44
None, 0.1, 55.98, 5.3, None, 31.5, 1.755, 159.2, -8.0, None, 0.1, -1.8, 1012.8, 0.0, -8.0, 949.0, None, 0.0, 56.0,2021-10-29 04:00:00, None, 949.0,44
None, 0.566, 52.56, 5.3, None, 30.52, 2.987, 152.1, -8.0, None, 0.6, -1.8, 1012.8, 0.0, -8.0, 949.0, None, 0.0, 53.0,2021-10-29 05:00:00, None, 949.0,44
None, 0.56, 51.31, 5.3, None, 18.13, 4.254, 156.4, -8.0, None, 0.6, -1.8, 1014.0, 0.0, -8.0, 950.0, None, 0.0, 51.0,2021-10-29 06:00:00, None, 950.0,44
None, -0.231, 55.24, 0.7, None, 19.28, 5.675, 190.6, -7.0, None, -0.2, -0.8, 1014.0, 0.0, -7.0, 950.0, None, 0.0, 55.0,2021-10-29 07:00:00, None, 950.0,44
None, -0.325, 56.27, 0.7, None, 28.51, 4.358, 162.7, -7.0, None, -0.3, -0.8, 1014.1, 0.0, -7.0, 950.0, None, 0.0, 56.0,2021-10-29 08:00:00, None, 950.0,44
None, 0.185, 53.5, 0.7, None, 22.39, 3.365, 154.1, -8.0, None, 0.2, -0.8, 1015.2, 0.0, -8.0, 951.0, None, 0.0, 54.0,2021-10-29 09:00:00, None, 951.0,44
None, 2.43, 44.92, 2.3, None, 22.44, 4.424, 160.6, -8.0, None, 2.4, -0.8, 1016.2, 0.0, -8.0, 952.0, None, 0.0, 45.0,2021-10-29 10:00:00, None, 952.0,44
None, 4.038, 38.18, 4.0, None, 38.23, 5.888, 207.1, -9.0, None, 4.0, -0.8, 1016.2, 0.0, -9.0, 952.0, None, 0.0, 38.0,2021-10-29 11:00:00, None, 952.0,44
None, 4.971, 33.66, 5.0, None, 30.03, 9.62, 256.4, -10.0, None, 5.0, -0.8, 1017.2, 0.0, -10.0, 953.0, None, 0.0, 34.0,2021-10-29 12:00:00, None, 953.0,44
None, 5.457, 31.17, 5.8, None, 25.74, 10.8, 261.7, -10.0, None, 5.5, -0.8, 1017.3, 0.0, -10.0, 953.0, None, 0.0, 31.0,2021-10-29 13:00:00, None, 953.0,44
None, 6.207, 27.49, 6.5, None, 25.27, 11.32, 255.0, -11.0, None, 6.2, -0.8, 1018.3, 0.0, -11.0, 954.0, None, 0.0, 27.0,2021-10-29 14:00:00, None, 954.0,44
None, 6.849, 26.74, 6.8, None, 26.9, 10.34, 261.2, -11.0, None, 6.8, -0.8, 1018.2, 0.0, -11.0, 954.0, None, 0.0, 27.0,2021-10-29 15:00:00, None, 954.0,44
None, 6.437, 26.72, 6.9, None, 29.3, 9.95, 240.7, -11.0, None, 6.4, -0.8, 1018.2, 0.0, -11.0, 954.0, None, 0.0, 27.0,2021-10-29 16:00:00, None, 954.0,44
None, 5.406, 29.61, 6.9, None, 24.65, 9.98, 238.1, -11.0, None, 5.4, -0.8, 1019.3, 0.0, -11.0, 955.0, None, 0.0, 30.0,2021-10-29 17:00:00, None, 955.0,44
None, 4.131, 31.62, 6.9, None, 25.93, 7.533, 233.8, -11.0, None, 4.1, -0.8, 1020.4, 0.0, -11.0, 956.0, None, 0.0, 32.0,2021-10-29 18:00:00, None, 956.0,44
None, 3.668, 33.34, 4.3, None, 24.5, 9.45, 217.8, -11.0, None, 3.7, 3.7, 1021.6, 0.0, -11.0, 957.0, None, 0.0, 33.0,2021-10-29 19:00:00, None, 957.0,44
None, 3.309, 34.49, 4.3, None, 21.56, 10.16, 215.8, -11.0, None, 3.3, 3.3, 1021.6, 0.0, -11.0, 957.0, None, 0.0, 34.0,2021-10-29 20:00:00, None, 957.0,44
None, 3.156, 34.7, 4.3, None, 19.45, 10.29, 217.5, -11.0, None, 3.2, 3.1, 1022.7, 0.0, -11.0, 958.0, None, 0.0, 35.0,2021-10-29 21:00:00, None, 958.0,44
None, 2.914, 36.1, 4.3, None, 20.92, 8.23, 204.1, -11.0, None, 2.9, 2.7, 1023.6, 0.0, -11.0, 959.0, None, 0.0, 36.0,2021-10-29 22:00:00, None, 959.0,44
None, 2.452, 39.09, 4.3, None, 26.45, 6.366, 180.6, -10.0, None, 2.5, 2.4, 1023.5, 0.0, -10.0, 959.0, None, 0.0, 39.0,2021-10-29 23:00:00, None, 959.0,44
None, 1.863, 44.44, 4.3, None, 35.75, 3.318, 147.8, -9.0, None, 1.9, 1.1, 1024.6, 0.0, -9.0, 960.0, None, 0.0, 44.0,2021-10-30 00:00:00, None, 960.0,44
None, 0.965, 45.87, 4.3, None, 19.14, 4.435, 179.7, -9.0, None, 1.0, 0.9, 1025.6, 0.0, -9.0, 961.0, None, 0.0, 46.0,2021-10-30 02:00:00, None, 961.0,44
None, 1.002, 49.89, 4.3, None, 28.07, 2.806, 185.5, -8.0, None, 1.0, -0.2, 1026.6, 0.0, -8.0, 962.0, None, 0.0, 50.0,2021-10-30 03:00:00, None, 962.0,44
None, 0.004, 51.13, 4.3, None, 18.97, 4.481, 188.3, -8.0, None, 0.0, -0.6, 1027.8, 0.0, -8.0, 963.0, None, 0.0, 51.0,2021-10-30 04:00:00, None, 963.0,44
None, 0.435, 48.53, 4.3, None, 26.02, 3.988, 187.8, -9.0, None, 0.4, -2.1, 1027.8, 0.0, -9.0, 963.0, None, 0.0, 49.0,2021-10-30 05:00:00, None, 963.0,44
None, 0.381, 49.18, 4.3, None, 19.01, 4.349, 172.8, -9.0, None, 0.4, -2.1, 1027.9, 0.0, -9.0, 963.0, None, 0.0, 49.0,2021-10-30 06:00:00, None, 963.0,44
None, -4.02, 76.57, 0.6, None, 72.58, 1.576, 276.4, -7.0, None, -4.0, -4.6, 1028.2, 0.0, -7.0, 963.0, None, 0.0, 77.0,2021-10-30 07:00:00, None, 963.0,44
None, -5.06, 80.1, 0.6, None, 68.9, 1.218, 342.5, -8.0, None, -5.1, -5.8, 1029.4, 0.0, -8.0, 964.0, None, 0.0, 80.0,2021-10-30 08:00:00, None, 964.0,44
None, -5.239, 87.7, 0.6, None, 68.48, 1.485, 355.7, -7.0, None, -5.2, -6.0, 1030.5, 0.0, -7.0, 965.0, None, 0.0, 88.0,2021-10-30 09:00:00, None, 965.0,44
None, -2.234, 79.21, 0.6, None, 35.17, 1.007, 352.3, -5.0, None, -2.2, -6.0, 1030.3, 0.0, -5.0, 965.0, None, 0.0, 79.0,2021-10-30 10:00:00, None, 965.0,44
None, -0.257, 76.86, 0.6, None, 22.47, 2.625, 58.32, -4.0, None, -0.3, -6.0, 1031.3, 0.0, -4.0, 966.0, None, 0.0, 77.0,2021-10-30 11:00:00, None, 966.0,44
None, 3.691, 58.75, 3.7, None, 31.69, 3.119, 98.3, -4.0, None, 3.7, -6.0, 1031.1, 0.0, -4.0, 966.0, None, 0.0, 59.0,2021-10-30 12:00:00, None, 966.0,44
None, 5.404, 32.21, 5.7, None, 33.28, 6.9, 208.4, -10.0, None, 5.4, -6.0, 1029.9, 0.0, -10.0, 965.0, None, 0.0, 32.0,2021-10-30 13:00:00, None, 965.0,44
None, 6.048, 29.55, 6.0, None, 35.21, 6.758, 222.2, -10.0, None, 6.0, -6.0, 1029.9, 0.0, -10.0, 965.0, None, 0.0, 30.0,2021-10-30 14:00:00, None, 965.0,44
None, 6.158, 29.9, 6.4, None, 37.51, 6.675, 233.0, -10.0, None, 6.2, -6.0, 1029.9, 0.0, -10.0, 965.0, None, 0.0, 30.0,2021-10-30 15:00:00, None, 965.0,44
None, 6.015, 31.71, 6.4, None, 27.65, 5.822, 256.9, -10.0, None, 6.0, -6.0, 1030.0, 0.0, -10.0, 965.0, None, 0.0, 32.0,2021-10-30 16:00:00, None, 965.0,44
None, 5.255, 33.63, 6.4, None, 20.51, 3.222, 253.0, -9.0, None, 5.3, -6.0, 1030.0, 0.0, -9.0, 965.0, None, 0.0, 34.0,2021-10-30 17:00:00, None, 965.0,44
None, 0.231, 49.48, 6.4, None, 34.58, 1.784, 236.7, -9.0, None, 0.2, -6.0, 1030.3, 0.0, -9.0, 965.0, None, 0.0, 49.0,2021-10-30 18:00:00, None, 965.0,44
None, 0.152, 59.14, 2.0, None, 19.62, 4.349, 203.7, -7.0, None, 0.2, -0.6, 1030.6, 0.0, -7.0, 965.0, None, 0.0, 59.0,2021-10-30 19:00:00, None, 965.0,44
None, -1.23, 64.15, 2.0, None, 23.02, 3.939, 194.9, -6.0, None, -1.2, -1.1, 1031.8, 0.0, -6.0, 966.0, None, 0.0, 64.0,2021-10-30 20:00:00, None, 966.0,44
None, -2.735, 67.49, 2.0, None, 33.92, 1.956, 239.1, -7.0, None, -2.7, -3.1, 1030.9, 0.0, -7.0, 965.0, None, 0.0, 67.0,2021-10-30 21:00:00, None, 965.0,44
None, -4.118, 73.54, 2.0, None, 28.01, 2.109, 232.9, -8.0, None, -4.1, -3.9, 1030.8, 0.0, -8.0, 965.0, None, 0.0, 74.0,2021-10-30 22:00:00, None, 965.0,44
None, -3.57, 76.35, 2.0, None, 42.57, 0.816, 234.7, -7.0, None, -3.6, -4.9, 1030.6, 0.0, -7.0, 965.0, None, 0.0, 76.0,2021-10-30 23:00:00, None, 965.0,44
None, -5.778, 84.8, 2.0, None, 69.61, 0.773, 253.3, -8.0, None, -5.8, -5.9, 1030.5, 0.0, -8.0, 965.0, None, 0.0, 85.0,2021-10-31 00:00:00, None, 965.0,44
0.0, -5.612, 89.2, 2.0, None, 61.64, 0.912, 283.7, -7.0, None, -5.6, -6.1, 1030.4, 0.0, -7.0, 965.0, None, 0.0, 89.0,2021-10-31 01:00:00, None, 965.0,44
0.0, -5.672, 94.9, 2.0, None, 79.03, 0.527, 119.6, -6.0, None, -5.7, -6.4, 1030.3, 0.0, -6.0, 965.0, None, 0.0, 95.0,2021-10-31 02:00:00, None, 965.0,44
0.0, -6.07, 94.3, 2.0, None, 73.83, 0.982, 147.6, -7.0, None, -6.1, -6.9, 1030.4, 0.0, -7.0, 965.0, None, 0.0, 94.0,2021-10-31 03:00:00, None, 965.0,44
0.0, -7.03, 94.6, 2.0, None, 40.89, 0.913, 357.3, -8.0, None, -7.0, -7.2, 1030.4, 0.0, -8.0, 965.0, None, 0.0, 95.0,2021-10-31 04:00:00, None, 965.0,44
