pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
3.0, 4.192, 97.9, 5.0, 98.0, 4.0, 4.2, 3.9, 4.0, 0.0, None,2021-10-29 00:00:00, None, None,44
3.0, 4.137, 97.9, 5.0, 98.0, 4.0, 4.1, 3.9, 4.0, 0.0, None,2021-10-29 01:00:00, None, None,44
3.0, 4.034, 97.9, 5.0, 98.0, 4.0, 4.0, 3.9, 4.0, 0.0, None,2021-10-29 02:00:00, None, None,44
3.0, 4.153, 97.9, 5.0, 98.0, 3.0, 4.2, 3.9, 3.0, 0.0, None,2021-10-29 03:00:00, None, None,44
2.0, 4.038, 97.7, 5.0, 98.0, 3.0, 4.0, 3.9, 3.0, 0.0, None,2021-10-29 04:00:00, None, None,44
2.0, 3.638, 97.6, 5.0, 98.0, 4.0, 3.6, 3.4, 4.0, 0.0, None,2021-10-29 05:00:00, None, None,44
1.0, 3.416, 97.7, 5.0, 98.0, 3.0, 3.4, 3.3, 3.0, 0.0, None,2021-10-29 06:00:00, None, None,44
1.0, 3.266, 97.6, 3.8, 98.0, 3.0, 3.3, 3.2, 3.0, 0.0, None,2021-10-29 07:00:00, None, None,44
1.0, 3.009, 97.4, 3.8, 97.0, 3.0, 3.0, 2.9, 3.0, 0.0, None,2021-10-29 08:00:00, None, None,44
1.0, 3.254, 97.8, 3.8, 98.0, 3.0, 3.3, 2.9, 3.0, 0.0, None,2021-10-29 09:00:00, None, None,44
2.0, 3.903, 97.6, 4.0, 98.0, 4.0, 3.9, 2.9, 4.0, 1.0, None,2021-10-29 10:00:00, None, None,44
None, 5.743, 78.29, 5.7, 78.0, 2.0, 5.7, 2.9, 2.0, -0.4, None,2021-10-29 11:00:00, None, None,44
None, 7.433, 58.47, 7.6, 58.0, -1.0, 7.4, 2.9, -1.0, -0.6, None,2021-10-29 12:00:00, None, None,44
None, 6.528, 51.22, 7.6, 51.0, -3.0, 6.5, 2.9, -3.0, 0.0, None,2021-10-29 13:00:00, None, None,44
None, 6.705, 44.63, 7.6, 45.0, -4.0, 6.7, 2.9, -4.0, -0.1, None,2021-10-29 14:00:00, None, None,44
None, 6.499, 47.74, 7.6, 48.0, -4.0, 6.5, 2.9, -4.0, 0.1, None,2021-10-29 15:00:00, None, None,44
