pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -1.228, 98.2, 1.9, 98.0, -1.0, -1.2, -1.5, 1003.4, 0.0, -1.0, 954.0, 0.0,2021-10-29 00:00:00, None, 954.0,44
None, -1.547, 100.2, 1.9, 100.0, -1.0, -1.5, -1.6, 1004.4, 0.0, -1.0, 955.0, 0.0,2021-10-29 01:00:00, None, 955.0,44
None, -1.85, 99.8, 1.9, 100.0, -2.0, -1.9, -2.0, 1004.4, 0.0, -2.0, 955.0, 0.0,2021-10-29 02:00:00, None, 955.0,44
None, -2.141, 100.2, 1.9, 100.0, -2.0, -2.1, -2.3, 1004.4, 0.0, -2.0, 955.0, 0.0,2021-10-29 03:00:00, None, 955.0,44
None, -2.463, 100.1, 1.9, 100.0, -3.0, -2.5, -2.7, 1005.5, 0.0, -3.0, 956.0, 0.0,2021-10-29 04:00:00, None, 956.0,44
None, -3.115, 100.0, 1.9, 100.0, -3.0, -3.1, -3.1, 1006.6, 0.0, -3.0, 957.0, 0.0,2021-10-29 05:00:00, None, 957.0,44
None, -2.805, 98.7, 1.9, 99.0, -3.0, -2.8, -3.4, 1006.6, 0.0, -3.0, 957.0, 0.0,2021-10-29 06:00:00, None, 957.0,44
None, -2.52, 98.7, -2.4, 99.0, -3.0, -2.5, -2.9, 1007.7, 0.0, -3.0, 958.0, 0.0,2021-10-29 07:00:00, None, 958.0,44
None, -2.428, 94.2, -2.3, 94.0, -3.0, -2.4, -2.9, 1007.8, 0.0, -3.0, 958.0, 0.0,2021-10-29 08:00:00, None, 958.0,44
None, -2.004, 100.2, -2.0, 100.0, -2.0, -2.0, -2.9, 1007.8, 0.0, -2.0, 958.0, 0.0,2021-10-29 09:00:00, None, 958.0,44
None, -1.331, 95.1, -1.4, 95.0, -2.0, -1.3, -2.9, 1008.8, 0.0, -2.0, 959.0, 0.0,2021-10-29 10:00:00, None, 959.0,44
None, -0.454, 92.1, -0.4, 92.0, -2.0, -0.5, -2.9, 1009.8, 0.0, -2.0, 960.0, 0.0,2021-10-29 11:00:00, None, 960.0,44
None, 0.64, 86.7, 1.2, 87.0, -1.0, 0.6, -2.9, 1009.8, 0.0, -1.0, 960.0, 0.0,2021-10-29 12:00:00, None, 960.0,44
None, 1.81, 77.28, 2.0, 77.0, -2.0, 1.8, -2.9, 1010.8, 0.0, -2.0, 961.0, 0.0,2021-10-29 13:00:00, None, 961.0,44
None, 2.729, 75.63, 3.1, 76.0, -1.0, 2.7, -2.9, 1010.8, 0.0, -1.0, 961.0, 0.0,2021-10-29 14:00:00, None, 961.0,44
None, 2.944, 71.18, 3.1, 71.0, -2.0, 2.9, -2.9, 1010.8, 0.0, -2.0, 961.0, 0.0,2021-10-29 15:00:00, None, 961.0,44
None, 2.212, 78.5, 3.4, 79.0, -1.0, 2.2, -2.9, 1011.9, 0.0, -1.0, 962.0, 0.0,2021-10-29 16:00:00, None, 962.0,44
None, 1.975, 88.4, 3.4, 88.0, 0.0, 2.0, -2.9, 1011.9, 0.0, 0.0, 962.0, 0.0,2021-10-29 17:00:00, None, 962.0,44
None, 0.814, 96.7, 3.4, 97.0, 0.0, 0.8, -2.9, 1013.0, 0.0, 0.0, 963.0, 0.0,2021-10-29 18:00:00, None, 963.0,44
None, -0.576, 98.1, 0.9, 98.0, -1.0, -0.6, -0.5, 1013.1, 0.0, -1.0, 963.0, 0.0,2021-10-29 19:00:00, None, 963.0,44
