pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.315, 90.6, -1.2, 91.0, -4.0, -3.3, -4.1, 1012.9, 0.0, -4.0, 916.0, 0.0,2021-10-29 00:00:00, 1.0, 1.015, 916.0,44
None, -4.682, 92.4, -1.2, 92.0, -6.0, -4.7, -4.7, 1013.0, 0.0, -6.0, 916.0, 0.0,2021-10-29 01:00:00, 1.0, 0.916, 916.0,44
None, -5.334, 93.6, -1.2, 94.0, -6.0, -5.3, -5.5, 1013.1, 0.0, -6.0, 916.0, 0.0,2021-10-29 02:00:00, 1.0, 1.113, 916.0,44
None, -5.661, 93.6, -1.2, 94.0, -6.0, -5.7, -5.6, 1013.0, 0.0, -6.0, 916.0, 0.0,2021-10-29 03:00:00, 1.0, 1.002, 916.0,44
None, -6.876, 95.0, -1.2, 95.0, -7.0, -6.9, -6.9, 1013.1, 0.5, -7.0, 916.0, 0.0,2021-10-29 04:00:00, 1.0, 0.995, 916.0,44
None, -7.675, 95.5, -1.2, 96.0, -8.0, -7.7, -7.7, 1013.2, -0.5, -8.0, 916.0, 0.0,2021-10-29 05:00:00, 1.0, 1.227, 916.0,44
None, -8.72, 95.5, -1.2, 96.0, -9.0, -8.7, -8.7, 1013.5, 0.0, -9.0, 916.0, 0.0,2021-10-29 06:00:00, 1.0, 1.133, 916.0,44
None, -9.59, 94.5, -8.7, 95.0, -10.0, -9.6, -9.5, 1014.8, 0.0, -10.0, 917.0, 0.0,2021-10-29 07:00:00, 1.0, 1.163, 917.0,44
None, -8.82, 94.4, -8.7, 94.0, -9.0, -8.8, -9.6, 1014.8, 0.0, -9.0, 917.0, 0.0,2021-10-29 08:00:00, 1.0, 1.096, 917.0,44
None, -9.06, 94.2, -8.7, 94.0, -10.0, -9.1, -9.8, 1015.0, 0.0, -10.0, 917.0, 0.0,2021-10-29 09:00:00, 1.0, 1.019, 917.0,44
None, -8.63, 92.6, -8.2, 93.0, -9.0, -8.6, -9.8, 1016.0, 0.4, -9.0, 918.0, 0.0,2021-10-29 10:00:00, 1.0, 1.026, 918.0,44
None, -8.09, 91.7, -8.1, 92.0, -9.0, -8.1, -9.8, 1015.9, 0.5, -9.0, 918.0, 0.0,2021-10-29 11:00:00, 1.0, 0.963, 918.0,44
None, -6.05, 89.0, -6.1, 89.0, -7.0, -6.1, -9.8, 1016.8, 0.0, -7.0, 919.0, 0.0,2021-10-29 12:00:00, 1.0, 0.977, 919.0,44
