CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 1.822, 99.9, None, None, None, None, 12.87, 23.72, 232.3, 2.0, None, 1.8, 1.6, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 00:00:00, None, None,44
None, 1.986, 99.9, None, None, None, None, 9.84, 29.98, 225.9, 2.0, None, 2.0, 1.6, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 01:00:00, None, None,44
None, 1.627, 99.9, None, None, None, None, 9.85, 30.45, 229.5, 2.0, None, 1.6, 1.6, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 02:00:00, None, None,44
None, 1.05, 100.0, None, None, None, None, 9.7, 29.44, 243.4, 1.0, None, 1.1, 0.9, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 03:00:00, None, None,44
None, -0.347, 99.9, None, None, None, None, 18.36, 27.46, 275.7, 0.0, None, -0.3, -0.4, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 04:00:00, None, None,44
None, -0.93, 99.9, None, None, None, None, 10.4, 23.72, 300.5, -1.0, None, -0.9, -1.1, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 05:00:00, None, None,44
None, -1.409, 99.8, None, None, None, None, 12.02, 26.82, 309.8, -1.0, None, -1.4, -1.4, None, None, None, 3.7, None, None, 100.0, None,2021-10-29 06:00:00, None, None,44
None, -1.482, 99.9, None, None, None, None, 15.03, 16.53, 320.2, -2.0, None, -1.5, -1.5, None, None, None, -1.2, None, None, 100.0, None,2021-10-29 07:00:00, None, None,44
None, -1.684, 99.6, None, None, None, None, 42.97, 7.982, 338.9, -2.0, None, -1.7, -1.9, None, None, None, -1.2, None, None, 100.0, None,2021-10-29 08:00:00, None, None,44
None, -1.707, 98.9, None, None, None, None, 23.28, 8.62, 315.9, -2.0, None, -1.7, -1.9, None, None, None, -1.2, None, None, 99.0, None,2021-10-29 09:00:00, None, None,44
