pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 7.0, 7.032, 6.9, -0.3, 7.2, None,2021-10-29 00:00:00, None,44
None, 6.9, 6.89, 6.8, 0.0, 7.2, None,2021-10-29 01:00:00, None,44
None, 7.0, 6.971, 6.8, -0.2, 7.2, None,2021-10-29 02:00:00, None,44
None, 7.1, 7.063, 6.8, 0.7, 7.2, None,2021-10-29 03:00:00, None,44
None, 7.0, 6.999, 6.8, -0.1, 7.2, None,2021-10-29 04:00:00, None,44
None, 7.0, 7.002, 6.8, 0.1, 7.2, None,2021-10-29 05:00:00, None,44
None, 7.0, 6.979, 6.8, 0.2, 7.2, None,2021-10-29 06:00:00, None,44
None, 7.1, 7.091, 7.0, -0.4, 7.1, None,2021-10-29 07:00:00, None,44
None, 7.0, 6.978, 7.0, 0.2, 7.2, None,2021-10-29 08:00:00, None,44
None, 7.2, 7.15, 7.0, 0.9, 7.2, None,2021-10-29 09:00:00, None,44
None, 7.4, 7.444, 7.0, 0.7, 7.7, None,2021-10-29 10:00:00, None,44
None, 7.5, 7.525, 7.0, -0.8, 7.7, None,2021-10-29 11:00:00, None,44
None, 8.6, 8.57, 7.0, 3.0, 8.6, None,2021-10-29 12:00:00, None,44
None, 9.5, 9.5, 7.0, 1.0, 9.4, None,2021-10-29 13:00:00, None,44
None, 10.4, 10.43, 7.0, 1.8, 10.8, None,2021-10-29 14:00:00, None,44
None, 10.0, 10.01, 7.0, 0.2, 11.3, None,2021-10-29 15:00:00, None,44
None, 12.0, 12.03, 7.0, 0.5, 12.6, None,2021-10-29 16:00:00, None,44
None, 10.7, 10.73, 7.0, -1.0, 12.8, None,2021-10-29 17:00:00, None,44
None, 8.4, 8.44, 7.0, -3.3, 12.8, None,2021-10-29 18:00:00, None,44
None, 7.2, 7.233, 7.2, -3.5, 8.5, None,2021-10-29 19:00:00, None,44
None, 6.5, 6.503, 6.5, -0.3, 8.5, None,2021-10-29 20:00:00, None,44
None, 6.6, 6.602, 6.3, -0.1, 8.5, None,2021-10-29 21:00:00, None,44
None, 6.4, 6.384, 6.2, -0.1, 8.5, None,2021-10-29 22:00:00, None,44
None, 5.6, 5.602, 5.6, -0.2, 8.5, None,2021-10-29 23:00:00, None,44
None, 5.1, 5.123, 5.1, 0.5, 8.5, None,2021-10-30 00:00:00, None,44
None, 5.7, 5.717, 5.0, 0.0, 8.5, None,2021-10-30 01:00:00, None,44
None, 5.8, 5.848, 5.0, 0.6, 8.5, None,2021-10-30 02:00:00, None,44
None, 5.3, 5.283, 5.0, -0.7, 8.5, None,2021-10-30 03:00:00, None,44
