CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -1.389, 20.87, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, -1.4, -1.4, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 00:00:00, None, None, None, None,44
None, -1.333, 20.85, None, None, None, None, 0.384, 0.006, 340.0, -19.0, None, -1.3, -1.4, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 01:00:00, None, None, None, None,44
None, -1.614, 20.93, None, None, None, None, 0.089, 0.001, 307.7, -19.0, None, -1.6, -1.6, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 02:00:00, None, None, None, None,44
None, -1.519, 20.91, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, -1.5, -1.6, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 03:00:00, None, None, None, None,44
None, -1.324, 20.85, None, None, None, None, 0.788, 0.006, 329.0, -19.0, None, -1.3, -1.6, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 04:00:00, None, None, None, None,44
None, -1.398, 20.87, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, -1.4, -1.6, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 05:00:00, None, None, None, None,44
None, -1.763, 20.98, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, -1.8, -1.8, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-10-29 06:00:00, None, None, None, None,44
None, -1.914, 21.02, None, None, None, None, 0.0, 0.0, 323.6, -19.0, None, -1.9, -1.9, 0.0, -19.0, None, None, -1.8, None, None, 21.0, None,2021-10-29 07:00:00, None, None, None, None,44
None, -2.232, 21.12, None, None, None, None, 0.0, 0.0, 323.6, -20.0, None, -2.2, -2.2, 0.0, -20.0, None, None, -1.8, None, None, 21.0, None,2021-10-29 08:00:00, None, None, None, None,44
None, -2.083, 21.07, None, None, None, None, 0.0, 0.0, 351.7, -19.0, None, -2.1, -2.3, 0.0, -19.0, None, None, -1.8, None, None, 21.0, None,2021-10-29 09:00:00, None, None, None, None,44
None, -1.305, 20.84, None, None, None, None, 11.69, 0.051, 347.4, -19.0, None, -1.3, -2.3, 0.0, -19.0, None, None, -1.3, None, None, 21.0, None,2021-10-29 10:00:00, None, None, None, None,44
None, -0.435, 20.58, None, None, None, None, 32.63, 0.467, 307.6, -18.0, None, -0.4, -2.3, 0.0, -18.0, None, None, -0.3, None, None, 21.0, None,2021-10-29 11:00:00, None, None, None, None,44
None, 0.031, 20.44, None, None, None, None, 44.12, 1.105, 270.8, -20.0, None, 0.0, -2.3, 0.0, -20.0, None, None, 0.2, None, None, 20.0, None,2021-10-29 12:00:00, None, None, None, None,44
None, 0.155, 20.4, None, None, None, None, 33.25, 1.439, 242.7, -20.0, None, 0.2, -2.3, 0.0, -20.0, None, None, 0.2, None, None, 20.0, None,2021-10-29 13:00:00, None, None, None, None,44
None, -0.833, 20.7, None, None, None, None, 24.26, 0.363, 216.1, -19.0, None, -0.8, -2.3, 0.0, -19.0, None, None, 0.2, None, None, 21.0, None,2021-10-29 14:00:00, None, None, None, None,44
None, -1.309, 20.84, None, None, None, None, 32.97, 0.294, 277.4, -19.0, None, -1.3, -2.3, 0.0, -19.0, None, None, 0.2, None, None, 21.0, None,2021-10-29 15:00:00, None, None, None, None,44
None, -0.421, 20.58, None, None, None, None, 29.23, 0.528, 207.3, -18.0, None, -0.4, -2.3, 0.0, -18.0, None, None, 0.2, None, None, 21.0, None,2021-10-29 16:00:00, None, None, None, None,44
None, -0.608, 20.63, None, None, None, None, 31.52, 1.622, 205.8, -18.0, None, -0.6, -2.3, 0.0, -18.0, None, None, 0.6, None, None, 21.0, None,2021-10-29 17:00:00, None, None, None, None,44
None, -3.413, 21.47, None, None, None, None, 20.56, 0.069, 306.8, -20.0, None, -3.4, -3.4, 0.0, -20.0, None, None, 0.6, None, None, 21.0, None,2021-10-29 18:00:00, None, None, None, None,44
None, -4.244, 21.72, None, None, None, None, 44.45, 0.257, 309.3, -21.0, None, -4.2, -4.2, 0.0, -21.0, None, None, -3.4, None, None, 22.0, None,2021-10-29 19:00:00, None, None, None, None,44
