CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-0.746,62.48,2021-04-16 00:00:00,-6.0,16
-1.61,64.14,2021-04-16 01:00:00,-7.0,16
-1.993,66.46,2021-04-16 02:00:00,-7.0,16
-2.457,70.12,2021-04-16 03:00:00,-6.0,16
-3.014,72.11,2021-04-16 04:00:00,-7.0,16
-3.405,74.37,2021-04-16 05:00:00,-7.0,16
-4.052,77.35,2021-04-16 06:00:00,-7.0,16
-3.429,78.66,2021-04-16 07:00:00,-6.0,16
0.883,68.61,2021-04-16 08:00:00,-4.0,16
10.8,32.4,2021-04-16 09:00:00,-5.0,16
13.53,28.29,2021-04-16 10:00:00,-5.0,16
15.67,25.79,2021-04-16 11:00:00,-4.0,16
18.33,22.01,2021-04-16 12:00:00,-4.0,16
19.36,16.55,2021-04-16 13:00:00,-6.0,16
19.99,14.47,2021-04-16 14:00:00,-8.0,16
20.16,15.4,2021-04-16 15:00:00,-7.0,16
21.0,13.63,2021-04-16 16:00:00,-8.0,16
20.68,13.74,2021-04-16 17:00:00,-8.0,16
20.71,14.34,2021-04-16 18:00:00,-8.0,16
19.15,17.94,2021-04-16 19:00:00,-6.0,16
11.66,33.37,2021-04-16 20:00:00,-4.0,16
6.456,45.92,2021-04-16 21:00:00,-4.0,16
3.833,53.97,2021-04-16 22:00:00,-5.0,16
2.512,58.39,2021-04-16 23:00:00,-5.0,16
0.694,65.42,2021-04-17 00:00:00,-5.0,16
0.131,68.3,2021-04-17 01:00:00,-5.0,16
-0.696,72.24,2021-04-17 02:00:00,-4.0,16
-1.184,75.21,2021-04-17 03:00:00,-5.0,16
-1.628,78.86,2021-04-17 04:00:00,-4.0,16
-2.099,80.2,2021-04-17 05:00:00,-5.0,16
-2.29,80.9,2021-04-17 06:00:00,-5.0,16
-1.761,80.6,2021-04-17 07:00:00,-4.0,16
3.651,68.79,2021-04-17 08:00:00,-1.0,16
