pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.013, 67.61, None, None, None, None, 0.0, None, None, -3.0, 3.0, 2.4, 0.0, -3.0, 8.0, 68.0, None,2021-04-16 00:00:00, 231.0, 231.3,16
None, None, 2.845, 68.49, None, None, None, None, 0.0, None, None, -2.0, 2.8, 2.4, 0.0, -2.0, 8.0, 68.0, None,2021-04-16 01:00:00, 231.0, 231.3,16
None, None, 2.244, 71.83, None, None, None, None, 0.0, None, None, -2.0, 2.2, 2.2, 0.0, -2.0, 8.0, 72.0, None,2021-04-16 02:00:00, 231.0, 231.3,16
None, None, 1.842, 73.19, None, None, None, None, 0.0, None, None, -2.0, 1.8, 1.7, 0.0, -2.0, 8.0, 73.0, None,2021-04-16 03:00:00, 231.0, 231.2,16
None, None, 1.496, 75.74, None, None, None, None, 0.0, None, None, -2.0, 1.5, 1.3, 0.0, -2.0, 8.0, 76.0, None,2021-04-16 04:00:00, 231.0, 231.1,16
None, None, 1.654, 77.02, None, None, None, None, 0.0, None, None, -2.0, 1.7, 1.3, 0.0, -2.0, 8.0, 77.0, None,2021-04-16 05:00:00, 231.0, 231.1,16
None, None, 2.711, 65.2, None, None, None, None, 0.0, None, None, -3.0, 2.7, 1.3, 0.0, -3.0, 8.0, 65.0, None,2021-04-16 06:00:00, 231.0, 231.0,16
None, None, 3.887, 47.85, None, None, None, None, 0.0, None, None, -7.0, 3.9, 2.2, 1.0, -7.0, 4.2, 48.0, None,2021-04-16 07:00:00, 231.0, 230.9,16
None, None, 3.21, 66.34, None, None, None, None, 0.0, None, None, -2.0, 3.2, 2.2, 0.0, -2.0, 4.3, 66.0, None,2021-04-16 08:00:00, 231.0, 231.1,16
None, None, 5.724, 54.51, None, None, None, None, 0.0, None, None, -3.0, 5.7, 2.2, 0.0, -3.0, 5.7, 55.0, None,2021-04-16 09:00:00, 231.0, 230.9,16
None, None, 9.02, 42.88, None, None, None, None, 0.0, None, None, -3.0, 9.0, 2.2, 0.1, -3.0, 9.0, 43.0, None,2021-04-16 10:00:00, 231.0, 230.9,16
None, None, 13.72, 32.04, None, None, None, None, 0.0, None, None, -2.0, 13.7, 2.2, 0.5, -2.0, 13.4, 32.0, None,2021-04-16 11:00:00, 230.0, 230.4,16
None, None, 15.96, 23.72, None, None, None, None, 0.0, None, None, -5.0, 16.0, 2.2, -0.5, -5.0, 16.4, 24.0, None,2021-04-16 12:00:00, 230.0, 230.3,16
None, None, 16.13, 20.42, None, None, None, None, -1.0, None, None, -7.0, 16.1, 2.2, 0.0, -7.0, 16.4, 20.0, None,2021-04-16 13:00:00, 229.0, 229.2,16
None, None, 17.21, 14.36, None, None, None, None, 0.0, None, None, -10.0, 17.2, 2.2, 0.0, -10.0, 17.1, 14.0, None,2021-04-16 14:00:00, 229.0, 228.7,16
None, None, 17.19, 21.23, None, None, None, None, -2.0, None, None, -6.0, 17.2, 2.2, 0.0, -6.0, 18.2, 21.0, None,2021-04-16 15:00:00, 227.0, 226.7,16
None, None, 14.56, 28.08, None, None, None, None, -1.0, None, None, -4.0, 14.6, 2.2, 0.0, -4.0, 18.2, 28.0, None,2021-04-16 16:00:00, 226.0, 225.7,16
None, None, 12.06, 34.35, None, None, None, None, 0.0, None, None, -3.0, 12.1, 2.2, -1.0, -3.0, 18.2, 34.0, None,2021-04-16 17:00:00, 226.0, 225.7,16
None, None, 8.77, 45.85, None, None, None, None, 0.0, None, None, -2.0, 8.8, 2.2, 0.0, -2.0, 18.2, 46.0, None,2021-04-16 18:00:00, 226.0, 225.5,16
None, None, 6.194, 55.44, None, None, None, None, 0.0, None, None, -2.0, 6.2, 6.4, 0.0, -2.0, 9.2, 55.0, None,2021-04-16 19:00:00, 226.0, 225.7,16
None, None, 4.287, 64.88, None, None, None, None, 0.0, None, None, -2.0, 4.3, 4.3, 0.0, -2.0, 9.2, 65.0, None,2021-04-16 20:00:00, 226.0, 225.9,16
None, None, 3.657, 68.64, None, None, None, None, 0.0, None, None, -2.0, 3.7, 3.6, 0.0, -2.0, 9.2, 69.0, None,2021-04-16 21:00:00, 226.0, 225.9,16
None, None, 3.343, 70.15, None, None, None, None, 0.0, None, None, -2.0, 3.3, 3.2, 0.0, -2.0, 9.2, 70.0, None,2021-04-16 22:00:00, 226.0, 225.8,16
None, None, 3.28, 70.53, None, None, None, None, 0.0, None, None, -1.0, 3.3, 3.0, -0.1, -1.0, 9.2, 71.0, None,2021-04-16 23:00:00, 226.0, 225.8,16
None, None, 2.891, 71.96, None, None, None, None, 0.0, None, None, -2.0, 2.9, 2.7, 0.1, -2.0, 9.2, 72.0, None,2021-04-17 00:00:00, 226.0, 225.7,16
None, None, 2.812, 71.3, None, None, None, None, 0.0, None, None, -2.0, 2.8, 2.6, 0.0, -2.0, 9.2, 71.0, None,2021-04-17 01:00:00, 226.0, 225.7,16
None, None, 2.757, 72.03, None, None, None, None, 0.0, None, None, -2.0, 2.8, 2.4, 0.0, -2.0, 9.2, 72.0, None,2021-04-17 02:00:00, 226.0, 225.6,16
