pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.0, 0.623, 58.06, 13.9, 58.0, -7.0, 0.6, 0.5, -7.0, 0.0, 0.0,2021-04-16 00:00:00, -6999.0,16
0.0, -0.577, 63.98, 13.9, 64.0, -6.0, -0.6, -0.3, -6.0, 0.0, 0.0,2021-04-16 01:00:00, -6999.0,16
0.0, -2.283, 73.19, 13.9, 73.0, -6.0, -2.3, -2.2, -6.0, 0.0, 0.0,2021-04-16 02:00:00, -6999.0,16
0.0, -2.578, 77.45, 13.9, 77.0, -5.0, -2.6, -3.1, -5.0, 0.0, 0.0,2021-04-16 03:00:00, -6999.0,16
0.0, -3.615, 79.99, 13.9, 80.0, -6.0, -3.6, -3.5, -6.0, 0.0, 0.0,2021-04-16 04:00:00, -6999.0,16
0.0, -4.097, 82.1, 13.9, 82.0, -7.0, -4.1, -4.1, -7.0, 0.0, 0.0,2021-04-16 05:00:00, -6999.0,16
0.0, -4.701, 85.1, 13.9, 85.0, -7.0, -4.7, -4.7, -7.0, 0.0, 0.0,2021-04-16 06:00:00, -6999.0,16
0.0, -2.035, 75.22, -2.0, 75.0, -6.0, -2.0, -4.8, -6.0, 0.0, 0.0,2021-04-16 07:00:00, -6999.0,16
0.0, 1.381, 56.15, 1.3, 56.0, -6.0, 1.4, -4.8, -6.0, 0.0, 0.0,2021-04-16 08:00:00, -6999.0,16
0.0, 5.001, 41.01, 5.4, 41.0, -7.0, 5.0, -4.8, -7.0, 0.0, 0.0,2021-04-16 09:00:00, -6999.0,16
0.0, 7.366, 37.05, 7.9, 37.0, -6.0, 7.4, -4.8, -6.0, 0.0, 0.0,2021-04-16 10:00:00, -6999.0,16
0.0, 10.45, 34.12, 10.9, 34.0, -5.0, 10.5, -4.8, -5.0, 0.0, 0.0,2021-04-16 11:00:00, -6999.0,16
0.0, 13.1, 22.73, 13.8, 23.0, -7.0, 13.1, -4.8, -7.0, 0.0, 0.0,2021-04-16 12:00:00, -6999.0,16
0.0, 15.45, 18.86, 15.8, 19.0, -8.0, 15.5, -4.8, -8.0, 0.0, 0.0,2021-04-16 13:00:00, -6999.0,16
0.0, 15.91, 16.4, 16.3, 16.0, -9.0, 15.9, -4.8, -9.0, 0.0, 0.0,2021-04-16 14:00:00, -6999.0,16
0.0, 17.54, 15.55, 17.6, 16.0, -9.0, 17.5, -4.8, -9.0, 0.0, 0.0,2021-04-16 15:00:00, -6999.0,16
0.0, 17.14, 16.05, 18.1, 16.0, -8.0, 17.1, -4.8, -8.0, 0.0, 0.0,2021-04-16 16:00:00, -6999.0,16
0.0, 17.65, 18.73, 18.5, 19.0, -6.0, 17.7, -4.8, -6.0, 0.0, 0.0,2021-04-16 17:00:00, -6999.0,16
0.0, 17.18, 19.91, 18.5, 20.0, -7.0, 17.2, -4.8, -7.0, 0.0, 0.0,2021-04-16 18:00:00, -6999.0,16
0.0, 12.06, 29.29, 17.2, 29.0, -5.0, 12.1, 12.1, -5.0, 0.0, 0.0,2021-04-16 19:00:00, -6999.0,16
