pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 8.11, 24.96, None, None, None, None, 13.53, 0.0, 9.94, 85.5, -11.0, None, 8.1, 7.5, 0.0, None, None, 10.4, None, None, 25.0, None,2021-04-16 00:00:00, 191.0, None, 190.6,16
None, None, 7.737, 25.02, None, None, None, None, 10.67, 0.0, 8.89, 86.7, -11.0, None, 7.7, 7.2, -0.4, None, None, 10.4, None, None, 25.0, None,2021-04-16 01:00:00, 190.0, None, 190.3,16
None, None, 7.511, 24.08, None, None, None, None, 7.746, 0.0, 11.08, 91.5, -12.0, None, 7.5, 6.8, 0.0, None, None, 10.4, None, None, 24.0, None,2021-04-16 02:00:00, 190.0, None, 190.4,16
None, None, 7.13, 23.98, None, None, None, None, 19.2, 0.0, 8.09, 80.9, -12.0, None, 7.1, 6.6, -0.1, None, None, 10.4, None, None, 24.0, None,2021-04-16 03:00:00, 190.0, None, 190.4,16
None, None, 6.592, 25.3, None, None, None, None, 5.9, 0.0, 10.59, 91.6, -12.0, None, 6.6, 5.9, -0.3, None, None, 10.4, None, None, 25.0, None,2021-04-16 04:00:00, 190.0, None, 190.3,16
None, None, 6.676, 25.14, None, None, None, None, 4.067, 0.0, 11.84, 77.1, -12.0, None, 6.7, 5.9, -0.2, None, None, 10.4, None, None, 25.0, None,2021-04-16 05:00:00, 190.0, None, 189.9,16
None, None, 6.715, 24.35, None, None, None, None, 55.84, 0.0, 6.513, 81.3, -12.0, None, 6.7, 5.9, -0.1, None, None, 10.4, None, None, 24.0, None,2021-04-16 06:00:00, 190.0, None, 190.3,16
None, None, 7.097, 24.24, None, None, None, None, 7.155, 0.0, 8.65, 75.29, -12.0, None, 7.1, 5.9, -0.2, None, None, 10.4, None, None, 24.0, None,2021-04-16 07:00:00, 190.0, None, 190.2,16
None, None, 7.981, 26.2, None, None, None, None, 9.2, 0.0, 8.54, 73.94, -9.0, None, 8.0, 7.2, -0.8, None, None, 8.4, None, None, 26.0, None,2021-04-16 08:00:00, 190.0, None, 190.1,16
None, None, 9.55, 24.45, None, None, None, None, 13.63, 0.0, 10.44, 91.4, -9.0, None, 9.6, 7.2, 0.2, None, None, 11.1, None, None, 24.0, None,2021-04-16 09:00:00, 190.0, None, 189.6,16
None, None, 15.38, 24.02, None, None, None, None, 39.29, 0.0, 7.321, 207.0, -4.0, None, 15.4, 7.2, -0.2, None, None, 16.9, None, None, 24.0, None,2021-04-16 13:00:00, 183.0, None, 182.9,16
None, None, 16.85, 21.31, None, None, None, None, 19.79, 0.0, 10.52, 283.5, -6.0, None, 16.9, 7.2, 0.2, None, None, 17.8, None, None, 21.0, None,2021-04-16 14:00:00, 182.0, None, 182.3,16
None, None, 15.76, 21.07, None, None, None, None, 17.52, 0.0, 15.09, 255.8, -6.0, None, 15.8, 7.2, -0.2, None, None, 18.0, None, None, 21.0, None,2021-04-16 15:00:00, 183.0, None, 182.9,16
None, None, 13.99, 23.79, None, None, None, None, 23.08, 0.0, 18.45, 211.4, -6.0, None, 14.0, 7.2, -0.2, None, None, 18.0, None, None, 24.0, None,2021-04-16 16:00:00, 183.0, None, 183.3,16
None, None, 13.0, 23.96, None, None, None, None, 31.38, 0.0, 16.35, 153.7, -8.0, None, 13.0, 7.2, 0.1, None, None, 18.0, None, None, 24.0, None,2021-04-16 17:00:00, 184.0, None, 184.1,16
None, None, 12.18, 25.93, None, None, None, None, 44.79, 0.0, 10.36, 112.5, -6.0, None, 12.2, 7.2, -0.4, None, None, 18.0, None, None, 26.0, None,2021-04-16 18:00:00, 184.0, None, 184.3,16
None, None, 11.18, 29.22, None, None, None, None, 29.37, 0.0, 8.05, 79.21, -5.0, None, 11.2, 7.2, -0.7, None, None, 18.0, None, None, 29.0, None,2021-04-16 19:00:00, 183.0, None, 183.3,16
None, None, 10.07, 29.8, None, None, None, None, 19.78, 0.0, 10.35, 91.6, -7.0, None, 10.1, 9.3, -0.1, None, None, 11.1, None, None, 30.0, None,2021-04-16 20:00:00, 184.0, None, 183.6,16
